product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
4442,PROD00003627,9780785190134,Captain Marvel Volume 1: Higher Further Faster More  ,Kelly Sue DeConnick,Hachette,2014-11-04,Physical  ,Fiction,Contemporary Fiction,English,136,,19.07,9.7,1,329,0,0,2015-06-29,
4443,PROD00003628,,Moonshot,Alessandra Torre,Macmillan,2016-04-05,E-book,Romance,Historical Romance,English,413,,29.02,14.47,1,351,0,0,2019-03-01,
4444,PROD00003629,9781401341794,Heaven Is Here: An Incredible Story of Hope Triumph and Everyday Joy,Stephanie Nielson,HarperCollins  ,2012-02-16,Audiobook,Fiction,Contemporary Fiction,French,,533,18.52,13.49,1,71,0,0,2015-06-29,
4445,PROD00003630,9781482768954,Playing Patience,Tabatha Vargo  ,simon & schuster,2013-12-19,Physical,  Romance,Contemporary Romance,  German,420,,12.71,11.29,1,490,0,0,2014-04-25,
4446,PROD00003631,,Facade,Nyrae Dawn,Simon & Schuster,2013-06-13,Physical,romance,,German,291,,46.72,12.45,1,224,0,0,2017-05-23,2016-07-31
4447,PROD00003631,,Facade,Nyrae Dawn,simon & schuster,2013-06-13,Physical  ,Romance,Contemporary Romance,German,291,,39.71,10.58,1,18,0,0,2017-05-16,
4448,PROD00003632,9780006511250,Flashman,George MacDonald Fraser,Simon & Schuster,1969-12-04,Physical,Fiction,Literary Fiction,GERMAN,299,,13.53,7.67,1,116,0,0,1973-09-17,
4449,PROD00003633,9780590459549,Song of the Wanderer,Bruce Coville,Simon & Schuster,1999-08-20,E-book,Fantasy,Dark Fantasy,Spanish,336,,18.81,13.39,1,445,0,0,2000-07-08,
4450,PROD00003634,9780434018420,  The Gone-Away World,Nick Harkaway,Simon & Schuster,2008-05-19,Audiobook,Fiction,Literary Fiction,SPANISH,,885,28.85,3.37,1,108,0,0,2008-08-20,
4451,PROD00003635,9780758281494,Mythos Academy 5: Midnight Frost,Jennifer Estep,Hachette,2013-01-05,Physical,fiction,Literary Fiction,English,372,,19.01,14.45,1,412,0,0,2015-11-11,
4452,PROD00003636,9780764207099,The Maid of Fairbourne Hall,Julie Klassen,Simon & Schuster  ,2012-07-24,E-book,FICTION,Contemporary Fiction,,414,,44.27,10.94,1,249,0,0,2012-07-04,2012-02-18
4453,PROD00003636,9780764207099,The Maid of Fairbourne Hall,Julie Klassen,Simon & Schuster,2012-07-24,E-book,Fiction,Contemporary Fiction,German,414,,39.36,9.72,1,253,0,0,2012-05-28,2013-02-16
4454,PROD00003636,9780764207099,The Maid Of Fairbourne Hall,Julie Klassen,Simon & Schuster,2012-07-24,E-BOOK,Fiction,Contemporary Fiction,German,414,,35.42,8.75,1,26,0,0,2013-02-16,
4455,PROD00003637,9780515147018,The Gray Man,Mark Greaney,HarperCollins,2009-09-06,Physical,Mystery,detective fiction  ,English,456,,20.28,3.09,1,329,0,0,2013-03-12,
4456,PROD00003638,9780373210220,Unraveled,gena showalter,Macmillan,2010-08-21,Physical,Fiction,Literary Fiction,Spanish,572,,20.93,10.67,1,171,0,0,2014-09-03,
4457,PROD00003639,9781416983101,The Search for WondLa,Tony DiTerlizzi,HarperCollins,2009-12-17,Physical,Fantasy,Urban Fantasy,German  ,484,,32.83,6.72,1,125,0,0,2013-09-07,
4458,PROD00003640,9780373776016,Only His,Susan Mallery,Hachette,2011-02-02,Physical,Romance,HISTORICAL ROMANCE,English,344,,21.83,3.68,1,291,0,0,2014-07-30,
4459,PROD00003641,,The Diabolic,S.J. Kincaid,Hachette,2016-12-01,Physical,Fiction,Contemporary Fiction,German,416,,10.22,10.95,1,485,0,0,2020-01-21,
4460,PROD00003642,9783785569573,erebos,Ursula Poznanski,Simon & Schuster,2010-07-06,Audiobook,  FICTION,Historical Fiction,German,,810,20.11,6.1,1,489,0,0,2013-08-30,
4461,PROD00003643,9780446618960,Don't Tell,Karen Rose,Macmillan,2003-04-27,Audiobook,ROMANCE,Contemporary Romance,English,,835,39.89,11.07,1,232,0,0,2006-07-26,
4462,PROD00003644,,Dirty Together,Meghan March,Penguin Random House,2016-01-19,E-book  ,Romance,Contemporary Romance,Spanish  ,350,,29.55,8.71,1,70,0,0,2016-10-16,
4463,PROD00003645,9780061885686,What I Did For a Duke,Julie Anne Long,Simon & Schuster,2011-12-07,Physical,History,Modern History,German,371,,26.91,7.06,1,356,0,0,2012-08-04,
4464,PROD00003646,9781101886724,Waking Gods,Sylvain Neuvel,HarperCollins,2017-09-18,E-book,Fiction,Historical Fiction,German,325,,37.97,5.14,1,447,0,0,2019-01-19,
4465,PROD00003647,9780545552707,A Snicker of Magic,Natalie Lloyd,HarperCollins,2014-10-26,Physical  ,Fantasy,Dark Fantasy,French,311,,31.55,4.75,1,482,0,0,2017-03-22,
4466,PROD00003648,,If You Leave,Courtney Cole,Hachette,2013-02-16,Physical,Romance,Contemporary Romance,French,336,,32.3,12.75,1,200,0,0,2016-12-14,
4467,PROD00003649,9780553589931,Shadow Man,Cody McFadyen,  Simon & Schuster,2006-01-14,Physical,Mystery,Police Procedural,German,680,,37.4,5.53,1,241,0,0,2008-08-15,
4468,PROD00003650,9780425240786,Primal Bonds,Jennifer Ashley,Macmillan,2011-12-07,Physical,Fantasy,Dark Fantasy,German,298,,31.27,13.49,1,424,0,0,2012-01-28,
4469,PROD00003651,9780316187480  ,The Dark,Lemony Snicket,  Simon & Schuster,2013-01-20,Physical,Fiction,Literary Fiction,German,40,,22.61,11.71,1,301,0,0,2016-03-16,
4470,PROD00003652,,Bitter Sweet Love,Jennifer L. Armentrout,Macmillan,2013-11-24,Physical,Fantasy,Epic Fantasy,German,105,,26.99,12.49,1,470,0,0,2016-08-31,
4471,PROD00003653,9780373802449,Cast in Courtlight,Michelle Sagara,Simon & Schuster,2006-11-20,Physical,Fantasy,Urban Fantasy,Spanish,488,,16.68,3.09,1,256,0,0,2008-07-19,
4472,PROD00003654,9780575093614,Naamah'S Curse,Jacqueline Carey,Macmillan,2010-05-10,Physical,fantasy,Urban Fantasy,Spanish,,,39.08,16.13,1,65,0,0,2010-09-01,2010-04-03
4473,PROD00003654,9780575093614  ,Naamah's Curse,Jacqueline Carey,Macmillan,2010-05-10,Physical,Fantasy,  Urban Fantasy,SPANISH,576,,33.22,13.71,1,336,0,0,2010-08-31,
4474,PROD00003655,9780345515582  ,Unholy Magic,Stacia Kane,HarperCollins,2010-01-19,Physical,Fantasy,Urban Fantasy,  French,343,,38.84,13.93,1,276,0,0,2012-10-23,
4475,PROD00003656,9780990490425,The Duet,R.S. Grey  ,HarperCollins,2014-06-03,Physical,Romance,Paranormal Romance,German,480  ,,20.33,11.64,1,467,0,0,2015-02-20,
4476,PROD00003657,9780345421456,Heroes Die,Matthew Woodring Stover,Simon & Schuster,2025-11-09,E-book,Fantasy,Dark Fantasy,ENGLISH,545,,39.04,6.2,1,492,0,0,1999-09-06,
4477,PROD00003658,,The Way I Used to Be,Amber Smith,Macmillan  ,2016-07-13,Physical,Fiction,Literary Fiction,French,385,,28.0,8.69,1,359,0,0,2017-01-13,
4478,PROD00003659,9780152051259,Heir Apparent,Vivian Vande Velde,Macmillan,2002-03-18,Physical,Fantasy,Urban Fantasy,French,352,,13.33,7.06,1,284,0,0,2002-06-30,
4479,PROD00003660,9781401235536,The Flash Volume 1: Move Forward,Francis Manapul,Hachette,2012-07-13,Physical,Fiction,Historical Fiction  ,  German,192,,35.74,8.48,1,37,0,0,2013-12-15,
4480,PROD00003661,9780380844005,A Rose in Winter,Kathleen E. Woodiwiss,Hachette,1982-05-12,Physical,Romance,Historical Romance,French,567,,34.86,4.87,1,374,0,0,1985-12-10,
4481,PROD00003662,9780439918480,Song of the Sparrow,Lisa Ann Sandell,HarperCollins,,E-book,Fiction,,,394,,50.89,19.19,1,45,0,0,2010-06-03,2010-03-01
4482,PROD00003662,9780439918480,Song of the Sparrow,Lisa Ann Sandell,,2007-05-10,E-book,Fiction,Historical Fiction,,394,,46.4,17.49,1,277,0,0,2010-03-31,2010-12-07
4483,PROD00003662,9780439918480,Song of the Sparrow,Lisa Ann Sandell,HarperCollins,2007-05-10,E-book,Fiction,Historical Fiction,  French,394,,42.64,16.08,1,20,0,0,2010-12-07,2010-07-18
4484,PROD00003662,9780439918480,Song of the Sparrow,Lisa Ann Sandell,HarperCollins,2007-05-10,E-book,Fiction,Historical Fiction,  French,394,,39.44,14.87,1,379,0,0,2010-09-20,
4485,PROD00003663,9780805081084,The Hollow Kingdom,Clare B. Dunkle,Penguin Random House,2003-04-05,E-book,Fantasy,Urban Fantasy,German,174,,14.21,10.07,1,278,0,0,2006-08-05,
4486,PROD00003664,9780989492553,Forever Jack,Natasha Boyd,Hachette,,Physical,Romance,,English,372,,18.27,6.6,1,150,0,0,2015-06-17,2014-11-16
4487,PROD00003664,9780989492553,Forever Jack,Natasha Boyd  ,Hachette,2013-01-08,Physical  ,Romance,Paranormal Romance,,372,,16.24,5.87,1,234,0,0,2015-03-26,2014-05-08
4488,PROD00003664,9780989492553,Forever Jack,Natasha Boyd,Hachette,2013-01-08,Physical  ,Romance,Paranormal Romance,English,372,,14.62,5.28,1,362,0,0,2015-02-26,
4489,PROD00003665,9780253203632,Freckles,Gene Stratton-Porter,Hachette,1904-12-20,E-book,  Fiction,Literary Fiction,English,368,,29.3,14.89,1,102,0,0,1905-11-14,
4490,PROD00003666,9780764204074,A Bride in the Bargain,DEEANNE GIST,HarperCollins,2009-12-09,E-book,Fiction,Historical Fiction,French,  365,,39.28,6.06,1,149,0,0,2013-01-16,
4491,PROD00003667,9780230758452,Malice,John Gwynne,Simon & Schuster,,Physical,Fantasy,Urban Fantasy,English,,,34.34,11.96,1,72,0,0,2016-05-27,2015-03-05
4492,PROD00003667,9780230758452,Malice,John Gwynne,Simon & Schuster,2012-10-25,Physical,Fantasy,Urban Fantasy,English,672,,30.52,10.63,1,72,0,,2016-03-02,2015-07-23
4493,PROD00003667,9780230758452,Malice,John Gwynne,Simon & Schuster,2012-10-25,Physical,  Fantasy,Urban Fantasy,English,672,,27.47,9.57,1,489,0,0,2015-12-08,
4494,PROD00003668,9781441271167,Submerged,Dani Pettrey,HarperCollins,2012-04-21,Physical,Fiction,Literary Fiction,English,320,,25.27,7.07,1,125,0,0,2012-07-03,
4495,PROD00003669,9780451459244,The Firebrand,Marion Zimmer Bradley,Penguin Random House,1987-05-11,E-book,FICTION,Contemporary Fiction,German  ,599,,10.78,3.31,1,341,0,0,1990-07-12,
4496,PROD00003670,9781416918769,Confessions,Kate Brian,Hachette,2007-06-05,Physical,Fiction,Literary Fiction,Spanish,211,,10.28,5.18,1,36,0,0,2011-01-25,
4497,PROD00003671,9781419934568,His Purrfect Mate,Laurann Dohner  ,  Macmillan,2011-03-09,Physical,Fantasy,Epic Fantasy,English,150,,28.39,5.46,1,169,0,0,2013-08-22,
4498,PROD00003672,9780671568849,All the Queen's Men,Linda Howard,harpercollins,1999-04-10,Physical,Romance,CONTEMPORARY ROMANCE,German,376,,14.6,9.69,1,68,0,0,2000-07-06,
4499,PROD00003673,9781101623930,One Sweet Ride,Jaci Burton,HarperCollins,2013-08-25,Physical,ROMANCE  ,Paranormal Romance,French,263,,23.85,7.81,1,164,0,0,2016-06-18,
4500,PROD00003674,,Perfect State,Brandon Sanderson,Simon & Schuster,2015-09-21,Physical,Fantasy,Urban Fantasy,  English,87,,36.22,12.61,1,272,0,0,2018-12-16,
4501,PROD00003675,9780553577259,Traitor's Moon,Lynn Flewelling,Hachette,1999-08-09,Physical,Fantasy,Urban Fantasy,German,  540,,20.0,11.66,1,340,0,0,2002-09-13,
4502,PROD00003676,9780373776870,Summer Nights,Susan Mallery,HarperCollins,2012-08-02,audiobook,Romance  ,Contemporary Romance,French,,630,22.4,6.0,1,5,0,0,2014-10-12,
4503,PROD00003677,9781455508327,Thief of Shadows,Elizabeth Hoyt,Hachette,2012-12-24,Physical,History,Modern History,English,360,,12.13,12.41,1,250,0,0,2014-02-03,
4504,PROD00003678,9780811204811,Ren Jian Shi Ge,Osamu Dazai,Penguin Random House,1948-02-01,Audiobook,Fiction,Historical Fiction,English  ,,293,19.77,14.69,1,256,0,0,1951-07-10,
4505,PROD00003679,9780373776832,Summer Days,Susan Mallery,Macmillan,2012-07-17,Audiobook,  Romance,Historical Romance,German,,630,17.17,13.11,1,292,0,0,2015-09-25,
4506,PROD00003680,  9781401301040,The Wild Rose,Jennifer Donnelly,HarperCollins  ,2011-06-18,Audiobook,Fiction,Literary Fiction,French,,1038,19.52,6.11,1,107,0,0,2013-10-06,
4507,PROD00003681,9781419160226,Son smeshnogo cheloveka,FYODOR DOSTOYEVSKY,Hachette,1877-08-02,Audiobook,FICTION,Contemporary Fiction  ,English,,53,21.12,14.86,1,238,0,0,1880-11-15,
4508,PROD00003682,9780062381637,The Bone Labyrinth  ,James Rollins,Macmillan,2015-09-24,Audiobook,Fiction,Literary Fiction,Spanish,,1146,29.66,5.19,1,190,0,0,2019-05-09,
4509,PROD00003683,9780060513658,Yours Until Dawn,Teresa Medeiros,Hachette,2004-09-08,E-book,history,Modern History,Spanish,373,,26.84,3.28,1,190,0,0,2006-07-26,
4510,PROD00003684,9781466820753,The Witch of Duva: A Ravkan Folk Tale  ,Leigh Bardugo,Hachette,2012-02-09,Physical,Fantasy,Dark Fantasy  ,German,15,,14.93,11.95,1,487,0,0,2014-08-28,
4511,PROD00003685,9780061626838,A Duke of Her Own,Eloisa James,HarperCollins,2009-02-05,Audiobook,History,  Modern History,English,,643,39.73,6.75,1,295,0,0,2013-02-13,
4512,PROD00003686,9780441013036,Mystic and Rider,Sharon Shinn,HarperCollins,2005-02-05,Physical,Fantasy,Epic Fantasy,Spanish,432,,38.82,9.17,1,184,0,0,2005-09-08,
4513,PROD00003687,,Savage Delight,Sara Wolf,Hachette,2016-07-24,Physical,Fiction,Contemporary Fiction,French  ,162,,31.42,4.43,1,69,0,0,2017-08-18,
4514,PROD00003688,9780062199744,Betrayed,Sara Shepard,Penguin Random House,2013-09-19,Physical,Fiction,Historical Fiction,German,305,,13.81,5.52,1,361,0,0,2015-07-21,
4515,PROD00003689,9781402267161,In Rides Trouble,Julie Ann Walker,Simon & Schuster,2012-03-24,physical,Romance,Paranormal Romance,French,311,,25.15,4.98,1,154,0,,2015-06-25,
4516,PROD00003690,,Immune #2,Shannon Mayer,Simon & Schuster,2013-08-14,Physical,Fantasy,Urban Fantasy,French,242,,37.74,6.71,1,33,0,,2017-03-26,
4517,PROD00003691,9780439925938,The Roar,Emma Clayton,Penguin Random House,2008-05-06,Physical,Fiction,Literary Fiction,English,  496,,30.8,6.54,1,249,0,0,2008-11-28,
4518,PROD00003692,9780439925532,Alcatraz Versus the Scrivener's Bones,Brandon Sanderson,Hachette,2008-12-25,Physical,Fantasy,Urban Fantasy,German,322,,19.06,4.46,1,247,0,0,2010-10-14,
4519,PROD00003693,9780099282990,Chun no Xue,Yukio Mishima,Hachette,1968-08-24,e-book,Fiction,Literary Fiction,  French,389,,10.57,3.16,1,42,0,0,1969-05-05,
4520,PROD00003694,9781632154262,  Descender Volume One: Tin Stars,JEFF LEMIRE,Simon & Schuster,2015-03-03,audiobook,Fiction,Contemporary Fiction,  French,,266,17.61,11.83,1,335,0,0,2015-04-25,
4521,PROD00003695,9781416503606,If You Desire,Kresley Cole,MACMILLAN  ,2007-07-25,Physical,History,,,,,27.36,7.52,1,72,0,,2011-10-17,2010-08-21
4522,PROD00003695,9781416503606,If You Desire,Kresley Cole,Macmillan,2007-07-25,Physical,History,,,356,,24.32,6.69,1,33,0,,2011-05-11,2010-03-11
4523,PROD00003695,9781416503606,If You Desire,Kresley Cole,Macmillan,2007-07-25,Physical,History,Military History,English  ,356,,21.89,6.02,1,374,0,0,2010-11-25,
4524,PROD00003696,9780785119203,Captain America: Winter Soldier Volume 1,Ed Brubaker,Macmillan,2006-09-11,Physical,  FICTION,Historical Fiction,French,168,,21.58,5.58,1,437,0,0,2007-02-05,
4525,PROD00003697,,The Strongest Steel,Scarlett Cole,Hachette,2015-11-23,Physical,Romance,Paranormal Romance,French,297,,21.62,14.2,1,375,0,0,2016-11-22,
4526,PROD00003698,9780373211333,Lies We Tell Ourselves,Robin Talley,Hachette,2014-04-21,E-book,Fiction,Literary Fiction,English,368,,34.4,5.62,1,293,0,0,2015-12-31,
4527,PROD00003699,9780312658571,Her Last Breath,Linda Castillo,Simon & Schuster,2013-03-22,Physical,mystery,Police Procedural,english,320,,16.88,12.83,1,445,0,0,2014-10-19,
4528,PROD00003700,9780764210693,The Tutor's Daughter,Julie Klassen,Macmillan,2013-05-27,Physical,Fiction,contemporary fiction,Spanish,412,,10.97,4.97,1,185,0,0,2016-03-14,
4529,PROD00003701,9781478925354,Erased,Jennifer Rush,HarperCollins,2014-11-17,Physical  ,Fiction,Contemporary Fiction,Spanish,288,,37.2,5.58,1,373,0,0,2016-02-18,
4530,PROD00003702,9781405914956,Pop Goes the Weasel,M.J. Arlidge,Simon & Schuster,2014-11-12,Physical,Mystery,Police Procedural,German,426,,22.24,11.13,1,278,0,0,2015-02-27,
4531,PROD00003703,9781939193933,A Touch of Midnight,Lara Adrian,HarperCollins,2013-04-03,E-book,Fantasy,Dark Fantasy,French,182,,26.88,12.35,1,497,0,0,2014-08-27,
4532,PROD00003704,9781101934715  ,Girl in Pieces,Kathleen Glasgow,Macmillan,2016-08-02,Physical,Fiction,Literary Fiction,English,416,,36.33,6.07,1,431,0,0,2019-09-01,
4533,PROD00003705,9780756406523,Secrets of the Demon,Diana Rowland,Simon & Schuster,2010-02-03,Physical,Fantasy,Epic Fantasy,English,310,,17.65,11.39,1,342,0,0,2013-08-08,
4534,PROD00003706,9781416551737,Wesley the Owl: The Remarkable Love Story of an Owl and His Girl,STACEY O'BRIEN,Simon & Schuster,2008-09-02,PHYSICAL,Fiction,Contemporary Fiction,French  ,230,,29.85,7.45,1,172,0,,2011-01-19,
4535,PROD00003707,9780440236634,A Summer to Remember,MARY BALOGH,HarperCollins,2002-07-11,  Audiobook,Romance,Historical Romance,German,,601,28.68,9.86,1,434,0,,2006-01-15,
4536,PROD00003708,9780778314592,The Hero,Robyn Carr,Simon & Schuster,2013-01-12,Physical,Romance,Historical Romance,French,379,,26.98,6.68,1,24,0,,2014-11-04,
4537,PROD00003709,9781455521104,Always on My Mind,Jill Shalvis,SIMON & SCHUSTER  ,2013-01-22,Physical,  Romance,HISTORICAL ROMANCE,English,352,,13.55,10.19,1,51,0,0,2013-07-26,
4538,PROD00003710,9780062267917,HARD AS YOU CAN,Laura Kaye,Penguin Random House,,Physical,Romance  ,,,384  ,,13.88,11.41,1,292,0,0,2015-01-07,2014-08-23
4539,PROD00003710,9780062267917,Hard As You Can,Laura Kaye,Penguin Random House,2014-09-22,Physical,Romance,Paranormal Romance  ,French,384,,12.66,10.4,1,206,0,0,2015-01-02,2014-02-03
4540,PROD00003710,9780062267917,Hard As You Can,Laura Kaye,Penguin Random House,2025-10-27,Physical,Romance,Paranormal Romance,French,384,,11.63,9.56,1,25,0,0,2014-12-03,2015-11-23
4541,PROD00003710,9780062267917,Hard As You Can,  laura kaye,  Penguin Random House,2014-09-22,Physical,Romance,Paranormal Romance,french,384,,10.76,8.84,1,242,0,0,2015-11-23,
4542,PROD00003711,9780062326232,All Broke Down,Cora Carmack,Simon & Schuster,2014-10-25,PHYSICAL,romance,Historical Romance,French,368,,33.73,14.61,1,206,0,0,2015-04-09,
4543,PROD00003712,9780786849000,The True Meaning Of Smekday  ,Adam Rex,Penguin Random House,2007-11-07,Physical,Fiction,Contemporary Fiction,Spanish,426,,24.82,5.64,1,186,0,0,2007-11-21,
4544,PROD00003713,9780312979539,A Place of Execution,Val McDermid,Macmillan,1999-09-15,Physical,Mystery,Detective Fiction,French,248,,33.07,13.31,1,435,0,0,2002-03-24,
4545,PROD00003714,9781465850096,Shattered Glass,Dani Alexander,Penguin Random House,2012-05-21,Audiobook,Romance,Historical Romance,French,,600,18.92,11.98,1,420,0,0,2015-09-09,
4546,PROD00003715,9780316207508,Maximum Ride Forever,James Patterson,HarperCollins,2015-01-03,E-book,FICTION,Contemporary Fiction,English,400,,16.59,8.45,1,372,0,0,2015-05-06,
4547,PROD00003716,9780373779314,  In Your Dreams,Kristan Higgins,Macmillan,2014-03-14,Audiobook,Romance,Contemporary Romance  ,German,,800,33.23,12.2,1,377,0,0,2016-09-27,
4548,PROD00003717,9780988474437,Fated,S.H. Kolee,Penguin Random House,2012-02-10,E-book,Romance,Paranormal Romance,French,,,17.42,11.2,1,272,0,0,2014-07-13,2014-03-26
4549,PROD00003717,9780988474437,Fated,S.H. Kolee,Penguin Random House,,E-book,Romance,Paranormal Romance,French,248,,15.49,9.96,1,10,0,0,2014-06-27,2014-04-29
4550,PROD00003717,9780988474437  ,fated,S.H. Kolee,penguin random house,2012-02-10,E-book,Romance,PARANORMAL ROMANCE,French,248,,13.94,8.96,1,356,0,0,2014-06-11,
4551,PROD00003718,9780380728268,Blind Descent,Nevada Barr  ,Simon & Schuster,1998-07-19,E-book,Mystery,Cozy Mystery,French  ,384,,12.61,6.44,1,358,0,0,2001-10-08,
4552,PROD00003719,9780812533828,Shadow Games,Glen Cook,Simon & Schuster,1989-04-26,E-book,fantasy,Epic Fantasy,German,311,,24.0,4.44,1,283,0,0,1989-09-12,
4553,PROD00003720,9781942206231,Ghosted,J.M. Darhower,Penguin Random House,2017-11-23,Physical,Romance,Paranormal Romance,Spanish,452,,26.47,11.36,1,384,0,0,2020-12-11,
4554,PROD00003721,9781416991687,Chasing Brooklyn,Lisa Schroeder,Simon & Schuster,2009-04-12,Physical,  Fiction,Contemporary Fiction,English,412,,32.67,13.23,1,185,0,0,2012-09-30,
4555,PROD00003722,,Burn,Addison Moore,Penguin Random House,2011-01-24,E-book,Fiction,LITERARY FICTION,English,207,,14.06,7.23,1,371,0,0,2014-11-09,
4556,PROD00003723,9780156031448,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Catherine Johnson,HarperCollins,2001-04-07,  Audiobook,fiction,LITERARY FICTION,German,,596,13.51,6.72,1,447,0,0,2002-11-26,
4557,PROD00003724,9780441944606  ,yendi,Steven Brust,Simon & Schuster,1984-03-04,Audiobook,Fantasy,Urban Fantasy,spanish,,373,14.08,10.82,1,407,0,0,1987-08-20,
4558,PROD00003725,,Rescue My Heart,Jill Shalvis,Macmillan,2012-06-09,  Physical,Romance,Paranormal Romance,German,304,,17.76,9.29,1,63,0,0,2014-04-02,
4559,PROD00003726,,Heart-Shaped Hack,Tracey Garvis-Graves,  Hachette,2015-11-08,Audiobook,Romance,Paranormal Romance,Spanish  ,,566,37.99,11.76,1,337,0,0,2018-03-25,
4560,PROD00003727,9780062018977,The Winter King,C.L. Wilson,SIMON & SCHUSTER,2014-09-06,Audiobook,Fantasy,Epic Fantasy,Spanish,,991,36.67,9.24,1,266,0,0,2014-09-21,
4561,PROD00003728,9780373076970,The Heart of Devin MacKade,Nora Roberts,Macmillan,1996-04-16,Physical,Romance,Paranormal Romance,English,250,,24.61,3.3,1,4,0,0,1998-11-11,
4562,PROD00003729,9781451644296,THE SWEETNESS OF FORGETTING,Kristin Harmel,Hachette,2012-07-08,Physical,Fiction,Historical Fiction,French,368,,29.59,14.34,1,111,0,0,2014-05-20,
4563,PROD00003730,9781942444305,Good Boy,Sarina Bowen,Penguin Random House,2017-05-04,Physical,Romance,  Historical Romance,English,269,,17.71,8.16,1,497,0,0,2020-10-19,
4564,PROD00003731,  9780380756261,Man Of My Dreams,Johanna Lindsey,Macmillan,1992-10-24,Physical,History,Military History,German,432  ,,14.06,4.88,1,294,0,0,1993-10-31,
4565,PROD00003732,9781942295112,Virtuous,M.S. Force,Penguin Random House,2015-08-07,  Physical,Romance,Paranormal Romance,French  ,263,,16.85,6.05,1,44,0,0,2016-07-24,
4566,PROD00003733,9781607065234,major league chew,John Layman,Hachette,2012-03-25,Audiobook,Fiction,Historical Fiction,English,,200,12.83,14.79,1,249,0,0,2014-11-11,
4567,PROD00003734,  9780060841690,Mysterious Skin,scott heim,Simon & Schuster,1995-11-09,Physical,Fiction,  Contemporary Fiction,French,292,,27.49,6.51,1,305,0,0,1996-09-30,
4568,PROD00003735,  9780312382490,The Dragon Factory,Jonathan Maberry,Hachette,,Physical,Mystery,,,,,29.3,14.86,1,135,0,0,2013-09-14,2012-07-25
4569,PROD00003735,9780312382490,The Dragon Factory,Jonathan Maberry,Hachette,2010-05-02,Physical,MYSTERY,Cozy Mystery,German,,,26.72,13.55,1,183,0,0,2013-07-17,2012-08-09
4570,PROD00003735,9780312382490,The Dragon Factory,Jonathan Maberry,Hachette,2010-05-02,Physical  ,Mystery,Cozy Mystery,German,486,,24.55,12.45,1,225,0,0,2013-02-24,2011-11-30
4571,PROD00003735,9780312382490,The Dragon Factory,Jonathan Maberry,Hachette,2010-05-02,Physical,Mystery,Cozy Mystery,German,486,,22.71,11.52,1,309,0,0,2012-09-05,
4572,PROD00003736,,Born in Fire,K.F. Breene,Macmillan,2017-11-24,Physical,Fantasy,Dark Fantasy,German,452,,17.35,9.31,1,395,0,0,2019-11-19,
4573,PROD00003737,9780804176828,Four Years Later,Monica Murphy,HarperCollins,2014-06-24,Physical,Romance,Contemporary Romance,Spanish,301,,31.84,11.47,1,30,0,0,2015-03-10,
4574,PROD00003738,9780316035941,Darkness Falls  ,Cate Tiernan,Simon & Schuster,2011-01-07,E-book  ,Fantasy,Epic Fantasy  ,  German,400,,16.25,12.4,1,398,0,0,2014-10-09,
4575,PROD00003739,  9780778329213,Promise Canyon,  Robyn Carr,Penguin Random House,2010-10-14,Physical,Romance,Historical Romance,French,342,,15.1,8.1,1,252,0,0,2014-04-28,
4576,PROD00003740,9781101937648,Words in Deep Blue,Cath Crowley,Hachette,2017-10-15,E-book,  fiction,Literary Fiction,French,273  ,,20.63,5.92,1,225,0,0,2018-01-06,
4577,PROD00003741,9780316080705,The Tyrant'S Law,Daniel Abraham,Macmillan,2013-04-10,E-book,Fantasy,Urban Fantasy,German,  497,,19.41,7.46,1,453,0,0,2016-09-12,
4578,PROD00003742,2940149904143,Free Me,Laurelin Paige,Hachette,2014-10-16,E-book,  Romance,Paranormal Romance,German,400,,19.27,13.07,1,263,0,0,2014-07-11,2015-05-05
4579,PROD00003742,2940149904143,Free Me,Laurelin Paige,Hachette,2014-10-16,E-book,Romance  ,Paranormal Romance,German,400,,16.38,11.11,1,101,0,0,2015-05-05,
4580,PROD00003743,9781402284793,Breathe Annie Breathe,Miranda Kenneally,Macmillan,2014-03-23,Audiobook,Fiction,Literary Fiction,English,,510,20.85,7.67,1,380,0,0,2016-11-20,
4581,PROD00003744,9780785123491,Silver Surfer #34-38 Thanos Quest  ,Jim Starlin,Macmillan,1991-05-13,Audiobook,Fiction,Contemporary Fiction,French,,426,21.73,8.6,1,389,0,,1992-12-17,
4582,PROD00003745,9781505363159,Easy Virtue,Mia Asher,Penguin Random House,2014-03-27,Audiobook,Romance,Contemporary Romance,German,,373,22.44,10.97,1,93,0,0,2017-12-03,
4583,PROD00003746,9780316015486,Children Make Terrible Pets,Peter Brown,Penguin Random House,2010-03-11,Physical,Fiction,Contemporary Fiction,Spanish,34,,39.17,3.48,1,446,0,0,2010-04-07,
4584,PROD00003747,9780785108115,New X-Men Volume 1: E Is for Extinction  ,Grant Morrison,Hachette,2001-01-26,Audiobook,Fiction,Contemporary Fiction,German,,240,24.9,18.63,1,85,0,0,2004-08-22,2003-12-02
4585,PROD00003747,9780785108115,New X-Men Volume 1: E Is for Extinction,Grant Morrison,hachette,2001-01-26,Audiobook,Fiction,Contemporary Fiction,German,,240,22.71,16.99,1,44,0,0,2004-04-22,2003-04-22
