page_view_key,session_id,page_view_timestamp,page_url,page_title,page_type,product_id,previous_page_url,time_on_page_seconds,scroll_depth_percent,exit_page_flag,entry_page_flag
85517,SESS00040717,2023-04-04 17:26:04,https://bookhoarder.com/home,The Book Hoarder - Home,home,,https://bookhoarder.com/category,46,68,0,0
85518,SESS00040717,2023-04-04 17:28:22,https://bookhoarder.com/product/PROD00002991,The Book Hoarder - Product,Product,PROD00002991,https://bookhoarder.com/home,128,99,0,0
85519,SESS00040717,2023-04-04 17:29:10,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002991,51,,0,0
85520,SESS00040717,2023-04-04 17:37:21,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/category,163,69,0,0
85521,SESS00040717,2023-04-04 17:34:44,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,7,81,0,0
85522,SESS00040717,2023-04-04 17:28:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,25,36,1,0
85523,SESS00052700,2024-10-01 11:25:04,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,96,55,0,1
85524,SESS00052700,2024-10-01 11:25:17,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,  https://bookhoarder.com/home,241,44,0,0
85525,SESS00052700,2024-10-01 11:27:18,https://bookhoarder.com/product/PROD00002363,The Book Hoarder - Product,Product,PROD00002363,https://bookhoarder.com/cart,26,90,1,0
85526,SESS00153520,2022-05-16 23:55:28,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,405,83,0,1
85527,SESS00153520,2022-05-16 23:56:18,https://bookhoarder.com/cart,THE BOOK HOARDER - CART,Cart,,https://bookhoarder.com/category,120,89,0,0
85528,SESS00153520,2022-05-16 23:59:20,https://bookhoarder.com/product/PROD00000896  ,The Book Hoarder - Product,Product,PROD00000896,  https://bookhoarder.com/cart,232,81,0,0
85529,SESS00153520,2022-05-17 00:00:55,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00000896  ,487,83,0,0
85530,SESS00153520,2022-05-16 23:58:04,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,109,63,0,0
85531,SESS00153520,2022-05-17 00:04:53,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,444,94,0,0
85532,SESS00153520,2022-05-17 00:05:34,https://bookhoarder.com/product/PROD00003030,The Book Hoarder - Product,Product,PROD00003030,https://bookhoarder.com/home,289,92,0,0
85533,SESS00153520,2022-05-17 00:00:01,https://bookhoarder.com/product/PROD00003235,The Book Hoarder - Product,Product,PROD00003235,https://bookhoarder.com/product/PROD00003030,184,97,0,0
85534,SESS00153520,2022-05-17 00:06:00,https://bookhoarder.com/product/PROD00001959,The Book Hoarder - Product,Product,PROD00001959,https://bookhoarder.com/product/PROD00003235,121,78,0,0
85535,SESS00153520,2022-05-17 00:09:25,https://bookhoarder.com/product/PROD00000881,The Book Hoarder - Product,Product,PROD00000881,https://bookhoarder.com/product/PROD00001959,370,66,1,0
85536,SESS00168531,2022-04-16 15:28:05,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,90,67,0,1
85537,SESS00168531,2022-04-16 15:28:52,https://bookhoarder.com/product/PROD00002088,The Book Hoarder - Product,Product,PROD00002088,https://bookhoarder.com/home,274,94,1,0
85538,SESS00191487,2023-01-28 11:07:43,https://bookhoarder.com/home,The Book Hoarder - Home,HOME  ,,,93,96,0,1
85539,SESS00191487,2023-01-28 11:08:39,https://bookhoarder.com/product/PROD00003152,The Book Hoarder - Product,  Product,PROD00003152,https://bookhoarder.com/home,39,35,0,0
85540,SESS00191487,2023-01-28 11:11:05,https://bookhoarder.com/cart,the book hoarder - cart,Cart,,https://bookhoarder.com/product/PROD00003152,36,90,0,0
85541,SESS00191487,2023-01-28 11:09:37,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,198,41,1,0
85542,SESS00163140,2021-06-04 15:12:20,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,73,92,0,1
85543,SESS00163140,2021-06-04 15:12:52,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,  https://bookhoarder.com/home,276,77,0,0
85544,SESS00163140,2021-06-04 15:14:46,https://bookhoarder.com/product/PROD00002034,The Book Hoarder - Product  ,Product,PROD00002034,  https://bookhoarder.com/home,288,70,0,0
85545,SESS00163140,2021-06-04 15:16:32,https://bookhoarder.com/category  ,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002034,127,97,0,0
85546,SESS00163140,2021-06-04 15:13:20,https://bookhoarder.com/product/PROD00003867,The Book Hoarder - Product,Product,PROD00003867,https://bookhoarder.com/category,358,,0,0
85547,SESS00163140,2021-06-04 15:20:20,https://bookhoarder.com/product/PROD00003673,The Book Hoarder - Product,Product,PROD00003673,https://bookhoarder.com/product/PROD00003867,360,78,0,0
85548,SESS00163140,2021-06-04 15:16:38,https://bookhoarder.com/product/PROD00002156,The Book Hoarder - Product,Product  ,PROD00002156,https://bookhoarder.com/product/PROD00003673,279,63,0,0
85549,SESS00163140,2021-06-04 15:15:36,https://bookhoarder.com/product/PROD00000813,  The Book Hoarder - Product,Product,PROD00000813,https://bookhoarder.com/product/PROD00002156,363,64,0,0
85550,SESS00163140,2021-06-04 15:24:44,https://bookhoarder.com/product/PROD00004999,THE BOOK HOARDER - PRODUCT,Product,PROD00004999,https://bookhoarder.com/product/PROD00000813,375,62,0,0
85551,SESS00163140,2021-06-04 15:21:56,https://bookhoarder.com/cart,the book hoarder - cart,Cart,,https://bookhoarder.com/product/PROD00004999,191,82,1,0
85552,SESS00022702,2023-06-27 14:57:04,https://bookhoarder.com/category,THE BOOK HOARDER - CATEGORY,Category,,,100,31,0,1
85553,SESS00022702,2023-06-27 14:57:15,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,https://bookhoarder.com/category,103,83,0,0
85554,SESS00022702,2023-06-27 14:58:44,https://bookhoarder.com/home,The Book Hoarder - Home  ,Home,,https://bookhoarder.com/home,73,79,1,0
85555,SESS00160715,2022-12-27 22:16:59,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,96,,0,1
85556,SESS00160715,2022-12-27 22:18:09,https://bookhoarder.com/cart,  The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,453,88,0,0
85557,SESS00160715,2022-12-27 22:20:47,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/cart,280,65,0,0
85558,SESS00160715,2022-12-27 22:21:02,https://bookhoarder.com/product/PROD00003752,The Book Hoarder - Product,Product,PROD00003752,https://bookhoarder.com/category,396,,0,0
85559,SESS00160715,2022-12-27 22:18:19,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00003752,24,,0,0
85560,SESS00160715,2022-12-27 22:23:59,https://bookhoarder.com/product/PROD00000421,The Book Hoarder - Product,product,PROD00000421,https://bookhoarder.com/cart,262,77,0,0
85561,SESS00160715,2022-12-27 22:28:05,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00000421,114,93,0,0
85562,SESS00160715,2022-12-27 22:25:16,https://bookhoarder.com/product/PROD00004736,The Book Hoarder - Product,PRODUCT,PROD00004736,https://bookhoarder.com/cart,204,84,0,0
85563,SESS00160715,2022-12-27 22:20:51,https://bookhoarder.com/product/PROD00004565,The Book Hoarder - Product,Product,PROD00004565,https://bookhoarder.com/product/PROD00004736,60,62,0,0
85564,SESS00160715,2022-12-27 22:22:23,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004565,174,84,1,0
85565,SESS00055622,2022-10-04 02:50:13,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,397,79,0,1
85566,SESS00055622,2022-10-04 02:51:58,https://bookhoarder.com/product/PROD00004688,The Book Hoarder - Product,Product,PROD00004688,https://bookhoarder.com/category,84,62,0,0
85567,SESS00055622,2022-10-04 02:53:53,https://bookhoarder.com/home  ,  The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004688,172,69,0,0
85568,SESS00055622,2022-10-04 02:53:04,https://bookhoarder.com/product/PROD00003954,THE BOOK HOARDER - PRODUCT,Product,PROD00003954,https://bookhoarder.com/home,342,75,0,0
85569,SESS00055622,2022-10-04 02:56:29,https://bookhoarder.com/product/PROD00000465,  The Book Hoarder - Product,Product,PROD00000465,https://bookhoarder.com/product/PROD00003954,171,99,0,0
85570,SESS00055622,2022-10-04 02:57:38,https://bookhoarder.com/product/PROD00002056,The Book Hoarder - Product  ,Product,PROD00002056,https://bookhoarder.com/product/PROD00000465,63,82,0,0
85571,SESS00055622,2022-10-04 02:54:37,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart,,https://bookhoarder.com/product/PROD00002056,426,91,0,0
85572,SESS00055622,2022-10-04 03:00:01,https://bookhoarder.com/product/PROD00002051,The Book Hoarder - Product,Product,PROD00002051,https://bookhoarder.com/cart,327,74,0,0
85573,SESS00055622,2022-10-04 02:55:17,https://bookhoarder.com/product/PROD00003573,The Book Hoarder - Product,Product,PROD00003573,https://bookhoarder.com/product/PROD00002051,438,79,0,0
85574,SESS00055622,2022-10-04 03:01:28,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00003573,87,,1,0
85575,SESS00054684,2021-02-20 04:06:12,https://bookhoarder.com/category,THE BOOK HOARDER - CATEGORY,Category,,,310,94,0,1
85576,SESS00054684,2021-02-20 04:06:27,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/category,492,63,0,0
85577,SESS00054684,2021-02-20 04:07:24,https://bookhoarder.com/order-success,The Book Hoarder - Order Success,Order Success,,https://bookhoarder.com/checkout,37,74,1,0
85578,SESS00110807,2023-01-09 19:01:25,https://bookhoarder.com/home,The Book Hoarder - Home,  Home,,,168,44,1,1
85579,SESS00187682,2023-05-27 16:46:19,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,177,33,0,1
85580,SESS00187682,2023-05-27 16:47:18,https://bookhoarder.com/product/PROD00002179,The Book Hoarder - Product,Product,PROD00002179,https://bookhoarder.com/category,118,52,0,0
85581,SESS00187682,2023-05-27 16:49:37,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002179,190,51,0,0
85582,SESS00187682,2023-05-27 16:52:01,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,52,89,0,0
85583,SESS00187682,2023-05-27 16:47:23,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,  https://bookhoarder.com/category,13,78,0,0
85584,SESS00187682,2023-05-27 16:53:14,https://bookhoarder.com/cart,the book hoarder - cart,Cart,,https://bookhoarder.com/category,100,42,0,0
85585,SESS00187682,2023-05-27 16:51:37,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,112,95,0,0
85586,SESS00187682,2023-05-27 16:47:50,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart,,  https://bookhoarder.com/category,65,30,0,0
85587,SESS00187682,2023-05-27 16:50:03,https://bookhoarder.com/checkout,THE BOOK HOARDER - CHECKOUT,Checkout,,https://bookhoarder.com/cart,268,61,0,0
85588,SESS00187682,2023-05-27 17:00:25,https://bookhoarder.com/category,The Book Hoarder - Category  ,Category,,https://bookhoarder.com/checkout,48,96,1,0
85589,SESS00057581,2021-03-14 02:34:27,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,88,60,0,1
85590,SESS00057581,2021-03-14 02:35:46,https://bookhoarder.com/product/PROD00004311,The Book Hoarder - Product,Product,PROD00004311,https://bookhoarder.com/home,172,69,0,0
85591,SESS00057581,2021-03-14 02:36:53,https://bookhoarder.com/product/PROD00002722,The Book Hoarder - Product,Product,PROD00002722,https://bookhoarder.com/product/PROD00004311,388,76,0,0
85592,SESS00057581,2021-03-14 02:39:45,https://bookhoarder.com/product/PROD00000778,The Book Hoarder - Product,Product,PROD00000778,https://bookhoarder.com/product/PROD00002722,397,,0,0
85593,SESS00057581,2021-03-14 02:35:15,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart,,https://bookhoarder.com/product/PROD00000778,399,66,0,0
85594,SESS00057581,2021-03-14 02:35:57,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart,205,63,0,0
85595,SESS00057581,2021-03-14 02:42:57,  https://bookhoarder.com/product/PROD00000793,The Book Hoarder - Product,Product,PROD00000793,https://bookhoarder.com/category,172,80,0,0
85596,SESS00057581,2021-03-14 02:39:35,https://bookhoarder.com/product/PROD00004144,The Book Hoarder - Product,Product,PROD00004144,https://bookhoarder.com/product/PROD00000793,409,83,0,0
85597,SESS00057581,2021-03-14 02:40:19,https://bookhoarder.com/product/PROD00001027,The Book Hoarder - Product,Product,PROD00001027,https://bookhoarder.com/product/PROD00004144,153,75,0,0
85598,SESS00057581,2021-03-14 02:46:18,https://bookhoarder.com/product/PROD00000235  ,The Book Hoarder - Product,Product,PROD00000235,https://bookhoarder.com/product/PROD00001027,390,81,1,0
85599,SESS00175447,2024-04-25 04:08:21,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,200,,0,1
85600,SESS00175447,2024-04-25 04:10:17,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category  ,9,75,0,0
85601,SESS00175447,2024-04-25 04:12:05,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,156,45,0,0
85602,SESS00175447,2024-04-25 04:09:24,https://bookhoarder.com/product/PROD00004555  ,The Book Hoarder - Product,PRODUCT,PROD00004555,https://bookhoarder.com/category,60,71,1,0
85603,SESS00131965,2021-12-31 22:59:58,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,258,96,0,1
85604,SESS00131965,2021-12-31 23:00:53,https://bookhoarder.com/cart,The Book Hoarder - Cart,cart,,https://bookhoarder.com/home,196,91,0,0
85605,SESS00131965,2021-12-31 23:03:28,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,388,68,0,0
85606,SESS00131965,2021-12-31 23:01:13,https://bookhoarder.com/cart  ,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,93,93,0,0
85607,SESS00131965,2021-12-31 23:05:38,  https://bookhoarder.com/product/PROD00004012,THE BOOK HOARDER - PRODUCT,Product,PROD00004012,https://bookhoarder.com/cart,402,85,0,0
85608,SESS00131965,2021-12-31 23:05:23,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004012,429,67,1,0
85609,SESS00117059,2023-12-01 08:39:52,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,65,88,0,1
85610,SESS00117059,2023-12-01 08:41:25,https://bookhoarder.com/product/PROD00003350,The Book Hoarder - Product,Product,PROD00003350,https://bookhoarder.com/home  ,21,61,0,0
85611,SESS00117059,2023-12-01 08:43:10,https://bookhoarder.com/category,  The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/product/PROD00003350,23,37,0,0
85612,SESS00117059,2023-12-01 08:43:58,https://bookhoarder.com/category  ,The Book Hoarder - Category,Category,,https://bookhoarder.com/category  ,64,34,0,0
85613,SESS00117059,2023-12-01 08:47:52,https://bookhoarder.com/product/PROD00001226,the book hoarder - product,Product,PROD00001226,  https://bookhoarder.com/category,169,,0,0
85614,SESS00117059,2023-12-01 08:43:27,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,  https://bookhoarder.com/product/PROD00001226,170,,0,0
85615,SESS00117059,2023-12-01 08:45:46,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,128,65,0,0
85616,SESS00117059,2023-12-01 08:47:34,https://bookhoarder.com/cart,the book hoarder - cart,Cart,,https://bookhoarder.com/home,22,89,0,0
85617,SESS00117059,2023-12-01 08:54:24,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/cart,48,91,0,0
85618,SESS00117059,2023-12-01 08:46:37,https://bookhoarder.com/order-success,The Book Hoarder - Order Success,Order Success,,https://bookhoarder.com/checkout,92,,1,0
85619,SESS00116879,2024-12-24 17:46:54,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,,198,46,0,1
85620,SESS00116879,2024-12-24 17:48:10,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,73,91,0,0
85621,SESS00116879,2024-12-24 17:50:22,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,174,50,0,0
85622,SESS00116879,2024-12-24 17:47:39,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,196,47,0,0
85623,SESS00116879,2024-12-24 17:54:30,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/category,183,69,0,0
85624,SESS00116879,2024-12-24 17:55:39,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/checkout,239,30,1,0
85625,SESS00054090,2024-08-18 16:03:35,https://bookhoarder.com/home  ,The Book Hoarder - Home,Home,,,170,79,0,1
85626,SESS00054090,2024-08-18 16:05:17,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,135,97,0,0
85627,SESS00054090,2024-08-18 16:07:05,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart,,https://bookhoarder.com/cart,145,,0,0
85628,SESS00054090,2024-08-18 16:08:32,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed  ,,https://bookhoarder.com/cart,162,76,1,0
85629,SESS00181583,2021-12-13 03:28:29,https://bookhoarder.com/home,The Book Hoarder - Home,  Home,,,61,98,0,1
85630,SESS00181583,2021-12-13 03:29:39,https://bookhoarder.com/category,The Book Hoarder - Category,category,,https://bookhoarder.com/home,214,61,0,0
85631,SESS00181583,2021-12-13 03:31:31,https://bookhoarder.com/product/PROD00000826,the book hoarder - product,Product,PROD00000826,  https://bookhoarder.com/category,277,98,0,0
85632,SESS00181583,2021-12-13 03:29:50,https://bookhoarder.com/product/PROD00002027,The Book Hoarder - Product  ,Product,PROD00002027,https://bookhoarder.com/product/PROD00000826,379,97,0,0
85633,SESS00181583,2021-12-13 03:33:33,https://bookhoarder.com/product/PROD00000873,The Book Hoarder - Product,Product,PROD00000873,https://bookhoarder.com/product/PROD00002027,7,87,0,0
85634,SESS00181583,2021-12-13 03:36:09,https://bookhoarder.com/product/PROD00003424,The Book Hoarder - Product,Product,PROD00003424,https://bookhoarder.com/product/PROD00000873,301,84,0,0
85635,SESS00181583,2021-12-13 03:37:23,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart,,  https://bookhoarder.com/product/PROD00003424,457,64,0,0
85636,SESS00181583,2021-12-13 03:36:04,https://bookhoarder.com/product/PROD00004229,The Book Hoarder - Product,product,PROD00004229,https://bookhoarder.com/cart,255,93,0,0
85637,SESS00181583,2021-12-13 03:38:21,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,  https://bookhoarder.com/product/PROD00004229,127,75,1,0
85638,SESS00151208,2024-09-21 20:47:35,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,178,39,0,1
85639,SESS00151208,2024-09-21 20:48:37,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,95,41,0,0
85640,SESS00151208,2024-09-21 20:50:59,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/category,32,51,0,0
85641,SESS00151208,2024-09-21 20:50:56,https://bookhoarder.com/product/PROD00002782,The Book Hoarder - Product  ,Product,PROD00002782,https://bookhoarder.com/category,39,90,0,0
85642,SESS00151208,2024-09-21 20:52:27,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00002782,4,57,0,0
85643,SESS00151208,2024-09-21 20:53:40,https://bookhoarder.com/product/PROD00001638,THE BOOK HOARDER - PRODUCT,Product,PROD00001638,https://bookhoarder.com/home,97,74,0,0
85644,SESS00151208,2024-09-21 20:51:41,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00001638,15,44,0,0
85645,SESS00151208,2024-09-21 20:52:08,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,239,80,1,0
85646,SESS00013036,2024-08-28 16:22:25,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,106,36,0,1
85647,SESS00013036,2024-08-28 16:24:20,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,https://bookhoarder.com/home,84,88,0,0
85648,SESS00013036,2024-08-28 16:24:33,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,167,55,0,0
85649,SESS00013036,2024-08-28 16:25:10,  https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,112,55,1,0
85650,SESS00120331,2024-09-21 04:35:42,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,105,98,0,1
85651,SESS00120331,2024-09-21 04:37:42,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,227,46,0,0
85652,SESS00120331,2024-09-21 04:39:34,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,23,91,0,0
85653,SESS00120331,2024-09-21 04:39:39,https://bookhoarder.com/home,THE BOOK HOARDER - HOME,Home,,https://bookhoarder.com/cart,147,52,0,0
85654,SESS00120331,2024-09-21 04:42:26,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,133,47,0,0
85655,SESS00120331,2024-09-21 04:41:12,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,142,70,0,0
85656,SESS00120331,2024-09-21 04:41:42,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,138,52,1,0
85657,SESS00014213,2021-01-19 04:06:04,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,333,93,1,1
85658,SESS00013979,2024-03-28 17:42:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,61,76,0,1
85659,SESS00013979,2024-03-28 17:43:30,https://bookhoarder.com/category,THE BOOK HOARDER - CATEGORY,Category,,https://bookhoarder.com/category,88,92,0,0
85660,SESS00013979,2024-03-28 17:43:45,https://bookhoarder.com/home,THE BOOK HOARDER - HOME,  Home,,https://bookhoarder.com/category,47,94,0,0
85661,SESS00013979,2024-03-28 17:47:56,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,183,94,0,0
85662,SESS00013979,2024-03-28 17:47:55,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,50,38,0,0
85663,SESS00013979,2024-03-28 17:47:27,https://bookhoarder.com/product/PROD00004784,The Book Hoarder - Product,Product,PROD00004784,https://bookhoarder.com/home,130,76,0,0
85664,SESS00013979,2024-03-28 17:52:17,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004784,173,75,0,0
85665,SESS00013979,2024-03-28 17:44:53,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,127,50,0,0
85666,SESS00013979,2024-03-28 17:44:55,https://bookhoarder.com/product/PROD00001558,The Book Hoarder - Product,  Product,PROD00001558,https://bookhoarder.com/home,4,86,0,0
85667,SESS00013979,2024-03-28 17:50:53,https://bookhoarder.com/product/PROD00000504  ,The Book Hoarder - Product,Product,PROD00000504,https://bookhoarder.com/product/PROD00001558,84,45,1,0
85668,SESS00091273,2024-11-30 20:52:20,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,21,63,0,1
85669,SESS00091273,2024-11-30 20:54:09,https://bookhoarder.com/product/PROD00004717,The Book Hoarder - Product,Product,PROD00004717,https://bookhoarder.com/home,85,97,0,0
85670,SESS00091273,2024-11-30 20:55:40,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004717,23,69,0,0
85671,SESS00091273,2024-11-30 20:57:29,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,119,57,0,0
85672,SESS00091273,2024-11-30 20:58:00,https://bookhoarder.com/home,The Book Hoarder - Home  ,Home,,https://bookhoarder.com/category,98,36,0,0
85673,SESS00091273,2024-11-30 20:54:25,https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,https://bookhoarder.com/home,174,74,0,0
85674,SESS00091273,2024-11-30 21:01:08,https://bookhoarder.com/category,  The Book Hoarder - Category,Category,,https://bookhoarder.com/category,141,61,0,0
85675,SESS00091273,2024-11-30 21:01:54,https://bookhoarder.com/product/PROD00002485,The Book Hoarder - Product,Product,PROD00002485,https://bookhoarder.com/category  ,193,94,1,0
85676,SESS00036030,2021-07-06 03:40:54,  https://bookhoarder.com/category,The Book Hoarder - Category,  Category,,,303,,0,1
85677,SESS00036030,2021-07-06 03:42:40,  https://bookhoarder.com/product/PROD00002194,The Book Hoarder - Product,Product,PROD00002194,https://bookhoarder.com/category,330,100,0,0
85678,SESS00036030,2021-07-06 03:42:50,https://bookhoarder.com/product/PROD00003812,The Book Hoarder - Product,Product  ,PROD00003812,https://bookhoarder.com/product/PROD00002194,192,64,0,0
85679,SESS00036030,2021-07-06 03:42:09,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00003812,250,61,0,0
85680,SESS00036030,2021-07-06 03:45:34,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,375,72,0,0
85681,SESS00036030,2021-07-06 03:45:29,https://bookhoarder.com/product/PROD00004372,The Book Hoarder - Product,Product,PROD00004372,https://bookhoarder.com/home,132,67,0,0
85682,SESS00036030,2021-07-06 03:51:36,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004372,267,73,0,0
85683,SESS00036030,2021-07-06 03:52:20,https://bookhoarder.com/cart,The Book Hoarder - Cart  ,Cart  ,,https://bookhoarder.com/home,94,80,0,0
85684,SESS00036030,2021-07-06 03:45:58,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,258,86,0,0
85685,SESS00036030,2021-07-06 03:53:03,https://bookhoarder.com/cart,The Book Hoarder - Cart,cart,,https://bookhoarder.com/cart,46,,1,0
85686,SESS00198041,2024-05-12 22:58:28,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,165,74,0,1
85687,SESS00198041,2024-05-12 22:59:42,https://bookhoarder.com/category,  The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/home,60,60,0,0
85688,SESS00198041,2024-05-12 22:59:10,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,145,65,0,0
85689,SESS00198041,2024-05-12 23:02:07,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,191,,0,0
85690,SESS00198041,2024-05-12 23:03:16,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/cart,89,89,0,0
85691,SESS00198041,2024-05-12 23:06:58,https://bookhoarder.com/product/PROD00002477,The Book Hoarder - Product,Product,PROD00002477,https://bookhoarder.com/cart,140,100,0,0
85692,SESS00198041,2024-05-12 23:00:04,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00002477,74,97,0,0
