line_key,order_id,product_id,line_number,quantity,unit_price,unit_cost,discount_amount,line_total
4518,ORD00001538,PROD00002817,2,8,39.94,15.98,3.31,293.03999999999996
4519,ORD00001538,PROD00000546,3,4,48.01,19.2,2.2,183.23999999999998
4520,ORD00001539,PROD00000442,1,4,20.12,8.05,0.03,80.36
4521,ORD00001539,PROD00002302,2,7,32.92,13.17,,
4522,ORD00001539,PROD00002657,3,9,25.08,10.03,,
4523,ORD00001540,PROD00001774,1,6,18.93,7.57,0.86,108.42
4524,ORD00001540,PROD00002321,2,7,49.17,19.67,2.51,326.62
4525,ORD00001541,PROD00003081,1,10,41.84,16.74,5.31,365.3
4526,ORD00001542,PROD00002893,1,4,27.5,11.0,4.07,93.72
4527,ORD00001542,PROD00000361,2,6,27.86,11.14,,
4528,ORD00001542,PROD00002129,3,6,16.44,6.58,2.22,85.32000000000001
4529,ORD00001542,PROD00001715,4,8,46.91,18.76,3.46,347.59999999999997
4530,ORD00001542,PROD00001532,5,5,48.0,19.2,6.62,206.9
4531,ORD00001543,PROD00000851,1,2,23.93,9.57,2.25,43.36
4532,ORD00001543,PROD00000227,2,7,37.1,14.84,4.75,226.45000000000002
4533,ORD00001544,PROD00004682,1,2,23.88,9.55,,
4534,ORD00001544,PROD00002312,2,4,12.77,5.11,0.2,50.28
4535,ORD00001545,PROD00003132,1,8,17.32,6.93,1.42,127.2
4536,ORD00001545,PROD00002690,2,1,49.66,19.86,,
4537,ORD00001545,PROD00003482,3,8,18.3,7.32,0.91,139.12
4538,ORD00001545,PROD00003121,4,4,11.94,4.78,0.84,44.4
4539,ORD00001545,PROD00002618,5,9,24.54,9.82,3.19,192.14999999999998
4540,ORD00001546,PROD00001392,1,7,44.1,17.64,,
4541,ORD00001546,PROD00000919,2,3,39.59,15.84,,
4542,ORD00001547,PROD00004727,1,1,41.46,16.58,5.64,35.82
4543,ORD00001547,PROD00004938,2,3,34.01,13.6,3.05,92.88
4544,ORD00001547,PROD00002542,3,6,15.39,6.16,1.97,80.52
4545,ORD00001547,PROD00000935,4,3,28.16,11.26,1.31,80.55000000000001
4546,ORD00001547,PROD00003343,5,9,44.89,17.96,,
4547,ORD00001548,PROD00002002,1,1,44.17,17.67,4.79,39.38
4548,ORD00001548,PROD00002787,2,2,14.56,5.82,1.29,26.54
4549,ORD00001548,PROD00003901,3,1,27.11,10.84,,
4550,ORD00001549,PROD00002341,1,2,43.02,17.21,3.6,78.84
4551,ORD00001549,PROD00002064,2,10,17.63,7.05,,
4552,ORD00001550,PROD00000575,1,4,11.93,4.77,,
4553,ORD00001551,PROD00001489,1,10,15.17,6.07,2.09,130.8
4554,ORD00001551,PROD00000252,2,4,29.87,11.95,1.83,112.16
4555,ORD00001552,PROD00000495,1,10,31.62,12.65,1.19,304.3
4556,ORD00001553,PROD00000792,1,2,47.13,18.85,2.54,89.18
4557,ORD00001553,PROD00002133,2,2,37.5,15.0,3.52,67.96
4558,ORD00001553,PROD00003998,3,2,29.44,11.78,1.01,56.86
4559,ORD00001553,PROD00002335,4,1,39.93,15.97,,
4560,ORD00001553,PROD00001927,5,5,42.9,17.16,2.91,199.95
4561,ORD00001554,PROD00001712,1,9,16.68,6.67,0.89,142.10999999999999
4562,ORD00001555,PROD00004532,1,5,21.73,8.69,,
4563,ORD00001556,PROD00000411,1,1,32.15,12.86,4.26,27.89
4564,ORD00001556,PROD00002230,2,1,47.94,19.18,2.17,45.769999999999996
4565,ORD00001556,PROD00000567,3,3,11.41,4.56,,
4566,ORD00001556,PROD00003169,4,3,15.58,6.23,1.28,42.900000000000006
4567,ORD00001556,PROD00004966,5,4,43.33,17.33,6.02,149.24
4568,ORD00001557,PROD00004358,1,1,23.01,9.2,,
4569,ORD00001557,PROD00003431,2,3,42.76,17.1,,
4570,ORD00001558,PROD00002895,1,4,48.28,19.31,3.49,179.16
4571,ORD00001558,PROD00001929,2,9,48.44,19.38,,
4572,ORD00001558,PROD00000770,3,2,49.12,19.65,1.46,95.32
4573,ORD00001559,PROD00003000,1,6,18.88,7.55,,
4574,ORD00001559,PROD00002726,2,6,16.45,6.58,0.75,94.19999999999999
4575,ORD00001559,PROD00002197,3,1,25.89,10.36,3.3,22.59
4576,ORD00001560,PROD00003606,1,9,43.7,17.48,4.04,356.94000000000005
4577,ORD00001560,PROD00003797,2,2,37.88,15.15,1.96,71.84
4578,ORD00001560,PROD00003902,3,3,11.85,4.74,1.65,30.599999999999998
4579,ORD00001561,PROD00004635,1,10,19.17,7.67,2.49,166.8
4580,ORD00001561,PROD00004313,2,4,45.63,18.25,1.83,175.20000000000002
4581,ORD00001561,PROD00004024,3,9,29.54,11.82,,
4582,ORD00001561,PROD00005000,4,7,11.68,4.67,0.97,74.97
4583,ORD00001561,PROD00004282,5,7,15.16,6.06,,
4584,ORD00001562,PROD00001436,1,4,35.04,14.02,2.62,129.68
4585,ORD00001562,PROD00000130,2,3,31.57,12.63,,
4586,ORD00001563,PROD00003716,1,4,28.52,11.41,4.23,97.16
4587,ORD00001564,PROD00004361,1,4,16.25,6.5,,
4588,ORD00001564,PROD00003245,2,4,25.2,10.08,,
4589,ORD00001564,PROD00000460,3,9,47.22,18.89,,
4590,ORD00001565,PROD00001584,1,10,28.82,11.53,2.25,265.7
4591,ORD00001565,PROD00003295,2,7,22.28,8.91,0.72,150.92000000000002
4592,ORD00001565,PROD00004392,3,2,38.03,15.21,,
4593,ORD00001565,PROD00001857,4,4,45.37,18.15,,
4594,ORD00001565,PROD00001033,5,2,21.34,8.54,2.86,36.96
4595,ORD00001566,PROD00003120,1,7,17.58,7.03,0.19,121.72999999999998
4596,ORD00001566,PROD00001057,2,7,14.52,5.81,,
4597,ORD00001566,PROD00001330,3,5,46.54,18.62,1.18,226.8
4598,ORD00001567,PROD00002957,1,1,24.31,9.72,,
4599,ORD00001567,PROD00001178,2,7,35.71,14.28,1.97,236.18
4600,ORD00001568,PROD00004775,1,3,13.36,5.34,1.04,36.96
4601,ORD00001568,PROD00001993,2,4,12.78,5.11,,
4602,ORD00001568,PROD00001375,3,1,28.37,11.35,1.09,27.28
4603,ORD00001568,PROD00003936,4,2,10.23,4.09,,
4604,ORD00001568,PROD00003000,5,7,32.07,12.83,,
4605,ORD00001569,PROD00000738,1,1,17.58,7.03,2.49,15.089999999999998
4606,ORD00001569,PROD00001657,2,4,43.4,17.36,,
4607,ORD00001569,PROD00003457,3,10,20.25,8.1,0.6,196.5
4608,ORD00001569,PROD00000668,4,5,25.97,10.39,,
4609,ORD00001570,PROD00003278,1,5,40.41,16.16,,
4610,ORD00001570,PROD00000498,2,6,27.95,11.18,,
4611,ORD00001570,PROD00004156,3,3,30.09,12.04,0.54,88.65
4612,ORD00001570,PROD00004607,4,6,19.68,7.87,2.35,103.97999999999999
4613,ORD00001571,PROD00001451,1,7,12.48,4.99,,
4614,ORD00001571,PROD00004812,2,4,23.06,9.22,1.53,86.11999999999999
4615,ORD00001571,PROD00004170,3,9,37.28,14.91,0.62,329.94000000000005
4616,ORD00001571,PROD00003736,4,5,40.63,16.25,5.84,173.95000000000005
4617,ORD00001572,PROD00003451,1,3,12.87,5.15,,
4618,ORD00001572,PROD00002958,2,9,21.69,8.68,0.9,187.11
4619,ORD00001573,PROD00003989,1,9,26.74,10.7,,
4620,ORD00001573,PROD00000974,2,8,17.45,6.98,1.89,124.47999999999999
4621,ORD00001574,PROD00002621,1,3,25.8,10.32,,
4622,ORD00001574,PROD00002205,2,4,31.08,12.43,1.85,116.91999999999999
4623,ORD00001574,PROD00003354,3,9,11.89,4.76,0.23,104.94
4624,ORD00001574,PROD00003088,4,4,38.7,15.48,1.76,147.76000000000002
4625,ORD00001574,PROD00002203,5,1,15.48,6.19,1.43,14.05
4626,ORD00001575,PROD00003871,1,4,37.2,14.88,3.69,134.04000000000002
4627,ORD00001575,PROD00003819,2,9,13.87,5.55,0.87,117.0
4628,ORD00001575,PROD00000743,3,2,11.4,4.56,0.01,22.78
4629,ORD00001575,PROD00003371,4,5,35.63,14.25,3.46,160.85000000000002
4630,ORD00001575,PROD00002394,5,7,35.52,14.21,,
4631,ORD00001576,PROD00001018,1,4,22.4,8.96,,
4632,ORD00001577,PROD00003463,1,9,43.1,17.24,,
4633,ORD00001577,PROD00003712,2,5,20.8,8.32,,
4634,ORD00001577,PROD00003395,3,5,30.52,12.21,4.58,129.7
4635,ORD00001577,PROD00004335,4,3,22.24,8.9,2.19,60.14999999999999
4636,ORD00001578,PROD00001413,1,7,15.17,6.07,1.52,95.55
4637,ORD00001579,PROD00004709,1,5,40.24,16.1,,
4638,ORD00001580,PROD00004798,1,8,13.32,5.33,0.36,103.68
4639,ORD00001580,PROD00000442,2,6,38.39,15.36,,
4640,ORD00001581,PROD00000946,1,7,14.66,5.86,,
4641,ORD00001581,PROD00003858,2,8,32.05,12.82,3.14,231.27999999999997
4642,ORD00001581,PROD00004591,3,3,15.63,6.25,0.23,46.2
4643,ORD00001581,PROD00003921,4,2,32.89,13.16,4.91,55.96
4644,ORD00001582,PROD00003996,1,5,23.24,9.3,1.77,107.35
4645,ORD00001583,PROD00004486,1,6,45.28,18.11,6.18,234.60000000000002
4646,ORD00001584,PROD00000576,1,5,30.4,12.16,2.3,140.5
4647,ORD00001584,PROD00004736,2,3,41.18,16.47,,
4648,ORD00001584,PROD00003027,3,6,38.77,15.51,2.76,216.06000000000003
4649,ORD00001585,PROD00001427,1,2,47.07,18.83,0.92,92.3
4650,ORD00001585,PROD00004598,2,2,27.12,10.85,0.15,53.940000000000005
4651,ORD00001585,PROD00004401,3,9,24.3,9.72,3.58,186.48
4652,ORD00001585,PROD00004037,4,3,39.08,15.63,,
4653,ORD00001586,PROD00001182,1,4,34.31,13.72,,
4654,ORD00001586,PROD00004628,2,1,12.19,4.88,1.11,11.08
4655,ORD00001586,PROD00001095,3,3,20.95,8.38,0.07,62.64
4656,ORD00001587,PROD00001401,1,6,30.37,12.15,2.59,166.68
4657,ORD00001588,PROD00000623,1,7,43.05,17.22,,
4658,ORD00001588,PROD00001171,2,6,23.05,9.22,,
4659,ORD00001588,PROD00001315,3,6,36.13,14.45,4.39,190.44
4660,ORD00001588,PROD00000746,4,4,35.92,14.37,,
4661,ORD00001588,PROD00002796,5,4,46.41,18.56,3.71,170.79999999999998
4662,ORD00001589,PROD00004299,1,10,21.81,8.72,,
4663,ORD00001589,PROD00001950,2,1,28.45,11.38,2.02,26.43
4664,ORD00001589,PROD00004892,3,9,11.64,4.66,1.42,91.98
4665,ORD00001589,PROD00000964,4,9,15.72,6.29,,
4666,ORD00001590,PROD00002615,1,6,14.2,5.68,,
4667,ORD00001590,PROD00000318,2,8,48.38,19.35,0.99,379.12
4668,ORD00001590,PROD00001919,3,10,19.51,7.8,2.26,172.5
4669,ORD00001591,PROD00004787,1,5,21.05,8.42,2.24,94.05000000000001
4670,ORD00001592,PROD00004955,1,10,23.37,9.35,,
4671,ORD00001592,PROD00003555,2,6,15.2,6.08,2.15,78.3
4672,ORD00001592,PROD00004117,3,7,42.6,17.04,,
4673,ORD00001593,PROD00003645,1,5,21.01,8.4,2.44,92.85
4674,ORD00001593,PROD00003186,2,5,39.18,15.67,2.06,185.6
4675,ORD00001594,PROD00004692,1,2,15.2,6.08,1.54,27.32
4676,ORD00001594,PROD00003561,2,5,26.71,10.68,3.84,114.35000000000001
4677,ORD00001595,PROD00002106,1,3,11.08,4.43,0.21,32.61
4678,ORD00001596,PROD00004941,1,5,15.3,6.12,,
4679,ORD00001596,PROD00000301,2,7,17.86,7.14,0.28,123.05999999999999
4680,ORD00001597,PROD00004465,1,2,35.69,14.28,,
4681,ORD00001597,PROD00004354,2,2,45.28,18.11,2.11,86.34
4682,ORD00001598,PROD00000960,1,3,24.63,9.85,1.48,69.44999999999999
4683,ORD00001598,PROD00000676,2,10,48.17,19.27,,
4684,ORD00001598,PROD00001565,3,10,12.61,5.04,0.29,123.2
4685,ORD00001598,PROD00001836,4,7,24.79,9.92,,
4686,ORD00001599,PROD00004332,1,7,16.3,6.52,,
4687,ORD00001600,PROD00004004,1,2,45.91,18.36,2.43,86.96
4688,ORD00001600,PROD00004449,2,7,19.45,7.78,0.52,132.51
4689,ORD00001600,PROD00004171,3,10,36.46,14.58,3.7,327.59999999999997
4690,ORD00001601,PROD00001356,1,6,33.24,13.3,1.79,188.70000000000002
4691,ORD00001601,PROD00004400,2,5,15.88,6.35,1.37,72.55000000000001
4692,ORD00001601,PROD00004543,3,4,11.03,4.41,0.2,43.32
4693,ORD00001602,PROD00000639,1,3,10.99,4.4,0.72,30.81
4694,ORD00001602,PROD00004556,2,7,32.14,12.86,,
4695,ORD00001602,PROD00003012,3,3,38.51,15.4,2.2,108.92999999999998
4696,ORD00001602,PROD00002738,4,8,40.86,16.34,2.57,306.32
4697,ORD00001603,PROD00001944,1,8,21.49,8.6,0.55,167.51999999999998
4698,ORD00001603,PROD00001678,2,6,23.13,9.25,1.42,130.26
4699,ORD00001603,PROD00003584,3,8,42.06,16.82,3.61,307.6
4700,ORD00001603,PROD00002971,4,7,44.35,17.74,1.69,298.62
4701,ORD00001603,PROD00001525,5,4,34.21,13.68,,
4702,ORD00001604,PROD00004784,1,6,14.8,5.92,0.06,88.44
4703,ORD00001605,PROD00004306,1,6,26.76,10.7,1.7,150.36
4704,ORD00001606,PROD00001183,1,1,12.82,5.13,1.32,11.5
4705,ORD00001606,PROD00002606,2,5,47.12,18.85,4.88,211.2
4706,ORD00001607,PROD00002483,1,5,32.22,12.89,3.43,143.95
4707,ORD00001608,PROD00000592,1,9,11.14,4.46,,
4708,ORD00001609,PROD00004207,1,7,38.45,15.38,,
4709,ORD00001610,PROD00003654,1,6,41.17,16.47,1.59,237.48
4710,ORD00001610,PROD00004883,2,10,22.84,9.14,,
4711,ORD00001611,PROD00003472,1,9,13.45,5.38,1.5,107.55
4712,ORD00001611,PROD00001295,2,2,49.43,19.77,0.91,97.04
4713,ORD00001612,PROD00003067,1,4,18.27,7.31,,
4714,ORD00001612,PROD00003572,2,5,12.73,5.09,0.27,62.300000000000004
4715,ORD00001612,PROD00001648,3,5,25.54,10.22,0.58,124.80000000000001
4716,ORD00001612,PROD00003608,4,7,44.11,17.64,1.62,297.43
4717,ORD00001612,PROD00004990,5,8,18.88,7.55,2.27,132.88
4718,ORD00001613,PROD00003633,1,2,12.54,5.02,1.34,22.4
4719,ORD00001613,PROD00004316,2,7,32.67,13.07,1.82,215.95000000000002
4720,ORD00001613,PROD00002365,3,2,47.7,19.08,1.75,91.9
4721,ORD00001613,PROD00000648,4,5,32.84,13.14,2.06,153.90000000000003
4722,ORD00001613,PROD00001314,5,3,15.71,6.28,2.0,41.13
4723,ORD00001614,PROD00000833,1,9,16.0,6.4,,
4724,ORD00001614,PROD00004645,2,5,28.3,11.32,,
4725,ORD00001614,PROD00001340,3,4,34.21,13.68,,
4726,ORD00001614,PROD00003308,4,4,19.57,7.83,0.56,76.04
4727,ORD00001614,PROD00002404,5,5,19.23,7.69,0.87,91.8
4728,ORD00001615,PROD00001182,1,1,42.69,17.08,2.25,40.44
4729,ORD00001616,PROD00004974,1,9,18.96,7.58,2.66,146.70000000000002
4730,ORD00001616,PROD00003700,2,4,30.88,12.35,1.87,116.03999999999999
4731,ORD00001616,PROD00000781,3,1,11.3,4.52,,
4732,ORD00001616,PROD00000093,4,9,10.01,4.0,0.63,84.41999999999999
4733,ORD00001617,PROD00002248,1,3,43.81,17.52,,
4734,ORD00001618,PROD00000917,1,7,32.75,13.1,4.02,201.11
4735,ORD00001619,PROD00001298,1,3,27.51,11.0,,
4736,ORD00001619,PROD00004059,2,4,12.88,5.15,,
4737,ORD00001619,PROD00000625,3,6,14.03,5.61,1.54,74.94
4738,ORD00001620,PROD00000674,1,1,29.75,11.9,1.2,28.55
4739,ORD00001621,PROD00001428,1,4,48.59,19.44,6.76,167.32000000000002
4740,ORD00001621,PROD00001211,2,2,20.18,8.07,2.46,35.44
4741,ORD00001621,PROD00004859,3,5,24.33,9.73,2.83,107.5
4742,ORD00001622,PROD00003670,1,2,49.34,19.74,,
4743,ORD00001623,PROD00003985,1,9,19.86,7.94,,
4744,ORD00001623,PROD00002719,2,6,44.45,17.78,,
4745,ORD00001623,PROD00003801,3,6,25.15,10.06,,
4746,ORD00001624,PROD00003780,1,8,20.86,8.34,0.59,162.16
4747,ORD00001624,PROD00003831,2,1,48.73,19.49,,
4748,ORD00001625,PROD00004657,1,9,14.57,5.83,,
4749,ORD00001625,PROD00002894,2,5,19.85,7.94,1.33,92.60000000000002
4750,ORD00001626,PROD00001414,1,2,48.06,19.22,,
4751,ORD00001626,PROD00000310,2,1,25.78,10.31,3.09,22.69
4752,ORD00001627,PROD00002730,1,8,22.42,8.97,1.0,171.36
4753,ORD00001627,PROD00002872,2,9,16.59,6.64,0.15,147.96
4754,ORD00001628,PROD00000352,1,1,33.3,13.32,2.93,30.369999999999997
4755,ORD00001628,PROD00002940,2,8,36.14,14.46,3.21,263.44
4756,ORD00001628,PROD00000872,3,6,15.34,6.14,0.31,90.17999999999999
4757,ORD00001628,PROD00004415,4,2,11.9,4.76,0.54,22.72
4758,ORD00001628,PROD00002844,5,7,10.99,4.4,0.68,72.17
4759,ORD00001629,PROD00000822,1,9,45.41,18.16,1.35,396.53999999999996
4760,ORD00001630,PROD00000796,1,9,37.11,14.84,3.67,300.96
4761,ORD00001630,PROD00001249,2,7,40.28,16.11,,
4762,ORD00001630,PROD00001838,3,2,27.12,10.85,1.14,51.96
4763,ORD00001630,PROD00004716,4,1,12.83,5.13,0.46,12.37
4764,ORD00001631,PROD00001704,1,10,17.15,6.86,,
4765,ORD00001631,PROD00004882,2,1,25.93,10.37,1.91,24.02
4766,ORD00001631,PROD00000654,3,4,16.96,6.78,1.97,59.96
4767,ORD00001632,PROD00003896,1,2,34.62,13.85,2.29,64.66
4768,ORD00001632,PROD00004028,2,5,13.48,5.39,0.29,65.95
4769,ORD00001633,PROD00004707,1,5,43.27,17.31,,
4770,ORD00001633,PROD00000983,2,5,24.14,9.66,,
4771,ORD00001633,PROD00001606,3,4,47.19,18.88,0.89,185.2
4772,ORD00001633,PROD00000597,4,1,31.19,12.48,2.61,28.580000000000002
4773,ORD00001634,PROD00001220,1,1,35.22,14.09,,
4774,ORD00001634,PROD00002031,2,8,19.99,8.0,2.45,140.32
4775,ORD00001635,PROD00004322,1,10,44.26,17.7,,
4776,ORD00001635,PROD00001440,2,5,12.01,4.8,1.37,53.2
4777,ORD00001635,PROD00002518,3,1,47.23,18.89,,
4778,ORD00001635,PROD00000350,4,5,21.55,8.62,1.56,99.95000000000002
4779,ORD00001636,PROD00002361,1,2,30.78,12.31,,
4780,ORD00001636,PROD00004547,2,7,46.8,18.72,,
4781,ORD00001636,PROD00001159,3,3,41.02,16.41,,
4782,ORD00001636,PROD00001348,4,10,13.92,5.57,0.31,136.1
4783,ORD00001637,PROD00004960,1,8,18.24,7.3,0.78,139.67999999999998
4784,ORD00001638,PROD00002184,1,5,23.76,9.5,,
4785,ORD00001638,PROD00001791,2,10,18.97,7.59,0.41,185.6
4786,ORD00001639,PROD00001018,1,1,15.33,6.13,,
4787,ORD00001639,PROD00000648,2,2,40.12,16.05,2.82,74.6
4788,ORD00001639,PROD00000523,3,7,42.7,17.08,,
4789,ORD00001640,PROD00004614,1,2,16.2,6.48,0.7,31.0
4790,ORD00001640,PROD00002103,2,4,12.64,5.06,,
4791,ORD00001641,PROD00004300,1,10,43.16,17.26,6.14,370.19999999999993
4792,ORD00001642,PROD00002525,1,5,16.21,6.48,,
4793,ORD00001642,PROD00002825,2,1,31.33,12.53,,
4794,ORD00001642,PROD00002165,3,7,26.43,10.57,,
4795,ORD00001642,PROD00001052,4,8,41.95,16.78,1.96,319.92
4796,ORD00001643,PROD00003290,1,6,36.32,14.53,,
4797,ORD00001644,PROD00002643,1,9,45.13,18.05,2.99,379.26
4798,ORD00001644,PROD00000565,2,8,47.65,19.06,0.4,378.0
4799,ORD00001644,PROD00003115,3,3,34.35,13.74,1.51,98.52000000000001
4800,ORD00001645,PROD00003609,1,6,26.11,10.44,2.03,144.48
4801,ORD00001645,PROD00001618,2,7,37.9,15.16,,
4802,ORD00001645,PROD00001269,3,6,28.45,11.38,2.97,152.88
4803,ORD00001646,PROD00000325,1,8,27.37,10.95,0.01,218.88
4804,ORD00001646,PROD00003880,2,10,16.63,6.65,0.78,158.5
4805,ORD00001647,PROD00002445,1,10,28.22,11.29,3.24,249.79999999999995
4806,ORD00001647,PROD00002107,2,10,36.83,14.73,0.01,368.2
4807,ORD00001647,PROD00004723,3,6,23.34,9.34,0.53,136.85999999999999
4808,ORD00001648,PROD00003809,1,8,34.15,13.66,,
4809,ORD00001648,PROD00002513,2,3,34.5,13.8,4.36,90.42
4810,ORD00001649,PROD00002088,1,7,38.75,15.5,1.24,262.57
4811,ORD00001649,PROD00001219,2,9,46.74,18.7,2.84,395.1
4812,ORD00001649,PROD00004629,3,9,36.35,14.54,2.32,306.27
4813,ORD00001649,PROD00001810,4,4,45.38,18.15,,
4814,ORD00001650,PROD00001357,1,9,48.31,19.32,,
4815,ORD00001651,PROD00001993,1,6,37.41,14.96,3.96,200.7
4816,ORD00001652,PROD00002349,1,3,10.1,4.04,0.32,29.339999999999996
4817,ORD00001653,PROD00004145,1,8,35.55,14.22,3.48,256.56
4818,ORD00001653,PROD00004095,2,1,14.24,5.7,1.18,13.06
4819,ORD00001653,PROD00000299,3,9,19.33,7.73,0.79,166.85999999999999
4820,ORD00001653,PROD00000403,4,9,23.95,9.58,2.69,191.33999999999997
4821,ORD00001654,PROD00002463,1,7,27.39,10.96,0.36,189.21
4822,ORD00001655,PROD00001145,1,4,27.24,10.9,0.67,106.27999999999999
4823,ORD00001655,PROD00003674,2,4,10.97,4.39,1.26,38.84
4824,ORD00001655,PROD00003276,3,9,26.66,10.66,1.81,223.65
4825,ORD00001655,PROD00002881,4,9,21.65,8.66,0.19,193.14
4826,ORD00001656,PROD00004570,1,5,42.58,17.03,3.93,193.25
4827,ORD00001656,PROD00004035,2,9,40.85,16.34,0.29,365.04
4828,ORD00001656,PROD00004306,3,1,48.06,19.22,4.22,43.84
4829,ORD00001657,PROD00001324,1,9,46.95,18.78,,
4830,ORD00001657,PROD00001590,2,4,30.85,12.34,,
4831,ORD00001657,PROD00001756,3,9,21.94,8.78,1.43,184.59
4832,ORD00001657,PROD00001991,4,6,23.72,9.49,0.71,138.06
4833,ORD00001658,PROD00004693,1,10,23.88,9.55,1.92,219.60000000000002
4834,ORD00001658,PROD00004174,2,9,34.47,13.79,4.02,274.05
4835,ORD00001658,PROD00000177,3,3,18.93,7.57,2.5,49.29
4836,ORD00001658,PROD00002934,4,3,37.59,15.04,5.26,96.99000000000001
4837,ORD00001658,PROD00000415,5,3,15.32,6.13,1.42,41.7
4838,ORD00001659,PROD00000936,1,8,20.37,8.15,1.42,151.60000000000002
4839,ORD00001659,PROD00004142,2,2,25.75,10.3,2.24,47.019999999999996
4840,ORD00001659,PROD00002718,3,3,24.09,9.64,2.29,65.4
4841,ORD00001659,PROD00003917,4,6,42.25,16.9,,
4842,ORD00001659,PROD00003617,5,6,30.27,12.11,,
4843,ORD00001660,PROD00002666,1,9,38.45,15.38,0.61,340.56000000000006
4844,ORD00001660,PROD00001897,2,5,38.17,15.27,,
4845,ORD00001660,PROD00000496,3,5,29.43,11.77,1.14,141.45
4846,ORD00001660,PROD00000278,4,2,18.64,7.46,,
4847,ORD00001660,PROD00003950,5,3,24.92,9.97,,
4848,ORD00001661,PROD00002940,1,8,38.2,15.28,3.45,278.0
4849,ORD00001661,PROD00004496,2,3,43.23,17.29,5.36,113.60999999999999
4850,ORD00001662,PROD00004985,1,7,12.19,4.88,0.64,80.85
4851,ORD00001662,PROD00002042,2,10,35.58,14.23,3.44,321.4
4852,ORD00001663,PROD00002198,1,3,36.69,14.68,4.42,96.80999999999999
4853,ORD00001663,PROD00002135,2,10,21.77,8.71,3.25,185.2
4854,ORD00001664,PROD00000928,1,2,48.15,19.26,,
4855,ORD00001664,PROD00000139,2,2,30.29,12.12,2.23,56.12
4856,ORD00001664,PROD00004179,3,7,26.32,10.53,1.49,173.81
4857,ORD00001665,PROD00002174,1,8,15.18,6.07,1.66,108.16
4858,ORD00001665,PROD00003159,2,7,15.59,6.24,,
4859,ORD00001665,PROD00004514,3,5,22.76,9.1,3.17,97.95000000000002
4860,ORD00001665,PROD00004879,4,2,47.52,19.01,0.79,93.46000000000001
4861,ORD00001666,PROD00000592,1,2,17.17,6.87,,
4862,ORD00001666,PROD00004569,2,3,33.18,13.27,,
4863,ORD00001666,PROD00001416,3,10,11.19,4.48,1.29,98.99999999999999
4864,ORD00001666,PROD00004822,4,1,12.37,4.95,1.1,11.27
4865,ORD00001667,PROD00003753,1,9,43.58,17.43,,
4866,ORD00001668,PROD00000254,1,7,31.6,12.64,4.36,190.68
4867,ORD00001668,PROD00003474,2,10,27.63,11.05,,
4868,ORD00001668,PROD00004629,3,7,35.68,14.27,5.32,212.51999999999998
4869,ORD00001668,PROD00003507,4,4,34.47,13.79,0.79,134.72
4870,ORD00001668,PROD00004984,5,5,39.68,15.87,3.7,179.89999999999998
4871,ORD00001669,PROD00003900,1,4,25.97,10.39,1.72,97.0
4872,ORD00001670,PROD00000292,1,8,37.69,15.08,3.71,271.84
4873,ORD00001670,PROD00001259,2,6,28.01,11.2,,
4874,ORD00001671,PROD00000281,1,3,19.45,7.78,2.2,51.75
4875,ORD00001671,PROD00004759,2,7,22.4,8.96,1.6,145.59999999999997
4876,ORD00001671,PROD00003863,3,8,24.73,9.89,,
4877,ORD00001671,PROD00000957,4,9,20.83,8.33,0.44,183.50999999999996
4878,ORD00001672,PROD00002197,1,5,48.21,19.28,3.13,225.39999999999998
4879,ORD00001672,PROD00003867,2,6,26.96,10.78,1.76,151.2
4880,ORD00001673,PROD00002888,1,4,37.07,14.83,0.07,148.0
4881,ORD00001673,PROD00004740,2,5,25.0,10.0,0.13,124.35000000000001
4882,ORD00001674,PROD00004603,1,1,47.85,19.14,4.82,43.03
4883,ORD00001674,PROD00002936,2,3,38.41,15.36,4.35,102.17999999999998
4884,ORD00001674,PROD00004499,3,10,15.12,6.05,0.1,150.2
4885,ORD00001675,PROD00002304,1,10,32.06,12.82,,
4886,ORD00001676,PROD00002657,1,1,42.07,16.83,,
4887,ORD00001676,PROD00003635,2,3,10.79,4.32,0.91,29.639999999999997
4888,ORD00001676,PROD00004368,3,9,19.99,8.0,1.25,168.66
4889,ORD00001676,PROD00004057,4,10,42.34,16.94,5.25,370.90000000000003
4890,ORD00001676,PROD00002680,5,6,21.74,8.7,0.53,127.25999999999999
4891,ORD00001677,PROD00001499,1,9,15.33,6.13,,
4892,ORD00001677,PROD00004235,2,10,18.77,7.51,1.69,170.79999999999998
4893,ORD00001677,PROD00003156,3,9,46.31,18.52,1.99,398.88
4894,ORD00001678,PROD00004846,1,4,24.25,9.7,,
4895,ORD00001679,PROD00004100,1,7,12.1,4.84,0.01,84.63
4896,ORD00001679,PROD00002670,2,7,38.31,15.32,0.87,262.08000000000004
4897,ORD00001679,PROD00003253,3,2,17.73,7.09,,
4898,ORD00001679,PROD00004677,4,10,44.9,17.96,3.15,417.5
4899,ORD00001679,PROD00000313,5,7,13.95,5.58,0.78,92.19
4900,ORD00001680,PROD00001012,1,10,21.86,8.74,2.4,194.60000000000002
4901,ORD00001681,PROD00000424,1,5,13.84,5.54,0.32,67.6
4902,ORD00001681,PROD00004183,2,6,49.99,20.0,6.93,258.36
4903,ORD00001682,PROD00001742,1,2,41.92,16.77,4.26,75.32000000000001
4904,ORD00001682,PROD00002458,2,10,22.58,9.03,3.38,192.0
