order_key,order_id,customer_id,order_timestamp,order_status,order_channel,store_id,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_postal_code,shipping_country,promo_code,discount_percent,first_purchase_flag,gift_order_flag
1358,ORD00001358,CUST00019610,2023-10-19 12:43:25,Completed,Online,,98.92,0.0,12.4,7.91,119.23,Credit Card,Express,,,,,,,0,0,0
1359,ORD00001359,CUST00005859,2024-11-02 03:28:21,Completed,Online,,140.57,0.0,0.71,11.25,152.53,paypal,Standard,,,,,,,0,0,0
1360,ORD00001360,CUST00008316,2024-09-27 15:05:26,Completed,Online,,158.6,0.0,12.95,12.69,184.23999999999998,Credit Card,Standard,,,,,,,0,0,0
1361,ORD00001361,CUST00048333,2023-01-20 22:42:27,Completed,Online,,56.53,5.65,3.77,4.07,58.720000000000006,Credit Card,Standard,,,,,,Newyear10,10,0,0
1362,ORD00001362,CUST00007205,2022-10-02 20:21:00,Completed  ,Online,,124.21,0.0,0.0,9.94,134.15,PayPal,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1363,ORD00001363,CUST00038885,2024-10-17 12:34:34,Completed,Online,,172.85,0.0,13.74,13.83,200.42000000000002,Debit Card,Express,,,,,,,0,0,0
1364,ORD00001364,CUST00006241,2023-07-31 17:25:48,Completed,Online  ,,193.81,0.0,10.91,15.5,220.22,PayPal,Standard,,,,,,,0,0,0
1365,ORD00001365,CUST00018783,2024-09-18 13:35:42,Completed,Online,,158.18,0.0,8.56,12.65,179.39000000000001,Debit Card,Express,,,,,,,0,0,0
1366,ORD00001366,CUST00003107,2022-04-16 11:38:35,Completed,Online,,168.75,0.0,5.46,13.5,187.71,Debit Card,Express,,,,,,,0,0,0
1367,ORD00001367,CUST00046039,2024-12-17 01:00:51,Completed,Online,,95.52,0.0,0.02,7.64,103.17999999999999,Debit Card,Standard,,,,,,,0,0,0
1368,ORD00001368,CUST00021232,2024-05-06 09:43:17,Completed,Online,,30.29,0.0,5.35,2.42,38.06,Credit Card,Standard,,,,,,,0,0,0
1369,ORD00001369,CUST00000435,2024-11-07 14:44:34,Completed,Online,,31.36,0.0,10.51,2.51,44.379999999999995,Debit Card,Standard,,,,,,,0,0,0
1370,ORD00001370,CUST00045891,2024-10-25 16:21:00,Completed,online,,37.96,0.0,14.28,3.04,55.28,  Credit Card,Standard,,,,,,,0,0,0
1371,ORD00001371,CUST00042285,2024-07-20 00:51:46,Completed  ,Online,,172.48,0.0,4.51,13.8,190.79,PayPal,  Express,,,,,,,0,0,0
1372,ORD00001372,CUST00038029,2024-09-29 18:38:09,Completed,Online,,166.26,0.0,10.29,13.3,189.85,Credit Card,Standard,,,,,,,0,0,0
1373,ORD00001373,CUST00005947,2024-05-18 05:32:52,Completed,Online,,190.02,0.0,1.09,15.2,206.31,Credit Card  ,Standard,,,,,,,0,0,0
1374,ORD00001374,CUST00049035,2022-11-19 06:10:53,Completed,Online  ,,186.85,0.0,12.53,14.95,214.32999999999998,Debit Card,Express,,,,,,,0,0,0
1375,ORD00001375,CUST00034468,2024-03-06 15:52:46,completed,Online,,118.02,0.0,1.01,9.44,128.47,Credit Card,Express,,,,,,,0,0,0
1376,ORD00001376,CUST00023955,2023-05-19 23:41:04,Completed,Online,,133.17,0.0,7.46,10.65,151.28,  Credit Card,Standard,,,,,,,0,0,0
1377,ORD00001377,CUST00016498,2024-01-22 03:10:36,Completed,Online,,153.31,0.0,8.06,12.26,173.63,Debit Card  ,  Standard,,,,,,,0,0,0
1378,ORD00001378,CUST00037020,2024-12-22 07:47:29,Completed,Online,,108.62,0.0,4.1,8.69,121.41,PayPal,Express,,,,,,,0,0,0
1379,ORD00001379,CUST00037317,2021-05-06 13:33:50,Completed,Online,,81.45,0.0,4.96,6.52,92.92999999999999,Credit Card  ,Standard,,,,,,,0,0,0
1380,ORD00001380,CUST00042760,2023-09-15 03:35:56,Completed,Online,,49.56,0.0,8.81,3.96,62.330000000000005,PayPal  ,Express,,,,,,,0,0,1
1381,ORD00001381,CUST00047504,2024-04-06 11:51:06,Completed,Online,,156.79,0.0,0.76,12.54,170.08999999999997,Debit Card,Express,,,,,,,0,0,0
1382,ORD00001382,CUST00017098,2023-08-13 01:41:31,Completed,Online,,54.99,0.0,12.34,4.4,71.73,Debit Card,Express,,,,,,,0,0,0
1383,ORD00001383,CUST00012559,2024-12-24 17:49:14,Completed,Online,,88.83,0.0,0.16,7.11,96.1,Debit Card,Standard,,,,,,,0,0,0
1384,ORD00001384,CUST00000961,2024-05-29 22:26:07,Completed,Online,,113.63,0.0,4.32,9.09,127.03999999999999,Debit Card,Express,,,,,,,0,0,0
1385,ORD00001385,CUST00020544,2022-08-13 19:35:41,Completed,Online,,134.19,0.0,4.58,10.74,149.51000000000002,Debit Card,Standard,,,,,,,0,0,0
1386,ORD00001386,CUST00014604,2023-06-16 19:20:07,Completed,Online,,184.64,18.46,13.95,13.29,193.41999999999996,Credit Card,Express,,,,,,SAVE10,10,0,0
1387,ORD00001387,CUST00001578,2024-03-30 07:56:30,Completed,Online,,52.9,0.0,13.03,4.23,70.16,Debit Card,Express,,,,,,,0,0,0
1388,ORD00001388,CUST00018817,2022-12-25 05:20:51,Completed,Online,,172.95,0.0,2.28,13.84,189.07,PayPal,Express,,,,,,,0,0,0
1389,ORD00001389,CUST00024262,2024-07-14 06:05:30,COMPLETED,Online,,79.6,0.0,6.73,6.37,92.7,Credit Card,Standard,,,,,,,0,0,0
1390,ORD00001390,CUST00038393,2023-11-26 03:00:04,Completed,Online,,156.06,0.0,6.92,12.48,175.45999999999998,Debit Card,Express,,,,,,,0,0,0
1391,ORD00001391,CUST00004668,2024-11-27 18:43:53,Completed,Online,,114.59,0.0,7.19,9.17,130.95,credit card  ,EXPRESS,,,,,,,0,0,0
1392,ORD00001392,CUST00036005,2023-11-12 21:56:22,Completed,Online,,102.15,0.0,13.71,8.17,124.03000000000002,PayPal,Express,,,,,,,0,0,0
1393,ORD00001393,CUST00002643,2023-12-13 02:50:47,Completed,Online,,121.76,0.0,4.87,9.74,136.37,Credit Card,Standard,,,,,,,0,0,0
1394,ORD00001394,CUST00001314,2024-09-19 14:11:52,Completed,Online,,153.02,0.0,12.85,12.24,178.11,paypal,Standard,,,,,,,0,0,0
1395,ORD00001395,CUST00012107,2024-11-25 06:49:41,completed,Online,,78.27,0.0,8.33,6.26,92.86,Credit Card,Standard,,,,,,,0,0,0
1396,ORD00001396,CUST00025976,2024-06-09 17:40:55,COMPLETED,Online,,66.18,0.0,9.7,5.29,81.17000000000002,PayPal  ,Express,,,,,,,0,0,0
1397,ORD00001397,CUST00042181,2023-07-27 08:32:58,Completed,Online,,166.82,16.68,9.82,12.01,171.96999999999997,Debit Card,Standard,,,,,,SAVE10,10,0,0
1398,ORD00001398,CUST00008289,2023-12-07 10:58:43,Completed,Online,,193.66,0.0,1.84,15.49,210.99,Debit Card,Standard,,,,,,,0,0,0
1399,ORD00001399,CUST00008351,2023-04-21 21:50:55,Completed,Online,,163.64,0.0,9.96,13.09,186.69,Credit Card,express,,,,,,,0,0,0
1400,ORD00001400,CUST00034157,2024-09-14 05:06:57,Completed,Online,,36.72,0.0,0.0,2.94,39.66,Credit Card,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1401,ORD00001401,CUST00043457,2022-08-09 09:18:28,Completed,  Online,,56.17,0.0,0.19,4.49,60.85,Debit Card,Standard,,,,,,,0,0,0
1402,ORD00001402,CUST00045507,2022-07-04 21:27:00,Completed,Online,,172.79,0.0,7.3,13.82,193.91,Debit Card,express,,,,,,,0,0,0
1403,ORD00001403,CUST00035431,2023-10-08 10:02:30,Completed,Online,,156.77,0.0,14.67,12.54,183.98,Debit Card,Standard,,,,,,,0,0,0
1404,ORD00001404,CUST00048478,2024-03-05 09:32:49,Completed,Online,,47.6,0.0,9.43,3.81,60.84,Debit Card,Standard,,,,,,,0,0,0
1405,ORD00001405,CUST00036923,2024-06-22 12:44:40,Completed,Online,,158.06,0.0,9.55,12.64,180.25,Debit Card,Express,,,,,,,0,0,0
1406,ORD00001406,CUST00015007,2024-06-10 17:15:08,Completed,Online,,131.6,0.0,0.62,10.53,142.75,Debit Card,Express,,,,,,,0,0,0
1407,ORD00001407,CUST00005186,2022-07-20 10:30:08,Completed,  Online,,138.95,0.0,1.13,11.12,151.2,  CREDIT CARD,  Standard,,,,,,,0,0,0
1408,ORD00001408,CUST00005256,2023-08-06 06:45:43,COMPLETED,Online,,64.92,0.0,3.21,5.19,73.32,Credit Card,Express,,,,,,,0,0,1
1409,ORD00001409,CUST00001060,2024-07-01 02:38:13,Completed  ,Online,,137.68,0.0,9.62,11.01,158.31,Debit Card,Standard,,,,,,,0,0,0
1410,ORD00001410,CUST00008649,2024-10-24 00:15:26,Completed,Online,,169.72,0.0,8.97,13.58,192.27,Debit Card,Express,,,,,,,0,0,0
1411,ORD00001411,CUST00046440,2023-02-26 22:27:39,Completed  ,  Online,,107.79,0.0,13.01,8.62,129.42000000000002,Credit Card,Standard,,,,,,,0,0,0
1412,ORD00001412,CUST00020218,2022-11-12 00:41:20,Completed,Online,,74.25,0.0,0.0,5.94,80.19,PayPal,Express,,,,,,PARTNERSHIP,0,0,0
1413,ORD00001413,CUST00046723,2023-05-16 04:48:58,Completed,Online,,102.69,0.0,2.18,8.22,113.09,PayPal,Standard,,,,,,,0,0,0
1414,ORD00001414,CUST00001359,2023-12-07 07:35:05,Completed,Online,,36.71,0.0,7.23,2.94,46.879999999999995,debit card  ,Express,,,,,,,0,0,0
1415,ORD00001415,CUST00039545,2024-07-20 08:53:21,Completed,Online,,199.02,0.0,1.47,15.92,216.41,Credit Card,Standard,,,,,,,0,0,0
1416,ORD00001416,CUST00034667,2023-10-11 20:27:10,Completed,Online,,66.13,9.92,0.86,4.5,61.56999999999999,Debit Card,express,,,,,,SAVE15,15,0,0
1417,ORD00001417,CUST00001250,2022-09-13 15:32:28,Completed,Online,,182.86,0.0,3.14,14.63,200.63,Credit Card,Express,,,,,,,0,0,0
1418,ORD00001418,CUST00026187,2024-11-16 13:15:40,Completed,Online,,181.77,0.0,5.57,14.54,201.88,PayPal,Express,,,,,,,0,0,0
1419,ORD00001419,CUST00049225,2023-09-11 20:51:22,Completed,Online,,151.78,0.0,12.06,12.14,175.98000000000002,Debit Card,Express,,,,,,,0,0,0
1420,ORD00001420,CUST00015742,2024-01-29 06:48:14,Completed,Online,,80.66,0.0,11.01,6.45,98.12,PayPal,Standard,,,,,,,0,0,0
1421,ORD00001421,CUST00025046,2024-12-27 09:15:21,Completed,  Online,,190.32,0.0,6.64,15.23,212.18999999999997,Credit Card,Express,,,,,,,0,0,1
1422,ORD00001422,CUST00011640,2023-09-01 11:19:49,COMPLETED,Online,,146.98,0.0,4.35,11.76,163.08999999999997,Debit Card,Express,,,,,,,0,0,0
1423,ORD00001423,CUST00041280,2022-03-29 06:28:30,Completed,Online,,78.42,0.0,11.11,6.27,95.8,Debit Card,Express  ,,,,,,,0,0,0
1424,ORD00001424,CUST00012837,2022-06-19 23:28:37,Completed,Online,,77.69,0.0,5.18,6.22,89.09,PayPal  ,Express,,,,,,,0,0,0
1425,ORD00001425,CUST00041476,2024-09-06 22:18:52,Completed,Online,,101.8,0.0,5.73,8.14,115.67,Credit Card,Express,,,,,,,0,0,0
1426,ORD00001426,CUST00014308,2022-01-18 15:57:58,Completed,Online  ,,122.86,0.0,3.77,9.83,136.46,Credit Card,Express,,,,,,,0,0,0
1427,ORD00001427,CUST00009137,2023-12-15 04:27:51,Completed,Online,,151.85,0.0,0.9,12.15,164.9,credit card,Express,,,,,,,0,0,0
1428,ORD00001428,CUST00008357,2024-12-13 23:16:53,Completed,Online,,124.46,0.0,12.18,9.96,146.6,Credit Card,Standard  ,,,,,,,0,0,0
1429,ORD00001429,CUST00038982,2023-11-07 15:25:36,Completed,Online,,65.37,0.0,9.74,5.23,80.34,Credit Card,Express,,,,,,,0,0,0
1430,ORD00001430,CUST00006065,2024-01-10 11:58:27,Completed,Online,,61.26,0.0,2.32,4.9,68.48,PayPal,Express,,,,,,,0,0,0
1431,ORD00001431,CUST00047184,2024-12-30 05:56:42,Completed,Online,,97.3,0.0,3.02,7.78,108.1,PayPal,Express,,,,,,,0,0,0
1432,ORD00001432,CUST00032272,2022-10-11 05:08:54,Completed,Online,,167.92,0.0,10.76,13.43,192.10999999999999,PayPal,Express  ,,,,,,,0,0,0
1433,ORD00001433,CUST00035730,2022-06-01 21:48:03,Completed,Online,,99.12,0.0,10.78,7.93,117.83000000000001,PayPal,Express,,,,,,,0,0,0
1434,ORD00001434,CUST00010264,2024-05-19 02:48:17,completed,Online,,77.56,0.0,8.39,6.2,92.15,PayPal,Standard,,,,,,,0,0,0
1435,ORD00001435,CUST00031079,2024-04-02 14:23:09,Completed,Online,,93.92,0.0,1.42,7.51,102.85000000000001,PayPal,Express,,,,,,,0,0,0
1436,ORD00001436,CUST00030794,2024-09-07 12:51:41,COMPLETED,Online,,25.67,0.0,7.6,2.05,35.32,PayPal,Standard,,,,,,,0,0,0
1437,ORD00001437,CUST00033868,2023-09-26 13:45:38,Completed,Online,,170.78,0.0,8.15,13.66,192.59,PayPal,Standard,,,,,,,0,0,0
1438,ORD00001438,CUST00012118,2023-11-28 11:38:28,COMPLETED,Online,,97.96,14.69,0.74,6.66,90.66999999999999,PayPal,Standard,,,,,,BOOKFLUENCER15  ,15,0,0
1439,ORD00001439,CUST00013741,2024-10-12 02:29:50,Completed,Online,,123.08,0.0,5.39,9.85,138.32,Debit Card,Express,,,,,,,0,0,0
1440,ORD00001440,CUST00009172,2023-03-23 12:41:17,Completed,Online,,114.29,0.0,13.16,9.14,136.59,Debit Card,Express,,,,,,,0,0,0
1441,ORD00001441,CUST00041127,2024-06-17 18:12:03,Completed,Online,,113.75,0.0,12.1,9.1,134.95,Debit Card,Express,,,,,,,0,0,0
1442,ORD00001442,CUST00020873,2024-10-10 13:43:12,Completed,Online,,109.78,0.0,11.73,8.78,130.29,Debit Card  ,Standard,,,,,,,0,0,0
1443,ORD00001443,CUST00046689,2024-03-03 20:57:37,Completed,  Online,,128.93,12.89,7.5,9.28,132.82,Credit Card,Express  ,,,,,,GIFT10,10,0,0
1444,ORD00001444,CUST00012237,2022-04-25 10:46:43,Completed,Online,,194.4,0.0,14.89,15.55,224.84000000000003,Credit Card,Standard,,,,,,,0,0,0
1445,ORD00001445,CUST00028440,2024-02-26 13:38:52,Completed,Online,,44.94,0.0,0.64,3.6,49.18,Credit Card,Standard,,,,,,,0,0,0
1446,ORD00001446,CUST00026418,2023-05-11 14:35:30,Completed,Online,,159.25,0.0,3.79,12.74,175.78,Credit Card,Express,,,,,,,0,0,0
1447,ORD00001447,CUST00026319,2024-04-17 23:53:42,Completed,Online,,174.08,0.0,3.62,13.93,191.63000000000002,Paypal,Express,,,,,,,0,0,0
1448,ORD00001448,CUST00039189,2024-10-03 13:32:27,Completed,Online,,188.56,0.0,0.0,15.08,203.64000000000001,CREDIT CARD,Express,,,,,,PARTNERSHIP,0,0,0
1449,ORD00001449,CUST00027329,2024-03-30 23:32:22,Completed,Online,,68.98,0.0,5.13,5.52,79.63,  Debit Card,Express,,,,,,,0,0,0
1450,ORD00001450,CUST00034589,2024-08-12 14:14:30,  Completed,Online,,94.22,0.0,7.88,7.54,109.64,Debit Card,  Express,,,,,,,0,0,0
1451,ORD00001451,CUST00029002,2023-09-10 03:42:54,Completed,Online,,64.08,0.0,7.55,5.13,76.75999999999999,Credit Card,Standard,,,,,,,0,0,1
1452,ORD00001452,CUST00021046,2023-08-13 10:08:46,Completed,Online,,144.36,0.0,3.24,11.55,159.15000000000003,Credit Card,EXPRESS,,,,,,,0,0,0
1453,ORD00001453,CUST00033110,2024-10-28 22:03:22,Completed,Online,,83.98,0.0,6.3,6.72,97.0,Credit Card,Standard,,,,,,,0,0,0
1454,ORD00001454,CUST00020704,2024-04-16 21:32:33,Completed,Online,,130.73,0.0,11.03,10.46,152.22,Debit Card,Standard  ,,,,,,,0,0,0
1455,ORD00001455,CUST00027985,2024-01-04 10:19:17,Completed,Online,,40.76,0.0,8.45,3.26,52.46999999999999,PayPal,Standard,,,,,,,0,0,0
1456,ORD00001456,CUST00020811,2025-01-03 04:24:19,Completed,Online,,100.28,0.0,13.52,8.02,121.82,Debit Card,Standard,,,,,,,0,0,1
1457,ORD00001457,CUST00005778,2024-02-29 08:59:35,Completed,Online,,23.29,0.0,9.63,1.86,34.78,Debit Card,Express,,,,,,,0,0,0
1458,ORD00001458,CUST00005300,2023-12-28 04:12:06,Completed,  Online,,129.46,0.0,7.77,10.36,147.59000000000003,PayPal,STANDARD,,,,,,,0,0,0
1459,ORD00001459,CUST00045410,2022-02-22 04:13:36,Completed,Online,,49.95,0.0,0.0,4.0,53.95,Credit Card,Standard,,,,,,BOOKFLUENCERSHIP,0,0,0
1460,ORD00001460,CUST00025393,2023-10-12 23:30:15,Completed,Online,,171.19,25.68,1.81,11.64,158.95999999999998,Debit Card,Express,,,,,,SAVE15,15,0,0
1461,ORD00001461,CUST00033192,2021-08-19 04:27:59,Completed,Online,,85.82,0.0,9.52,6.87,102.21,PayPal,Standard,,,,,,,0,0,0
1462,ORD00001462,CUST00040432,2023-10-25 20:32:44,Completed,Online,,192.68,0.0,8.54,15.41,216.63,Credit Card,Standard,,,,,,,0,0,0
1463,ORD00001463,CUST00040991,2024-01-02 20:39:35,Completed,Online,,158.89,0.0,12.58,12.71,184.18,Credit Card,Express,,,,,,,0,0,0
1464,ORD00001464,CUST00034955,2024-04-30 20:56:23,Completed,Online,,61.49,0.0,13.73,4.92,80.14,Credit Card,Standard,,,,,,,0,0,0
1465,ORD00001465,CUST00009561,2023-05-07 11:52:13,Completed,Online,,63.85,0.0,5.02,5.11,73.98,Credit Card,Express,,,,,,,0,0,0
1466,ORD00001466,CUST00028948,2024-11-24 18:04:07,Completed,  Online,,120.28,0.0,9.64,9.62,139.54000000000002,Credit Card  ,Standard,,,,,,,0,0,0
1467,ORD00001467,CUST00006008,2024-11-17 09:16:36,Completed,Online,,124.63,0.0,5.76,9.97,140.35999999999999,Credit Card,Express,,,,,,,0,0,1
1468,ORD00001468,CUST00009773,2022-04-29 10:24:13,Completed,Online,,156.58,0.0,7.56,12.53,176.67000000000002,Debit Card,Standard,,,,,,,0,0,0
1469,ORD00001469,CUST00040180,2024-01-15 05:13:26,Completed,  Online,,120.41,0.0,3.22,9.63,133.26,Credit Card,Express,,,,,,,0,0,0
1470,ORD00001470,CUST00035001,2023-07-15 04:54:36,Completed,Online,,150.02,15.0,2.83,10.8,148.65000000000003,Credit Card,Standard,,,,,,SAVE10,10,0,0
1471,ORD00001471,CUST00037331,2023-07-15 09:13:04,Completed,Online,,187.0,0.0,0.0,14.96,201.96,PayPal,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1472,ORD00001472,CUST00004415,2023-08-03 14:17:51,Completed,Online,,169.02,0.0,1.21,13.52,183.75000000000003,paypal,  Express,,,,,,,0,0,0
1473,ORD00001473,CUST00018950,2023-06-28 06:28:27,  Completed,Online,,157.91,15.79,6.58,11.37,160.07000000000002,PayPal,Standard,,,,,,SAVE10,10,0,0
1474,ORD00001474,CUST00014286,2024-11-10 23:55:51,Completed  ,Online,,82.83,0.0,6.6,6.63,96.05999999999999,Debit Card,Express,,,,,,,0,0,0
1475,ORD00001475,CUST00027039,2021-10-23 07:31:17,Completed,Online,,48.97,0.0,1.53,3.92,54.42,Debit Card,Express,,,,,,,0,0,0
1476,ORD00001476,CUST00017549,2024-12-03 02:53:02,Completed,  Online,,99.0,0.0,12.21,7.92,119.13000000000001,Debit Card,Standard,,,,,,,0,0,0
1477,ORD00001477,CUST00017743,2024-08-22 00:20:09,Completed,Online,,97.1,0.0,6.56,7.77,111.42999999999999,  Credit Card,Standard,,,,,,,0,0,0
1478,ORD00001478,CUST00037357,2024-08-05 03:44:31,Completed,Online,,84.07,0.0,9.34,6.73,100.14,Debit Card,Express,,,,,,Partner20,0,0,0
1479,ORD00001479,CUST00017585,2024-06-09 04:11:52,Completed,Online,,69.75,0.0,11.19,5.58,86.52,Credit Card,Express,,,,,,,0,0,0
1480,ORD00001480,CUST00037515,2022-05-30 15:03:11,Completed,Online,,93.66,0.0,0.95,7.49,102.1,PayPal,STANDARD,,,,,,,0,0,0
1481,ORD00001481,CUST00002410,2022-09-25 04:42:47,Completed,Online,,21.72,0.0,0.0,1.74,23.459999999999997,Debit Card,Express,,,,,,BOOKFLUENCERSHIP,0,0,0
1482,ORD00001482,CUST00037515,2021-07-14 00:31:08,Completed,Online,,131.61,0.0,4.32,10.53,146.46,Credit Card,Standard  ,,,,,,,0,0,0
1483,ORD00001483,CUST00000190,2024-09-26 08:08:22,COMPLETED,Online,,35.88,0.0,0.17,2.87,38.92,paypal,Standard,,,,,,,0,0,0
1484,ORD00001484,CUST00008726,2025-01-09 14:39:55,Completed,Online,,100.1,0.0,2.84,8.01,110.95,Debit Card,Express,,,,,,,0,0,0
1485,ORD00001485,CUST00020970,2023-04-04 02:39:30,Completed,online,,55.99,0.0,9.58,4.48,70.05000000000001,Debit Card,Express,,,,,,,0,0,0
1486,ORD00001486,CUST00046012,2024-11-11 05:15:17,Completed,  Online,,179.39,0.0,6.42,14.35,200.15999999999997,PayPal,Standard,,,,,,,0,0,0
1487,ORD00001487,CUST00024629,2022-06-11 19:32:17,Completed,Online,,62.86,0.0,5.76,5.03,73.65,Credit Card,Standard,,,,,,,0,0,0
1488,ORD00001488,CUST00015972,2024-06-12 15:50:11,Completed,online,,189.0,0.0,7.22,15.12,211.34,PayPal,Standard,,,,,,,0,0,0
1489,ORD00001489,CUST00045931,2023-08-11 10:32:01,Completed,Online,,183.78,0.0,10.45,14.7,208.92999999999998,PayPal,Express,,,,,,,0,0,0
1490,ORD00001490,CUST00043407,2024-10-30 09:44:02,Completed,Online,,123.72,0.0,0.0,9.9,133.62,Credit Card,Standard,,,,,,PARTNERSHIP,0,0,0
1491,ORD00001491,CUST00011088,2024-08-14 14:04:49,Completed,Online,,174.4,0.0,14.91,13.95,203.26,Debit Card,Express,,,,,,,0,0,0
1492,ORD00001492,CUST00019531,2024-10-09 06:57:55,Completed,Online,,89.84,0.0,11.71,7.19,108.74000000000001,PayPal,STANDARD,,,,,,,0,0,0
1493,ORD00001493,CUST00040471,2023-09-16 01:47:47,completed,Online,,71.5,0.0,11.54,5.72,88.75999999999999,PayPal,Express,,,,,,,0,0,0
1494,ORD00001494,CUST00017090,2024-06-18 19:46:00,Completed,Online,,96.79,14.52,6.43,6.58,95.28000000000002,Credit Card,Express,,,,,,PARTNER15,15,0,0
1495,ORD00001495,CUST00004055,2023-01-15 09:43:01,Completed,Online,,31.43,0.0,7.44,2.51,41.379999999999995,Debit Card,Express,,,,,,,0,0,1
1496,ORD00001496,CUST00041042,2024-12-17 08:25:19,Completed,Online  ,,142.27,0.0,10.01,11.38,163.66,Credit Card,EXPRESS,,,,,,,0,0,0
1497,ORD00001497,CUST00049981,2024-03-22 07:38:55,Completed,Online,,138.88,0.0,14.35,11.11,164.33999999999997,Debit Card,EXPRESS,,,,,,,0,0,0
1498,ORD00001498,CUST00018645,2023-05-01 12:55:18,Completed,Online,,83.92,0.0,11.69,6.71,102.32,Credit Card,Express,,,,,,,0,0,0
1499,ORD00001499,CUST00010305,2022-10-13 15:48:28,  Completed,Online,,97.57,0.0,0.0,7.81,105.38,PayPal,Standard,,,,,,PARTNERSHIP,0,0,0
1500,ORD00001500,CUST00020568,2021-12-07 12:54:01,Completed,Online,,134.79,0.0,6.95,10.78,152.51999999999998,PayPal,Express,,,,,,,0,0,0
1501,ORD00001501,CUST00044680,2024-12-02 06:09:38,Completed,Online  ,,42.7,0.0,6.58,3.42,52.7,Credit Card,Express,,,,,,,0,0,0
1502,ORD00001502,CUST00018734,2024-03-30 01:55:01,Completed,Online,,151.59,0.0,1.85,12.13,165.57,Debit Card,Express,,,,,,,0,0,1
1503,ORD00001503,CUST00024995,2023-08-30 11:30:34,Completed,Online,,25.67,0.0,8.95,2.05,36.67,PayPal,Express,,,,,,,0,0,0
1504,ORD00001504,CUST00049541,2024-01-18 04:40:51,Completed,Online,,85.43,0.0,11.84,6.83,104.10000000000001,Debit Card,Standard,,,,,,,0,0,0
1505,ORD00001505,CUST00038640,2022-09-04 21:28:05,Completed,Online,,74.09,0.0,7.9,5.93,87.92000000000002,PayPal,Standard  ,,,,,,,0,0,0
1506,ORD00001506,CUST00002475,2023-11-06 13:59:08,Completed,Online,,46.52,0.0,0.18,3.72,50.42,Credit Card,Standard,,,,,,,0,0,0
1507,ORD00001507,CUST00001265,2024-11-26 09:04:18,Completed,Online,,95.85,0.0,7.55,7.67,111.07,Debit Card,Standard,,,,,,,0,0,0
1508,ORD00001508,CUST00031984,2024-03-19 08:31:30,COMPLETED,Online,,25.73,0.0,2.13,2.06,29.919999999999998,Paypal,Standard,,,,,,,0,0,0
1509,ORD00001509,CUST00034129,2023-07-16 10:05:03,Completed,Online,,123.4,0.0,8.08,9.87,141.35000000000002,Debit Card,Standard,,,,,,,0,0,0
1510,ORD00001510,CUST00006924,2024-10-27 09:38:37,Completed,Online,,55.9,0.0,4.5,4.47,64.87,PayPal,Express,,,,,,,0,0,0
1511,ORD00001511,CUST00025313,2024-05-19 00:58:16,Completed,Online,,91.45,0.0,1.62,7.32,100.39000000000001,Debit Card,Express,,,,,,,0,0,0
1512,ORD00001512,CUST00028630,2024-04-09 17:26:59,Completed,Online,,199.52,0.0,8.91,15.96,224.39000000000001,Credit Card,Express,,,,,,,0,0,0
1513,ORD00001513,CUST00032122,2023-10-26 20:41:01,Completed,Online,,137.28,0.0,3.51,10.98,151.76999999999998,Credit Card,Express,,,,,,,0,0,0
1514,ORD00001514,CUST00004984,2023-07-31 08:43:00,Completed,Online,,75.04,0.0,8.59,6.0,89.63000000000001,debit card,Standard,,,,,,,0,0,0
1515,ORD00001515,CUST00038180,2025-01-01 09:19:34,Completed,Online,,70.84,0.0,2.55,5.67,79.06,PayPal,Standard  ,,,,,,,0,0,0
1516,ORD00001516,CUST00014817,2023-04-12 22:09:47,completed,Online,,130.89,0.0,13.23,10.47,154.58999999999997,Credit Card,Standard,,,,,,,0,0,0
1517,ORD00001517,CUST00003120,2022-11-17 14:38:34,Completed,Online,,118.78,0.0,7.05,9.5,135.32999999999998,PayPal,EXPRESS,,,,,,,0,0,1
1518,ORD00001518,CUST00018499,2022-12-10 23:57:10,Completed,Online,,80.6,0.0,13.38,6.45,100.42999999999999,Credit Card,Standard,,,,,,,0,0,0
1519,ORD00001519,CUST00003500,2024-07-02 17:28:04,Completed,Online,,119.35,0.0,3.09,9.55,131.99,Credit Card,Standard,,,,,,,0,0,0
1520,ORD00001520,CUST00043441,2024-01-11 12:04:37,Completed  ,Online,,114.66,0.0,14.12,9.17,137.95,Credit Card,Express,,,,,,,0,0,0
1521,ORD00001521,CUST00018122,2023-09-21 09:04:11,Completed,Online,,110.63,0.0,14.81,8.85,134.29,PayPal,Standard,,,,,,,0,0,0
1522,ORD00001522,CUST00021641,2024-04-05 11:34:34,Completed,Online,,88.28,0.0,9.3,7.06,104.64,PayPal,Express,,,,,,,0,0,0
1523,ORD00001523,CUST00001298,2023-08-07 03:01:47,Completed,Online,,102.63,0.0,11.45,8.21,122.28999999999999,Debit Card,Express,,,,,,,0,0,0
1524,ORD00001524,CUST00046158,2024-05-15 14:19:41,Completed,ONLINE,,80.85,0.0,14.31,6.47,101.63,Credit Card,Express  ,,,,,,,0,0,0
1525,ORD00001525,CUST00040127,2023-11-15 09:18:12,Completed,Online,,191.66,28.75,12.52,13.03,188.46,PayPal,Express,,,,,,SAVE15,15,0,0
