spend_key,campaign_id,channel_id,spend_date,amount_spent,spend_category,notes
6994,CAMP  00000069,CH00000001,2024-02-25,296.78,Platform,
6995,CAMP00000069,CH00000006,2024-02-25,399.32,Platform,
6996,CAMP00000069,CH00000011,2024-02-26,357.09,Platform,
6997,CAMP  00000069,ch00000003,2024-02-26,400.56,Platform,
6998,CAMP00000069,CH00000001,2024-02-27,364.03,Creative,
6999,CAMP00000069,CH00000008,2024-02-28,430.52,Creative,
7000,CAMP00000069,CH00000001,2024-02-28,482.06,,
7001,CAMP00000069,CH00000008,2024-02-29,326.95,Creative,
7002,CAMP  00000069,CH00000007,2024-02-29,397.9,Creative,
7003,CAMP00000069,CH00000001,2024-02-29,388.16,Agency,
7004,CAMP00000069,CH00000011,2024-03-01,412.9,Platform,
7005,CAMP00000069,ch00000003,2024-03-01,367.76,Platform,
7006,CAMP00000069,CH00000002,2024-03-01,447.91,Agency,
7007,CAMP00000069,CH00000011,2024-03-02,264.57,Platform,
7008,CAMP00000069,CH00000001,2024-03-03,301.96,Agency,
7009,CAMP00000069,CH00000009,2024-03-04,464.72,Agency,
7010,CAMP00000069,CH  00000008,2024-03-04,403.16,Media,
7011,CAMP00000069,CH00000002,2024-03-04,457.64,Platform,
7012,CAMP00000069,CH00000002,2024-03-05,440.87,Creative,
7013,CAMP00000069,CH00000015,2024-03-06,346.54,Creative,
7014,CAMP00000069,CH00000005,2024-03-07,269.2,Media,
7015,CAMP00000069,CH00000006,2024-03-08,449.6,Agency,
7016,CAMP00000069,CH00000002,2024-03-09,273.15,Creative,
7017,CAMP00000069,CH00000002,2024-03-09,279.41,Platform,
7018,camp00000069,CH00000009,2024-03-09,260.86,Platform,
7019,CAMP00000069,CH00000012,2024-03-10,262.53,Platform,
7020,CAMP00000069,CH00000003,2024-03-11,403.91,Creative,
7021,CAMP00000070,CH00000006,2024-11-08,138.87,Creative,
7022,CAMP00000070,ch00000001,2024-11-08,195.38,Platform,
7023,CAMP00000070,CH00000015,2024-11-09,160.54,Platform,
7024,CAMP00000070,CH00000014,2024-11-09,207.45,Agency,
7025,CAMP00000070,CH00000010,2024-11-09,225.59,Platform,
7026,CAMP00000070,CH00000010,2024-11-10,185.51,Media,
7027,CAMP00000070,CH00000011,2024-11-11,192.13,Platform,
7028,CAMP00000070,CH00000003,2024-11-12,168.25,Media,
7029,CAMP00000070,CH  00000001,2024-11-12,207.18,Media,
7030,CAMP00000070,CH00000015,2024-11-13,178.69,Media,
7031,CAMP00000070,CH00000007,2024-11-13,195.72,Creative,
7032,CAMP00000070,CH00000014,2024-11-13,189.67,Platform,
7033,CAMP00000070,CH00000010,2024-11-14,228.94,Platform,
7034,CAMP00000070,CH00000001,2024-11-14,149.1,Platform,
7035,CAMP00000070,CH00000014,2024-11-14,135.4,Creative,
7036,CAMP00000070,CH00000009,2024-11-15,143.74,Platform,
7037,CAMP00000070,CH00000007,2024-11-15,195.99,Platform,
7038,CAMP00000070,CH00000006,2024-11-15,140.73,Media,
7039,CAMP00000070,CH00000008,2024-11-16,158.25,Platform,
7040,CAMP  00000070,CH00000005,2024-11-16,171.48,Platform,
7041,CAMP00000070,CH00000014,2024-11-17,129.59,Agency,
7042,CAMP00000070,CH00000003,2024-11-17,190.37,Media,
7043,CAMP00000070,CH00000001,2024-11-18,148.39,Creative,
7044,CAMP00000070,CH00000006,2024-11-19,215.63,Agency,
7045,CAMP00000070,CH00000005,2024-11-20,223.18,Media,
7046,CAMP  00000070,CH00000001,2024-11-21,201.43,Creative,
7047,CAMP00000070,CH00000007,2024-11-21,138.04,Creative,
7048,CAMP00000070,CH00000003,2024-11-22,213.78,Creative,
7049,CAMP00000070,CH00000005,2024-11-22,147.03,Platform,
7050,CAMP00000070,CH00000005,2024-11-22,147.29,Creative,
7051,CAMP00000070,CH00000013,2024-11-23,182.83,Platform,
7052,CAMP00000070,CH00000012,2024-11-23,227.83,Media,
7053,CAMP00000070,CH00000001,2024-11-23,132.92,Platform,
7054,CAMP00000070,CH00000011,2024-11-24,171.84,Creative,
7055,CAMP00000070,CH00000001,2024-11-25,180.13,Platform,
7056,CAMP00000070,CH00000004,2024-11-26,143.48,Platform,
7057,CAMP00000070,CH00000010,2024-11-27,152.86,Media,
7058,CAMP00000070,CH00000015,2024-11-28,218.87,Platform,
7059,CAMP00000070,ch00000010,2024-11-29,123.93,Platform,
7060,CAMP  00000070,CH00000003,2024-11-29,190.74,Creative,
7061,CAMP00000070,CH00000013,2024-11-29,149.52,Creative,
7062,CAMP00000070,CH00000008,2024-11-30,174.17,Agency,
7063,CAMP00000070,CH00000013,2024-11-30,169.85,Media,
7064,CAMP00000070,CH00000010,2024-11-30,185.69,Platform,
7065,CAMP00000070,CH00000005,2024-12-01,208.52,Platform,
7066,CAMP00000070,CH00000013,2024-12-01,225.58,Agency,
7067,CAMP00000070,CH00000001,2024-12-02,128.19,Creative,
7068,CAMP00000070,CH00000002,2024-12-03,182.91,Platform,
7069,CAMP00000070,CH00000006,2024-12-04,226.94,Creative,
7070,CAMP00000070,CH00000015,2024-12-04,156.55,Agency,
7071,CAMP00000070,CH00000010,2024-12-04,186.47,Platform,
7072,CAMP00000070,CH00000009,2024-12-05,210.03,Media,
7073,CAMP00000070,CH00000013,2024-12-05,214.6,Media,
7074,CAMP00000070,CH00000003,2024-12-06,188.7,Platform,
7075,CAMP00000070,CH00000004,2024-12-06,146.33,Creative,
7076,CAMP00000070,CH00000007,2024-12-07,193.04,Agency,
7077,CAMP00000070,CH00000012,2024-12-08,174.42,Media,
7078,CAMP00000070,CH00000012,2024-12-09,174.46,Creative,
7079,CAMP00000070,CH00000006,2024-12-09,144.75,Platform,
7080,CAMP00000070,CH00000003,2024-12-10,161.23,Agency,
7081,camp  00000070,CH00000013,2024-12-10,161.1,Media,
7082,CAMP00000070,CH00000003,2024-12-10,220.03,Media,
7083,CAMP00000070,CH00000004,2024-12-11,141.8,Creative,
7084,CAMP00000070,CH00000010,2024-12-11,180.94,Creative,
7085,CAMP00000070,CH00000009,2024-12-11,191.33,Agency,
7086,CAMP00000070,CH  00000002,2024-12-12,187.77,Agency,
7087,CAMP00000070,CH00000008,2024-12-12,141.39,Media,
7088,CAMP00000070,CH00000013,2024-12-12,209.86,Agency,
7089,CAMP00000070,CH00000005,2024-12-13,167.2,Creative,
7090,CAMP00000070,CH00000013,2024-12-13,125.53,Creative,
7091,CAMP00000070,CH00000014,2024-12-14,142.66,Platform,
7092,CAMP00000070,CH  00000004,2024-12-14,194.84,Platform,
7093,CAMP00000070,CH00000004,2024-12-15,178.38,Media,
7094,CAMP00000070,CH00000003,2024-12-15,129.1,Media,
7095,CAMP00000070,ch00000014,2024-12-16,199.93,Platform,
7096,CAMP00000070,CH00000007,2024-12-16,136.56,Creative,
7097,CAMP00000070,CH00000007,2024-12-16,134.52,Media,
7098,CAMP00000070,CH00000006,2024-12-17,149.46,Media,
7099,CAMP00000070,CH00000006,2024-12-17,197.52,Media,
7100,CAMP  00000070,CH00000006,2024-12-18,219.27,Agency,
7101,CAMP00000070,CH00000006,2024-12-19,220.13,Agency,
7102,CAMP00000070,CH00000001,2024-12-19,199.94,Platform,
7103,CAMP00000070,CH00000015,2024-12-20,150.09,Creative,
7104,CAMP00000070,CH00000002,2024-12-21,193.3,Platform,
7105,CAMP00000070,CH00000009,2024-12-21,139.08,Agency,
7106,CAMP00000070,CH00000006,2024-12-22,213.22,Platform,
7107,CAMP00000070,CH00000002,2024-12-23,168.19,Media,
7108,CAMP00000070,CH00000014,2024-12-23,207.26,Media,
7109,CAMP00000070,CH00000013,2024-12-23,229.27,Creative,
7110,CAMP00000070,CH00000005,2024-12-24,173.2,Media,
7111,CAMP00000070,CH00000001,2024-12-24,167.05,Creative,
7112,CAMP00000070,CH00000004,2024-12-24,132.5,Platform,
7113,CAMP00000070,CH00000008,2024-12-25,151.74,Platform,
7114,CAMP00000070,CH00000012,2024-12-25,201.38,Creative,
7115,CAMP00000070,CH00000006,2024-12-25,189.61,Creative,
7116,CAMP00000070,CH00000014,2024-12-26,190.05,Platform,
7117,CAMP00000070,CH00000015,2024-12-27,149.72,Agency,
7118,CAMP00000070,CH00000010,2024-12-27,188.0,Media,
7119,CAMP00000070,CH00000008,2024-12-28,152.8,Creative,
7120,CAMP00000070,CH00000007,2024-12-29,183.1,Creative,
7121,CAMP00000070,CH00000007,2024-12-29,136.78,Agency,
7122,CAMP00000070,CH00000011,2024-12-29,218.84,Creative,
7123,CAMP00000070,CH00000005,2024-12-30,139.11,Agency,
7124,CAMP00000070,CH00000009,2024-12-30,161.57,Media,
7125,CAMP00000070,CH00000015,2024-12-30,192.95,Media,
7126,CAMP00000070,CH00000013,2024-12-31,174.3,Platform,
7127,CAMP00000070,CH00000010,2024-12-31,208.29,Platform,
7128,CAMP00000070,CH00000011,2024-12-31,143.0,Media,
7129,CAMP00000070,CH00000002,2025-01-01,192.17,Media,
7130,CAMP00000070,CH00000013,2025-01-01,146.7,Agency,
7131,CAMP00000070,CH00000012,2025-01-02,164.56,Media,
7132,CAMP00000070,CH00000011,2025-01-02,206.28,Platform,
7133,CAMP00000070,CH00000009,2025-01-03,141.07,Media,
7134,CAMP00000070,CH00000001,2025-01-03,157.37,Platform,
7135,CAMP00000070,CH00000002,2025-01-03,206.57,Media,
7136,CAMP00000070,CH  00000015,2025-01-04,140.09,Agency,
7137,CAMP00000070,CH00000006,2025-01-04,155.98,Platform,
7138,CAMP00000071,CH00000012,2023-06-20,389.44,Media,
7139,CAMP00000071,CH00000003,2023-06-20,345.92,Creative,
7140,CAMP00000071,CH00000015,2023-06-21,459.2,Media,
7141,CAMP00000071,CH00000011,2023-06-21,450.86,Creative,
7142,CAMP00000071,CH00000003,2023-06-21,321.85,Creative,
7143,CAMP00000071,CH00000007,2023-06-22,377.23,Media,
7144,CAMP00000071,CH00000010,2023-06-22,358.68,Creative,
7145,CAMP00000071,CH00000003,2023-06-22,322.29,Creative,
7146,CAMP00000071,CH00000010,2023-06-23,457.6,Agency,
7147,CAMP  00000071,CH00000007,2023-06-23,313.63,Media,
7148,CAMP00000071,CH00000004,2023-06-24,545.68,Media,
7149,CAMP00000071,CH00000001,2023-06-24,454.43,Media,
7150,CAMP00000071,CH00000015,2023-06-24,372.41,Media,
7151,CAMP00000071,CH00000015,2023-06-25,444.33,Media,
7152,CAMP00000071,CH00000007,2023-06-25,375.88,Agency,
7153,CAMP00000071,CH00000002,2023-06-25,320.6,Creative,
7154,CAMP00000071,CH00000008,2023-06-26,375.93,Media,
7155,CAMP00000071,CH00000001,2023-06-26,379.32,Creative,
7156,CAMP00000071,CH00000007,2023-06-26,427.72,Agency,
7157,CAMP00000071,CH00000011,2023-06-27,325.27,Agency,
7158,CAMP  00000071,CH00000002,2023-06-27,365.32,Creative,
7159,CAMP00000071,CH00000011,2023-06-28,430.25,Agency,
7160,CAMP00000071,CH00000012,2023-06-28,500.12,Creative,
7161,CAMP00000071,CH00000002,2023-06-28,365.17,Agency,
7162,CAMP00000071,CH00000005,2023-06-29,355.09,Platform,
7163,CAMP00000071,CH00000001,2023-06-29,515.51,Creative,
7164,CAMP00000071,CH00000003,2023-06-30,329.74,Platform,
7165,CAMP  00000071,CH00000015,2023-06-30,395.45,Creative,
7166,CAMP00000071,CH00000013,2023-06-30,420.06,Platform,
7167,CAMP00000072,CH00000005,2024-11-27,280.87,Media,
7168,CAMP00000072,CH00000002,2024-11-27,323.71,Creative,
7169,CAMP00000072,CH00000001,2024-11-27,320.43,Agency,
7170,CAMP00000072,CH00000002,2024-11-28,339.17,Media,
7171,CAMP00000072,CH00000005,2024-11-28,360.18,Agency,
7172,CAMP00000072,CH00000015,2024-11-28,372.97,Media,
7173,CAMP00000072,CH00000008,2024-11-29,295.67,Platform,
7174,CAMP00000072,CH00000013,2024-11-30,402.51,Media,
7175,CAMP00000072,CH00000007,2024-11-30,283.84,Creative,
7176,CAMP00000072,CH00000009,2024-12-01,286.44,Platform,
7177,CAMP00000072,CH  00000010,2024-12-01,282.43,Platform,
7178,CAMP00000072,CH00000012,2024-12-01,230.22,Creative,
7179,CAMP00000072,CH00000002,2024-12-02,291.43,Creative,
7180,CAMP00000072,CH00000011,2024-12-02,333.61,Media,
7181,CAMP00000072,CH00000011,2024-12-03,369.83,Media,
7182,CAMP00000072,CH00000013,2024-12-03,311.53,Media,
7183,CAMP00000072,CH00000006,2024-12-03,315.72,Agency,
7184,CAMP00000072,CH00000003,2024-12-04,393.63,Platform,
7185,CAMP00000072,CH00000011,2024-12-04,407.33,Platform,
7186,CAMP00000072,CH00000013,2024-12-05,273.53,Media,
7187,CAMP00000072,CH00000003,2024-12-05,310.17,Platform,
7188,CAMP00000072,CH00000012,2024-12-05,289.95,Creative,
7189,CAMP00000072,CH00000003,2024-12-06,277.19,Media,
7190,CAMP00000072,CH00000004,2024-12-07,331.44,Media,
7191,CAMP00000072,CH00000010,2024-12-07,300.4,Agency,
7192,CAMP00000072,CH00000012,2024-12-07,385.29,Platform,
7193,CAMP00000072,CH00000012,2024-12-08,313.4,Creative,
7194,CAMP00000072,CH00000012,2024-12-09,335.06,Creative,
7195,CAMP00000072,CH00000015,2024-12-09,221.63,Platform,
7196,CAMP00000072,CH00000001,2024-12-09,342.03,Creative,
7197,CAMP00000072,CH00000004,2024-12-10,397.14,Agency,
7198,camp00000072,CH00000001,2024-12-10,282.23,Creative,
7199,CAMP00000072,CH00000004,2024-12-10,271.56,Agency,
7200,CAMP00000072,CH00000013,2024-12-11,364.09,Platform,
7201,CAMP00000072,CH00000014,2024-12-11,351.75,Platform,
7202,camp00000072,CH00000004,2024-12-11,386.66,Agency,
7203,CAMP00000072,CH00000005,2024-12-12,407.56,Creative,
7204,CAMP00000072,CH00000009,2024-12-13,369.09,Media,
7205,CAMP00000072,CH00000013,2024-12-14,361.79,Agency,
7206,CAMP00000072,CH00000013,2024-12-14,247.97,Agency,
7207,CAMP00000072,CH00000008,2024-12-14,273.61,Media,
7208,CAMP00000072,CH00000002,2024-12-15,259.16,Media,
7209,CAMP00000072,CH00000014,2024-12-15,222.11,Platform,
7210,CAMP00000072,CH00000007,2024-12-15,258.47,Creative,
7211,CAMP00000072,CH00000011,2024-12-16,223.72,Creative,
7212,CAMP00000072,CH00000013,2024-12-16,383.02,Media,
7213,camp00000072,CH00000010,2024-12-17,318.65,Agency,
7214,CAMP00000072,CH00000003,2024-12-17,338.85,,
7215,CAMP00000072,CH00000003,2024-12-18,383.22,Media,
7216,CAMP00000072,ch00000012,2024-12-18,396.23,Platform,
7217,CAMP00000072,CH00000002,2024-12-19,241.07,Media,
7218,CAMP00000072,CH00000002,2024-12-19,401.29,Creative,
7219,CAMP00000072,CH00000011,2024-12-19,396.05,Creative,
7220,CAMP00000072,CH00000009,2024-12-20,400.97,Media,
7221,CAMP00000072,CH00000003,2024-12-20,349.93,Creative,
7222,CAMP00000072,ch00000011,2024-12-20,324.81,Creative,
7223,CAMP00000072,CH00000012,2024-12-21,402.39,Platform,
7224,CAMP00000072,CH00000002,2024-12-22,318.33,Creative,
7225,CAMP00000072,CH00000013,2024-12-23,319.53,Platform,
7226,CAMP00000072,CH00000010,2024-12-24,346.09,Creative,
7227,CAMP  00000072,CH00000006,2024-12-25,264.85,Media,
7228,CAMP00000072,CH00000005,2024-12-25,228.69,Creative,
7229,CAMP00000072,CH00000009,2024-12-26,362.29,Platform,
7230,CAMP00000072,CH00000013,2024-12-26,347.06,Creative,
7231,CAMP00000072,CH00000012,2024-12-26,395.09,Platform,
7232,CAMP00000072,CH00000010,2024-12-27,378.74,Creative,
7233,CAMP00000072,CH00000001,2024-12-27,315.12,Platform,
7234,CAMP00000072,CH00000007,2024-12-27,343.06,Creative,
7235,CAMP00000072,CH  00000010,2024-12-28,395.38,Agency,
7236,CAMP00000072,CH00000015,2024-12-29,265.74,Agency,
7237,CAMP00000072,CH00000003,2024-12-29,231.73,Creative,
7238,CAMP00000072,CH00000007,2024-12-30,348.85,Creative,
7239,CAMP00000072,CH00000008,2024-12-31,374.7,Media,
7240,CAMP00000072,CH00000010,2024-12-31,246.15,Creative,
7241,CAMP00000072,CH00000007,2024-12-31,312.38,Media,
7242,CAMP00000072,CH00000003,2025-01-01,316.88,Agency,
7243,CAMP00000072,CH  00000003,2025-01-01,261.13,Platform,
7244,CAMP  00000072,CH00000009,2025-01-01,314.34,Agency,
7245,CAMP00000072,CH00000013,2025-01-02,368.28,Media,
7246,CAMP00000072,CH00000008,2025-01-03,295.41,Creative,
7247,CAMP00000072,CH00000010,2025-01-04,278.24,Media,
7248,CAMP00000072,CH00000002,2025-01-04,236.38,Media,
7249,CAMP00000072,CH00000013,2025-01-05,311.92,Platform,
7250,CAMP00000072,CH00000002,2025-01-06,290.4,Agency,
7251,CAMP00000072,CH00000010,2025-01-06,305.38,Agency,
7252,CAMP00000072,CH00000010,2025-01-07,394.87,Platform,
7253,CAMP00000072,CH  00000013,2025-01-07,253.87,Agency,
7254,CAMP00000072,CH00000010,2025-01-08,240.99,Agency,
7255,CAMP00000073,CH00000010,2024-05-01,133.67,Creative,
7256,CAMP00000073,CH00000015,2024-05-01,155.82,Media,
7257,CAMP00000073,CH00000007,2024-05-01,122.97,Agency,
7258,CAMP00000073,CH00000007,2024-05-02,151.51,Media,
7259,CAMP00000073,CH00000013,2024-05-03,138.94,Platform,
7260,CAMP00000073,CH00000009,2024-05-04,97.06,Creative,
7261,CAMP00000073,CH00000009,2024-05-05,157.87,Agency,
7262,CAMP00000073,CH00000011,2024-05-05,122.46,Creative,
7263,CAMP  00000073,CH00000008,2024-05-05,152.44,Platform,
7264,CAMP00000073,CH00000013,2024-05-06,150.22,Media,
7265,CAMP00000073,CH00000010,2024-05-07,118.77,Creative,
7266,CAMP00000073,CH00000003,2024-05-07,89.47,Media,
7267,CAMP00000073,CH00000006,2024-05-07,108.32,Agency,
7268,CAMP00000073,CH00000003,2024-05-08,94.51,Platform,
7269,CAMP00000073,CH00000008,2024-05-08,120.27,Platform,
7270,CAMP00000073,CH00000012,2024-05-09,108.6,Platform,
7271,CAMP00000073,CH00000010,2024-05-09,111.75,Creative,
7272,CAMP00000073,CH00000011,2024-05-10,128.23,Agency,
7273,CAMP00000073,CH00000004,2024-05-10,91.15,Media,
7274,CAMP  00000073,CH00000006,2024-05-11,158.07,Agency,
7275,CAMP  00000073,ch00000009,2024-05-11,122.07,Platform,
7276,CAMP00000073,CH00000013,2024-05-11,147.91,Platform,
7277,CAMP00000073,CH00000009,2024-05-12,118.14,Creative,
7278,CAMP00000073,CH00000001,2024-05-13,118.03,Creative,
7279,CAMP00000073,CH00000012,2024-05-13,103.65,Platform,
7280,CAMP00000073,CH00000013,2024-05-13,92.65,Media,
7281,CAMP00000073,CH00000013,2024-05-14,118.99,Creative,
7282,CAMP00000073,CH00000014,2024-05-14,154.45,Creative,
7283,CAMP00000073,CH00000006,2024-05-15,110.66,Agency,
7284,CAMP00000073,CH00000008,2024-05-16,115.16,Creative,
7285,CAMP00000073,CH00000015,2024-05-17,102.75,Creative,
7286,CAMP00000073,CH00000009,2024-05-17,108.26,Media,
7287,CAMP00000073,CH  00000013,2024-05-18,115.79,Agency,
7288,CAMP00000073,CH00000008,2024-05-18,137.8,Platform,
7289,CAMP00000073,CH00000012,2024-05-18,145.11,Media,
7290,CAMP00000073,ch00000009,2024-05-19,105.64,Agency,
7291,CAMP00000073,CH00000011,2024-05-19,119.8,Platform,
7292,CAMP  00000073,CH00000008,2024-05-19,118.88,Media,
7293,CAMP00000073,CH  00000011,2024-05-20,154.62,Agency,
7294,CAMP00000073,CH00000003,2024-05-20,155.41,Media,
7295,CAMP00000073,CH00000003,2024-05-20,150.89,Media,
7296,CAMP00000073,CH00000003,2024-05-21,101.15,Creative,
7297,CAMP00000073,CH00000013,2024-05-21,102.52,Platform,
7298,CAMP00000073,CH00000001,2024-05-22,127.58,Platform,
7299,CAMP00000073,CH00000009,2024-05-22,127.88,Creative,
7300,CAMP00000073,CH00000008,2024-05-22,161.03,Agency,
7301,CAMP00000073,CH00000003,2024-05-23,100.55,Media,
7302,CAMP00000073,CH  00000005,2024-05-23,153.09,Media,
7303,CAMP00000073,ch00000013,2024-05-23,111.84,Media,
7304,CAMP00000073,CH00000006,2024-05-24,148.66,Platform,
7305,camp00000073,CH00000013,2024-05-24,102.93,Platform,
7306,CAMP00000073,CH00000004,2024-05-24,109.28,Creative,
7307,CAMP00000073,CH00000015,2024-05-25,104.49,Creative,
7308,CAMP  00000073,CH00000012,2024-05-26,140.98,Platform,
7309,CAMP00000073,CH00000009,2024-05-27,128.06,Agency,
7310,CAMP00000073,CH00000006,2024-05-27,151.93,Media,
7311,CAMP00000073,CH00000006,2024-05-28,131.49,Agency,
7312,CAMP00000073,CH00000011,2024-05-28,104.21,Creative,
7313,CAMP00000073,CH00000006,2024-05-28,151.12,Media,
7314,CAMP00000073,CH00000011,2024-05-29,151.79,Media,
7315,CAMP00000073,CH00000012,2024-05-29,101.22,Media,
7316,CAMP00000073,CH00000006,2024-05-29,125.76,Media,
7317,CAMP00000073,CH00000013,2024-05-30,151.15,Platform,
7318,CAMP00000073,CH00000012,2024-05-31,104.79,Creative,
7319,CAMP00000073,CH00000012,2024-05-31,92.98,Media,
7320,CAMP00000073,CH  00000013,2024-06-01,126.44,Agency,
7321,CAMP00000073,CH00000008,2024-06-02,128.01,Media,
7322,CAMP00000073,CH00000008,2024-06-02,135.35,Media,
7323,CAMP00000073,CH00000014,2024-06-03,157.49,Platform,
7324,CAMP00000073,CH00000005,2024-06-03,100.96,Platform,
7325,CAMP00000073,CH00000014,2024-06-04,107.42,Media,
7326,CAMP00000073,CH00000001,2024-06-04,109.84,Platform,
7327,CAMP00000073,CH00000002,2024-06-05,133.3,Agency,
7328,CAMP00000073,CH00000007,2024-06-05,161.68,Creative,
7329,CAMP00000073,CH00000014,2024-06-06,104.03,Media,
7330,CAMP00000073,CH00000015,2024-06-06,145.43,Creative,
7331,CAMP00000073,CH00000008,2024-06-07,160.04,Agency,
7332,CAMP00000073,CH00000001,2024-06-07,121.44,Agency,
7333,CAMP00000073,CH00000005,2024-06-08,112.37,Agency,
7334,CAMP00000073,CH00000008,2024-06-09,93.98,Agency,
7335,CAMP00000073,CH00000013,2024-06-10,119.19,Media,
7336,CAMP00000073,CH00000012,2024-06-10,94.41,Creative,
7337,CAMP00000073,CH00000008,2024-06-10,158.61,Agency,
7338,CAMP00000073,CH00000014,2024-06-11,121.3,Media,
7339,CAMP00000073,CH00000005,2024-06-11,156.8,Media,
7340,CAMP00000073,CH00000006,2024-06-11,104.76,Agency,
7341,CAMP00000073,CH00000010,2024-06-12,160.86,Media,
7342,CAMP00000073,CH00000012,2024-06-12,137.42,Agency,
7343,CAMP00000073,CH00000014,2024-06-13,159.37,Agency,
7344,CAMP  00000073,CH00000002,2024-06-13,141.25,Media,
7345,CAMP  00000073,CH00000001,2024-06-14,106.06,Agency,
7346,CAMP00000073,CH00000001,2024-06-14,97.34,Creative,
7347,CAMP00000073,CH00000012,2024-06-15,139.57,Agency,
7348,CAMP00000073,CH00000012,2024-06-15,108.59,Platform,
7349,CAMP00000073,CH00000001,2024-06-16,106.82,Creative,
7350,CAMP00000073,CH00000014,2024-06-17,129.1,Agency,
7351,CAMP00000073,CH  00000008,2024-06-17,151.71,Creative,
7352,CAMP  00000073,CH00000005,2024-06-17,150.96,Media,
7353,CAMP00000073,ch00000006,2024-06-18,101.19,Creative,
7354,CAMP00000073,CH00000012,2024-06-18,104.37,Creative,
7355,CAMP00000073,CH00000001,2024-06-19,148.4,Agency,
7356,CAMP00000073,CH00000002,2024-06-19,139.28,Platform,
7357,CAMP00000073,CH00000008,2024-06-19,112.09,Platform,
7358,CAMP00000073,CH00000010,2024-06-20,154.41,Platform,
7359,CAMP00000073,CH00000009,2024-06-21,142.78,Creative,
7360,CAMP00000073,CH00000004,2024-06-22,106.64,Agency,
7361,CAMP00000073,CH00000013,2024-06-22,127.92,,
7362,CAMP  00000073,CH  00000009,2024-06-23,142.03,Platform,
7363,CAMP00000073,CH00000003,2024-06-23,154.63,Media,
7364,CAMP00000073,CH00000011,2024-06-24,110.4,Creative,
7365,CAMP  00000073,CH00000003,2024-06-25,156.4,Agency,
7366,CAMP00000073,CH00000014,2024-06-25,145.67,Creative,
7367,CAMP00000073,CH00000005,2024-06-25,92.1,Creative,
7368,CAMP00000073,CH00000001,2024-06-26,114.25,Creative,
7369,CAMP00000073,CH00000014,2024-06-26,120.98,Platform,
7370,CAMP00000073,CH  00000001,2024-06-27,108.58,Platform,
7371,CAMP00000073,CH00000011,2024-06-28,90.78,Creative,
7372,CAMP00000073,CH00000005,2024-06-29,118.01,Media,
7373,CAMP00000073,CH00000012,2024-06-29,150.24,Creative,
7374,CAMP00000073,ch00000014,2024-06-30,122.5,Platform,
7375,CAMP00000073,CH00000004,2024-06-30,97.5,,
7376,CAMP  00000073,CH00000004,2024-06-30,95.48,Creative,
7377,CAMP00000073,CH00000008,2024-07-01,139.97,Agency,
7378,CAMP00000073,CH00000015,2024-07-02,104.54,Platform,
7379,CAMP00000073,CH00000009,2024-07-03,127.39,Agency,
7380,CAMP00000073,CH00000010,2024-07-03,97.46,Media,
7381,CAMP00000073,CH00000015,2024-07-04,109.84,Media,
7382,CAMP00000073,CH00000002,2024-07-05,125.51,Platform,
7383,CAMP00000073,ch00000014,2024-07-05,129.14,Media,
7384,CAMP00000073,CH00000015,2024-07-05,131.73,Platform,
7385,CAMP00000073,CH00000015,2024-07-06,146.26,Media,
7386,CAMP00000073,CH00000011,2024-07-07,159.61,Creative,
7387,CAMP00000073,CH  00000009,2024-07-08,141.24,Media,
7388,CAMP00000073,CH00000011,2024-07-08,134.65,Creative,
7389,CAMP00000073,CH00000012,2024-07-09,109.31,Agency,
7390,camp00000073,CH00000006,2024-07-09,151.44,Media,
7391,CAMP00000073,CH00000009,2024-07-10,99.47,Media,
7392,CAMP00000073,CH00000011,2024-07-10,160.66,Platform,
7393,CAMP00000073,CH00000005,2024-07-10,157.31,Media,
7394,CAMP00000073,CH00000002,2024-07-11,133.0,Creative,
7395,camp00000073,CH00000003,2024-07-12,136.41,Platform,
7396,CAMP  00000073,CH00000011,2024-07-12,103.88,Creative,
7397,CAMP00000073,CH00000001,2024-07-12,103.52,Creative,
7398,CAMP00000073,CH00000005,2024-07-13,144.91,Platform,
7399,CAMP00000073,CH00000007,2024-07-14,98.36,Creative,
7400,CAMP00000073,CH00000001,2024-07-14,119.68,Media,
7401,CAMP00000073,CH00000002,2024-07-15,157.61,Agency,
7402,CAMP00000073,CH00000015,2024-07-15,118.52,Platform,
7403,CAMP00000073,CH00000008,2024-07-16,118.11,Creative,
7404,CAMP  00000073,CH00000011,2024-07-16,129.5,Creative,
7405,CAMP00000073,CH00000002,2024-07-16,122.21,Platform,
7406,CAMP00000073,CH00000011,2024-07-17,106.48,Creative,
7407,CAMP00000073,CH00000013,2024-07-17,124.26,Creative,
7408,CAMP00000074,CH00000009,2024-05-28,416.29,Platform,
7409,CAMP00000074,CH00000013,2024-05-28,421.54,Media,
7410,CAMP00000074,CH00000001,2024-05-29,483.97,Agency,
7411,CAMP00000074,CH00000009,2024-05-29,477.58,Platform,
7412,CAMP00000074,CH00000002,2024-05-29,621.98,Media,
7413,CAMP00000074,CH00000001,2024-05-30,581.04,Creative,
7414,CAMP00000074,CH00000011,2024-05-30,397.04,Creative,
7415,CAMP00000074,CH00000004,2024-05-30,549.75,Media,
7416,CAMP00000074,CH00000012,2024-05-31,521.62,Creative,
7417,CAMP00000074,CH00000003,2024-05-31,625.1,Platform,
7418,CAMP00000074,CH00000003,2024-05-31,352.24,Media,
7419,CAMP00000074,CH00000015,2024-06-01,615.42,Agency,
