impression_key,campaign_id,channel_id,impression_timestamp,impression_id,user_id,device_type,placement,creative_id,cost
78479,CAMP00000016,CH00000001,2021-04-17 17:32:00,IMP00078479,USR00112981,Desktop,Sidebar,CRE0020,0.0445
78480,CAMP00000016,CH00000003,2021-03-27 13:44:55,IMP00078480,USR00032491,Desktop,Feed  ,CRE0024,0.028
78481,CAMP00000016,CH00000003,2021-05-13 22:31:23,IMP00078481,USR00021212,Desktop,Feed,CRE0023,0.0463
78482,CAMP00000016,CH00000011,2021-04-11 18:06:46,IMP00078482,USR00092379,Mobile,Feed,CRE0017,0.0262
78483,CAMP00000016,CH00000010,2021-04-17 12:36:05,IMP00078483,USR00083451,Tablet,Feed  ,CRE0022,0.04
78484,CAMP00000016,CH00000006,2021-04-28 08:12:11,IMP00078484,USR00104496,Mobile,Top Banner,CRE0025,0.0347
78485,CAMP00000016,CH00000007,2021-03-23 07:13:22,IMP00078485,USR00118175,Tablet,Story,CRE0001,0.0452
78486,CAMP00000016,CH00000011,2021-03-05 22:04:49,IMP00078486,USR00007299,Tablet,Feed,CRE0001,0.0287
78487,CAMP00000016,CH00000005,2021-04-26 15:15:33,IMP00078487,USR00102824,Tablet,Top Banner,CRE0004,0.0045
78488,CAMP00000016,CH00000011,2021-03-11 22:19:39,IMP00078488,USR00126946,Mobile,SIDEBAR  ,CRE0046,0.0183
78489,CAMP00000016,CH00000005,2021-05-09 15:11:26,IMP00078489,USR00141918,Desktop,Top Banner,CRE0025,0.0381
78490,CAMP00000016,CH00000005,2021-04-19 08:21:53,IMP00078490,USR00064871,Desktop,Feed,CRE0003,0.0357
78491,CAMP00000016,CH00000013,2021-04-09 13:46:58,IMP00078491,USR00104501,Mobile,Sidebar,CRE0006,0.0248
78492,CAMP00000016,CH00000006,2021-05-11 13:33:06,IMP00078492,USR00110399,Desktop,STORY,CRE0035,0.0334
78493,CAMP00000016,CH00000012,2021-04-28 02:22:00,IMP00078493,USR00046360,TABLET,Feed,CRE0020,
78494,CAMP00000016,CH00000005,2021-04-14 10:49:29,IMP00078494,USR00126142,Mobile,Story,CRE0023,0.0338
78495,CAMP00000016,CH00000015,2021-05-06 17:11:28,IMP00078495,USR00126969,Tablet,SIDEBAR,CRE0013,0.015
78496,CAMP00000016,CH00000005,2021-04-25 07:40:59,IMP00078496,USR00065693,Tablet,Feed,CRE0048,0.0257
78497,CAMP00000016,CH00000014,2021-05-09 12:19:57,IMP00078497,USR00120521,Mobile,Feed,CRE0049,0.0338
78498,CAMP00000016,CH00000010,2021-04-23 11:15:29,IMP00078498,USR00023678,Mobile,Feed,CRE0033,0.0251
78499,CAMP00000016,CH00000005,2021-05-16 01:32:55,IMP00078499,USR00056409,Tablet,Story,CRE0025,0.0198
78500,CAMP00000016,CH00000012,2021-05-04 06:02:55,IMP00078500,USR00102933,Mobile,Sidebar,CRE0006,0.0031
78501,CAMP00000016,CH00000015,2021-03-06 13:36:06,IMP00078501,USR00017394,Mobile,Feed,CRE0013,0.0309
78502,CAMP00000016,CH00000007,2021-03-17 09:08:01,IMP00078502,USR00125633,Tablet,Story,CRE0020,0.0101
78503,CAMP00000016,CH00000004,2021-04-30 06:19:42,IMP00078503,USR00030343,Desktop  ,Feed,CRE0021,0.0426
78504,CAMP00000016,CH00000015,2021-03-13 15:49:32,IMP00078504,USR00087921,Desktop,  Top Banner,CRE0035,0.0327
78505,CAMP00000016,CH00000004,2021-04-29 01:44:50,IMP00078505,USR00140257,Desktop,Feed,CRE0006,0.038
78506,CAMP00000016,CH00000001,2021-04-28 23:46:44,IMP00078506,USR00083496,Desktop  ,Top Banner,CRE0033,0.0352
78507,CAMP00000016,CH00000015,2021-03-08 07:29:04,IMP00078507,USR00135080,Tablet,Top Banner,CRE0005,0.0036
78508,CAMP00000016,CH00000012,2021-04-26 10:07:17,IMP00078508,USR00058637,Mobile,Feed,CRE0031,0.015
78509,CAMP00000016,CH00000008,2021-04-05 15:07:34,IMP00078509,USR00034515,Desktop,Sidebar,CRE0021,0.0496
78510,CAMP00000016,CH00000001,2021-03-20 04:09:20,IMP00078510,USR00114658,Tablet,Feed,CRE0030,0.0123
78511,CAMP00000016,CH00000002,2021-05-06 03:32:49,IMP00078511,USR00137020,Tablet,Story,CRE0002,0.0146
78512,CAMP00000016,CH00000014,2021-03-17 08:26:04,IMP00078512,USR00070931,Mobile,Top Banner,CRE0020,0.0431
78513,CAMP00000016,CH00000004,2021-04-14 09:53:01,IMP00078513,USR00052767,Mobile,Story,CRE0026,0.0035
78514,CAMP00000016,CH00000015,2021-03-11 14:22:12,IMP00078514,USR00048465,Mobile,Top Banner,CRE0025,0.0328
78515,CAMP00000016,CH00000015,2021-05-10 10:26:45,IMP00078515,USR00091361,Tablet,Story,CRE0008,0.0498
78516,CAMP00000016,CH00000015,2021-05-08 19:43:31,IMP00078516,USR00063621,Tablet,Story,CRE0010,0.0062
78517,CAMP00000016,CH00000014,2021-05-03 07:25:42,IMP00078517,USR00008602,Desktop,Feed,CRE0040,0.0144
78518,CAMP00000016,CH00000008,2021-04-19 19:06:56,IMP00078518,USR00065619,Desktop,Sidebar,CRE0028,0.028
78519,CAMP00000016,CH00000013,2021-04-01 11:07:45,IMP00078519,USR00129884,Mobile,Top Banner,CRE0042,0.0209
78520,CAMP00000016,CH00000010,2021-02-26 20:18:50,IMP00078520,USR00025152,Desktop,Feed,CRE0010,0.0273
78521,CAMP00000016,CH00000011,2021-04-14 15:26:06,IMP00078521,USR00063385,Desktop,Story,CRE0023,0.0347
78522,CAMP00000016,CH00000006,2021-03-04 03:35:08,IMP00078522,USR00137490,Mobile,top banner,CRE0031,0.0226
78523,CAMP00000016,CH00000001,2021-04-19 10:11:20,IMP00078523,USR00056656,Mobile,Top Banner,CRE0023,0.0099
78524,CAMP00000016,CH00000012,2021-02-28 09:19:06,IMP00078524,USR00139116,Tablet,Top Banner,CRE0008,0.0455
78525,CAMP00000016,CH00000003,2021-04-15 04:44:35,IMP00078525,USR00018369,Mobile,Feed,CRE0006,0.0208
78526,CAMP00000016,CH00000007,2021-05-04 15:21:18,IMP00078526,USR00027240,Tablet,Top Banner,CRE0013,0.0343
78527,CAMP00000016,CH00000006,2021-04-20 17:16:33,IMP00078527,USR00013319,Desktop,Top Banner,CRE0002,0.0362
78528,CAMP00000016,CH00000011,2021-05-12 11:22:26,IMP00078528,USR00116949,Mobile,Story,CRE0040,0.0225
78529,CAMP00000016,CH00000007,2021-05-12 13:10:24,IMP00078529,USR00091699,Mobile,Story,CRE0015,0.0035
78530,CAMP00000016,CH00000012,2021-05-12 10:27:18,IMP00078530,USR00014122,Mobile,Feed,CRE0016,0.049
78531,CAMP00000016,CH00000002,2021-04-04 16:42:00,IMP00078531,USR00048635,Mobile,Sidebar,CRE0026,0.0098
78532,CAMP00000016,CH00000007,2021-04-11 12:07:51,IMP00078532,USR00136277,Mobile,Sidebar,CRE0009,0.0072
78533,CAMP00000016,CH00000002,2021-03-31 01:01:21,IMP00078533,USR00083577,Mobile,Top Banner,CRE0035,0.05
78534,CAMP00000016,CH00000010,2021-03-06 13:44:29,IMP00078534,USR00075407,Mobile,Sidebar,CRE0030,0.0341
78535,CAMP00000016,CH00000007,2021-03-10 06:39:46,IMP00078535,USR00082514,Mobile,Story,CRE0014,0.049
78536,CAMP00000016,CH00000014,2021-05-03 20:42:35,IMP00078536,USR00097586,Mobile,Story,CRE0016,0.0494
78537,CAMP00000016,CH00000014,2021-03-12 04:31:09,IMP00078537,USR00030798,Mobile,Top Banner,CRE0001,0.0312
78538,CAMP00000016,CH00000003,2021-03-31 16:26:50,IMP00078538,USR00069977,Mobile,Sidebar,CRE0039,0.0248
78539,CAMP00000016,CH00000003,2021-04-12 10:35:32,IMP00078539,USR00105982,Mobile,STORY,CRE0043,0.0291
78540,CAMP00000016,CH00000015,2021-04-01 15:58:33,IMP00078540,USR00140362,Desktop,Top Banner,CRE0011,0.0194
78541,CAMP00000016,CH00000012,2021-05-13 18:40:35,IMP00078541,USR00116740,Tablet,Sidebar,CRE0044,0.0289
78542,CAMP00000016,CH00000011,2021-03-05 19:21:09,IMP00078542,USR00034277,Mobile,  Story,CRE0044,0.0251
78543,CAMP00000016,CH00000015,2021-03-16 03:30:48,IMP00078543,USR00102761,Mobile,Top Banner,CRE0028,0.0414
78544,CAMP00000016,CH00000005,2021-03-02 08:54:29,IMP00078544,USR00104115,Desktop,Story,CRE0028,0.0189
78545,CAMP00000016,CH00000008,2021-03-19 05:34:53,IMP00078545,USR00091704,Desktop,Top Banner,CRE0033,0.004
78546,CAMP00000016,CH00000013,2021-05-15 04:55:27,IMP00078546,USR00131980,Desktop,Feed,CRE0030,0.0109
78547,CAMP00000016,CH00000005,2021-05-03 23:05:56,IMP00078547,USR00092218,Mobile,Feed,CRE0039,0.028
78548,CAMP00000016,CH00000004,2021-05-14 09:12:41,IMP00078548,USR00073379,Tablet  ,Feed,CRE0025,0.0261
78549,CAMP00000016,CH00000001,2021-04-21 08:09:20,IMP00078549,USR00112218,Desktop,Sidebar,CRE0038,0.0144
78550,CAMP00000016,CH00000008,2021-05-04 01:04:42,IMP00078550,USR00026986,Tablet,Feed,CRE0046,0.0175
78551,CAMP00000016,CH00000010,2021-04-05 21:32:45,IMP00078551,USR00149525,Tablet,Feed,CRE0047,0.0034
78552,CAMP00000016,CH00000013,2021-03-21 20:09:46,IMP00078552,USR00141555,Desktop,Story,CRE0031,0.0105
78553,CAMP00000016,CH00000007,2021-04-26 13:55:56,IMP00078553,USR00082660,Tablet  ,feed,CRE0035,0.0011
78554,CAMP00000016,CH00000006,2021-05-01 21:30:58,IMP00078554,USR00138520,Tablet,Sidebar,CRE0019,0.0341
78555,CAMP00000016,CH00000001,2021-04-13 07:40:48,IMP00078555,USR00090304,Mobile,Sidebar,CRE0045,0.0125
78556,CAMP00000016,CH00000013,2021-03-12 15:05:22,IMP00078556,USR00061441,Mobile,Top Banner,CRE0034,0.0427
78557,CAMP00000016,CH00000002,2021-04-14 10:05:36,IMP00078557,USR00029100,Mobile,Sidebar,CRE0019,0.0312
78558,CAMP00000016,CH00000004,2021-04-01 15:01:18,IMP00078558,USR00051917,Tablet,Top Banner,CRE0007,0.0355
78559,CAMP00000016,CH00000014,2021-04-03 07:31:19,IMP00078559,USR00020305,Tablet,Story,CRE0026,0.0286
78560,CAMP00000016,CH00000007,2021-03-12 21:49:52,IMP00078560,USR00147726,Tablet,Sidebar,CRE0012,0.0062
78561,CAMP00000016,CH00000013,2021-05-13 10:52:16,IMP00078561,USR00048873,Desktop,Top Banner,CRE0023,0.0133
78562,CAMP00000016,CH00000011,2021-04-13 20:57:29,IMP00078562,USR00048690,desktop,Top Banner,CRE0016,0.0183
78563,CAMP00000016,CH00000006,2021-03-17 09:42:44,IMP00078563,USR00118141,Desktop,Sidebar,CRE0008,0.0139
78564,CAMP00000016,CH00000010,2021-03-03 18:20:07,IMP00078564,USR00134362,Desktop,Story,CRE0040,0.0347
78565,CAMP00000016,CH00000015,2021-04-05 17:05:47,IMP00078565,USR00043625,Mobile,Top Banner,CRE0002,0.0415
78566,CAMP00000016,CH00000005,2021-03-06 12:21:08,IMP00078566,USR00105367,Desktop,Feed,CRE0046,0.0036
78567,CAMP00000016,CH00000013,2021-03-12 22:46:32,IMP00078567,USR00016989,Mobile,Story,CRE0010,0.0461
78568,CAMP00000016,CH00000011,2021-02-27 04:43:02,IMP00078568,USR00073432,MOBILE,Sidebar,CRE0041,0.0353
78569,CAMP00000016,CH00000010,2021-03-10 02:56:10,IMP00078569,USR00130168,Desktop,Feed,CRE0008,0.0112
78570,CAMP00000016,CH00000007,2021-03-10 18:52:43,IMP00078570,USR00075443,Mobile,Story,CRE0009,0.0201
78571,CAMP00000016,CH00000003,2021-04-18 11:34:15,IMP00078571,USR00088072,Mobile,Story,CRE0039,0.0141
78572,CAMP00000016,CH00000006,2021-05-08 19:20:56,IMP00078572,USR00108416,Mobile,Feed,CRE0008,0.0112
78573,CAMP00000016,CH00000006,2021-05-14 08:41:59,IMP00078573,USR00001634,Tablet,Feed,CRE0013,0.0202
78574,CAMP00000016,CH00000015,2021-03-06 11:38:21,IMP00078574,USR00104782,Tablet,Feed,CRE0019,0.0364
78575,CAMP00000016,CH00000015,2021-04-03 17:25:17,IMP00078575,USR00089141,Mobile,Story,CRE0018,
78576,CAMP00000016,CH00000002,2021-04-29 06:59:01,IMP00078576,USR00044785,MOBILE  ,Story,CRE0028,0.0408
78577,CAMP00000016,CH00000005,2021-04-06 09:48:37,IMP00078577,USR00002096,Mobile,Sidebar,CRE0015,0.0217
78578,CAMP00000016,CH00000002,2021-04-27 06:03:12,IMP00078578,USR00043882,Mobile,Sidebar,CRE0046,0.0158
78579,CAMP00000016,CH00000015,2021-04-21 21:30:00,IMP00078579,USR00086147,Desktop,Feed,CRE0009,0.049
78580,CAMP00000016,CH00000008,2021-04-08 02:15:51,IMP00078580,USR00138287,Desktop,Feed  ,CRE0011,0.0196
78581,CAMP00000016,CH00000004,2021-05-15 20:48:54,IMP00078581,USR00092732,Tablet,Sidebar,CRE0044,0.0367
78582,CAMP00000016,CH00000007,2021-04-26 00:32:18,IMP00078582,USR00063326,  Tablet,Feed,CRE0014,0.0305
78583,CAMP00000016,CH00000001,2021-04-12 20:05:08,IMP00078583,USR00108689,Desktop,Feed,CRE0036,0.0015
78584,CAMP00000016,CH00000006,2021-04-01 11:35:38,IMP00078584,USR00149233,Desktop,Top Banner,CRE0002,0.035
78585,CAMP00000016,CH00000014,2021-04-18 21:52:59,IMP00078585,USR00033646,Desktop  ,feed,CRE0031,0.0101
78586,CAMP00000016,CH00000003,2021-03-09 12:11:16,IMP00078586,USR00096649,Mobile,Top Banner,CRE0027,0.0433
78587,CAMP00000016,CH00000004,2021-04-10 11:29:11,IMP00078587,USR00115851,Desktop,  Feed,CRE0047,
78588,CAMP00000016,CH00000001,2021-05-05 05:30:19,IMP00078588,USR00005753,Mobile,Feed,CRE0034,0.0459
78589,CAMP00000016,CH00000007,2021-03-02 00:15:01,IMP00078589,USR00021063,  Desktop,story,CRE0029,0.0423
78590,CAMP00000016,CH00000013,2021-04-01 17:31:34,IMP00078590,USR00036791,  Mobile,Top Banner,CRE0016,0.0146
78591,CAMP00000016,CH00000007,2021-05-07 08:45:55,IMP00078591,USR00119057,Mobile,Feed,CRE0032,
78592,CAMP00000016,CH00000001,2021-05-16 00:15:23,IMP00078592,USR00056995,Desktop,Sidebar,CRE0034,0.0164
78593,CAMP00000016,CH00000002,2021-03-14 14:29:03,IMP00078593,USR00070132,DESKTOP,Top Banner,CRE0049,0.0339
78594,CAMP00000016,CH00000011,2021-04-20 15:44:57,IMP00078594,USR00128050,Desktop  ,Sidebar  ,CRE0026,0.004
78595,CAMP00000016,CH00000015,2021-04-29 12:04:10,IMP00078595,USR00136939,Mobile,Feed  ,CRE0007,0.0093
78596,CAMP00000016,CH00000012,2021-04-19 09:38:05,IMP00078596,USR00111422,Mobile,Feed,CRE0015,0.0027
78597,CAMP00000016,CH00000014,2021-05-05 02:08:58,IMP00078597,USR00099888,Mobile,STORY,CRE0039,0.0088
78598,CAMP00000016,CH00000012,2021-04-14 05:27:25,IMP00078598,USR00087501,Tablet,Sidebar  ,CRE0044,0.0313
78599,CAMP00000016,CH00000006,2021-04-18 12:18:50,IMP00078599,USR00109624,Mobile,Story,CRE0008,0.0278
78600,CAMP00000016,CH00000007,2021-03-19 19:47:05,IMP00078600,USR00089625,Tablet,Feed,CRE0023,0.0253
78601,CAMP00000016,CH00000008,2021-05-09 05:59:31,IMP00078601,USR00122891,Mobile,Top Banner,CRE0002,0.0107
78602,CAMP00000016,CH00000015,2021-05-03 08:55:51,IMP00078602,USR00016733,Desktop,Story,CRE0001,0.0311
78603,CAMP00000016,CH00000002,2021-04-02 20:47:17,IMP00078603,USR00022136,Mobile,  Sidebar,CRE0040,0.0353
78604,CAMP00000016,CH00000009,2021-05-16 19:31:46,IMP00078604,USR00090300,Mobile,Sidebar,CRE0027,0.0011
78605,CAMP00000016,CH00000010,2021-03-13 09:39:16,IMP00078605,USR00041814,DESKTOP,Sidebar,CRE0029,0.0102
78606,CAMP00000016,CH00000012,2021-04-17 05:54:17,IMP00078606,USR00001838,Tablet,Top Banner,CRE0040,0.0059
78607,CAMP00000016,CH00000011,2021-04-27 21:13:29,IMP00078607,USR00103932,Mobile,Top Banner,CRE0021,0.0108
78608,CAMP00000016,CH00000010,2021-04-18 19:01:04,IMP00078608,USR00148192,Desktop,Story,CRE0038,0.0481
78609,CAMP00000016,CH00000007,2021-03-22 07:43:53,IMP00078609,USR00067158,Desktop,Top Banner,CRE0031,0.005
78610,CAMP00000016,CH00000002,2021-04-13 11:50:38,IMP00078610,USR00004116,Mobile,Top Banner,CRE0002,0.0012
78611,CAMP00000016,CH00000012,2021-03-29 01:34:12,IMP00078611,USR00035338,Tablet,Story,CRE0034,0.0245
78612,CAMP00000016,CH00000014,2021-04-27 07:20:40,IMP00078612,USR00066792,Tablet,Story,CRE0043,0.0353
78613,CAMP00000016,CH00000009,2021-03-24 04:31:08,IMP00078613,USR00040095,Mobile,Story,CRE0033,
78614,CAMP00000016,CH00000012,2021-03-14 00:53:57,IMP00078614,USR00073088,Tablet,Top Banner,CRE0045,0.0051
78615,CAMP00000016,CH00000008,2021-03-08 17:22:20,IMP00078615,USR00034201,Desktop,sidebar,CRE0001,0.007
78616,CAMP00000016,CH00000010,2021-04-11 22:03:00,IMP00078616,USR00040994,DESKTOP,Feed,CRE0024,0.0016
78617,CAMP00000016,CH00000015,2021-03-16 16:54:14,IMP00078617,USR00140775,Tablet,Sidebar,CRE0025,0.0382
78618,CAMP00000016,CH00000007,2021-03-22 09:32:56,IMP00078618,USR00145394,Desktop,Story,CRE0045,0.0492
78619,CAMP00000016,CH00000008,2021-04-01 09:16:32,IMP00078619,USR00122724,Desktop,Top Banner,CRE0044,
78620,CAMP00000016,CH00000011,2021-03-07 15:53:21,IMP00078620,USR00068451,Desktop,Top Banner,CRE0018,0.0464
78621,CAMP00000016,CH00000008,2021-03-17 05:17:25,IMP00078621,USR00070696,Mobile  ,Top Banner,CRE0043,0.0405
78622,CAMP00000016,CH00000004,2021-03-13 08:45:29,IMP00078622,USR00101113,Tablet,TOP BANNER,CRE0024,0.0363
78623,CAMP00000016,CH00000005,2021-04-17 17:07:59,IMP00078623,USR00103888,Mobile,Feed,CRE0030,0.0096
78624,CAMP00000016,CH00000010,2021-04-30 20:04:58,IMP00078624,USR00010399,Desktop,Top Banner,CRE0041,0.0436
78625,CAMP00000016,CH00000015,2021-04-06 17:11:58,IMP00078625,USR00096753,Desktop,Sidebar,CRE0047,0.0236
78626,CAMP00000016,CH00000012,2021-03-07 23:18:29,IMP00078626,USR00018984,Desktop,Feed,CRE0013,0.0353
78627,CAMP00000016,CH00000010,2021-04-27 02:22:58,IMP00078627,USR00107854,Mobile,Feed,CRE0001,0.0214
78628,CAMP00000016,CH00000014,2021-04-07 05:53:26,IMP00078628,USR00044462,Tablet,Feed  ,CRE0050,0.0479
78629,CAMP00000016,CH00000004,2021-04-21 03:41:32,IMP00078629,USR00134306,Tablet,Sidebar,CRE0046,0.0058
78630,CAMP00000016,CH00000009,2021-05-10 20:43:22,IMP00078630,USR00022553,Mobile,Sidebar,CRE0013,0.0183
78631,CAMP00000016,CH00000004,2021-04-27 07:46:57,IMP00078631,USR00008456,Desktop,Sidebar  ,CRE0039,
78632,CAMP00000016,CH00000008,2021-04-23 17:58:24,IMP00078632,USR00109923,Tablet,Sidebar,CRE0046,0.0498
78633,CAMP00000016,CH00000004,2021-04-19 20:49:55,IMP00078633,USR00015944,Desktop,Sidebar,CRE0013,0.02
78634,CAMP00000016,CH00000011,2021-03-01 00:21:39,IMP00078634,USR00131516,Mobile,Feed,CRE0042,0.0469
78635,CAMP00000016,CH00000009,2021-04-03 11:17:41,IMP00078635,USR00139188,Desktop,Sidebar,CRE0030,0.0224
78636,CAMP00000016,CH00000005,2021-04-26 17:21:17,IMP00078636,USR00076103,Tablet,Story,CRE0001,0.0484
78637,CAMP00000016,CH00000008,2021-03-06 09:12:52,IMP00078637,USR00087096,Tablet,Sidebar,CRE0035,0.0332
78638,CAMP00000016,CH00000006,2021-03-21 01:48:06,IMP00078638,USR00113827,tablet,Story,CRE0043,0.0405
78639,CAMP00000016,CH00000013,2021-04-29 15:30:56,IMP00078639,USR00096558,Desktop,Top Banner,CRE0004,0.0178
78640,CAMP00000016,CH00000001,2021-05-16 21:49:22,IMP00078640,USR00074074,Desktop,Top Banner,CRE0001,0.0012
78641,CAMP00000016,CH00000009,2021-02-26 09:47:17,IMP00078641,USR00126401,Tablet,  Sidebar,CRE0039,0.0391
78642,CAMP00000016,CH00000002,2021-03-01 04:54:07,IMP00078642,USR00090364,Desktop,Top Banner,CRE0043,0.0032
78643,CAMP00000016,CH00000013,2021-03-05 23:20:40,IMP00078643,USR00112457,Tablet  ,Top Banner,CRE0049,0.0388
78644,CAMP00000016,CH00000012,2021-04-20 00:47:51,IMP00078644,USR00042403,Desktop,Sidebar,CRE0019,0.0072
78645,CAMP00000016,CH00000009,2021-03-07 18:17:15,IMP00078645,USR00017298,Desktop,Top Banner,CRE0026,0.0079
78646,CAMP00000016,CH00000001,2021-04-13 16:47:13,IMP00078646,USR00083259,Desktop,Sidebar,CRE0012,0.0343
78647,CAMP00000016,CH00000011,2021-04-24 10:50:12,IMP00078647,USR00067899,Tablet,Top Banner,CRE0025,0.0197
78648,CAMP00000016,CH00000015,2021-05-14 10:05:29,IMP00078648,USR00142764,Mobile,Top Banner,CRE0009,0.0077
78649,CAMP00000016,CH00000004,2021-03-12 14:46:21,IMP00078649,USR00095533,Mobile,Feed,CRE0010,0.0442
78650,CAMP00000016,CH00000008,2021-03-08 16:44:36,IMP00078650,USR00032460,Desktop,Story,CRE0007,0.0185
78651,CAMP00000016,CH00000008,2021-03-11 15:06:05,IMP00078651,USR00101408,Desktop,top banner  ,CRE0045,0.0038
78652,CAMP00000016,CH00000008,2021-05-05 20:56:06,IMP00078652,USR00067908,Tablet,Sidebar,CRE0036,0.0374
78653,CAMP00000016,CH00000010,2021-03-25 18:21:14,IMP00078653,USR00053433,Tablet,Sidebar,CRE0026,0.0165
78654,CAMP00000016,CH00000012,2021-03-01 05:23:33,IMP00078654,USR00030174,Tablet,  Story,CRE0031,
78655,CAMP00000016,CH00000008,2021-03-05 10:12:14,IMP00078655,USR00145471,Mobile,Sidebar,CRE0032,0.0465
78656,CAMP00000016,CH00000006,2021-04-05 18:02:03,IMP00078656,USR00121191,Mobile  ,Feed,CRE0047,0.0194
78657,CAMP00000016,CH00000014,2021-05-01 04:04:18,IMP00078657,USR00006247,Mobile,Feed,CRE0020,0.0393
78658,CAMP00000016,CH00000008,2021-03-04 17:11:48,IMP00078658,USR00048715,Mobile,Feed,CRE0044,0.0168
78659,CAMP00000016,CH00000011,2021-05-12 14:54:12,IMP00078659,USR00069392,Desktop,Top Banner,CRE0045,0.0167
78660,CAMP00000016,CH00000011,2021-05-05 19:26:06,IMP00078660,USR00037166,Tablet,Top Banner,CRE0020,0.0211
78661,CAMP00000016,CH00000015,2021-04-25 18:45:48,IMP00078661,USR00108898,Tablet,Sidebar,CRE0015,0.0276
78662,CAMP00000016,CH00000002,2021-05-06 00:10:06,IMP00078662,USR00001597,Desktop,sidebar,CRE0022,0.0191
78663,CAMP00000016,CH00000005,2021-04-22 19:54:36,IMP00078663,USR00046840,Tablet,Top Banner,CRE0013,0.003
78664,CAMP00000016,CH00000011,2021-04-24 12:44:26,IMP00078664,USR00120516,  Tablet,Top Banner,CRE0009,0.0421
78665,CAMP00000016,CH00000008,2021-03-22 07:28:26,IMP00078665,USR00087287,tablet,Feed,CRE0030,0.0188
78666,CAMP00000016,CH00000014,2021-03-09 18:41:49,IMP00078666,USR00118640,Mobile,Story,CRE0020,0.0418
78667,CAMP00000016,CH00000004,2021-03-31 21:10:41,IMP00078667,USR00141636,Desktop,Story,CRE0012,0.0049
78668,CAMP00000016,CH00000013,2021-03-29 20:06:26,IMP00078668,USR00048980,Tablet,STORY,CRE0030,0.0473
78669,CAMP00000016,CH00000011,2021-05-14 23:24:53,IMP00078669,USR00131300,Tablet,Top Banner,CRE0033,0.0306
78670,CAMP00000016,CH00000011,2021-05-08 16:46:37,IMP00078670,USR00109417,Mobile,Sidebar,CRE0028,0.0389
78671,CAMP00000016,CH00000002,2021-04-04 07:48:26,IMP00078671,USR00137234,TABLET  ,Sidebar,CRE0024,0.0469
78672,CAMP00000016,CH00000007,2021-04-18 12:15:43,IMP00078672,USR00096109,Desktop,SIDEBAR,CRE0014,0.0203
78673,CAMP00000016,CH00000013,2021-05-08 11:00:57,IMP00078673,USR00106616,Mobile,Feed,CRE0043,0.0191
78674,CAMP00000016,CH00000010,2021-05-01 05:28:53,IMP00078674,USR00098564,Tablet,Sidebar,CRE0005,0.0397
78675,CAMP00000016,CH00000013,2021-03-26 11:33:09,IMP00078675,USR00111662,Tablet,Feed,CRE0034,0.0487
78676,CAMP00000016,CH00000003,2021-05-12 02:33:58,IMP00078676,USR00132127,Tablet,Top Banner,CRE0016,0.0281
78677,CAMP00000016,CH00000004,2021-03-17 15:43:18,IMP00078677,USR00120022,desktop,Feed,CRE0046,0.0451
78678,CAMP00000016,CH00000007,2021-04-02 16:09:42,IMP00078678,USR00039820,Desktop,Story,CRE0008,0.0289
78679,CAMP00000016,CH00000007,2021-03-25 15:14:23,IMP00078679,USR00023143,  Tablet,Top Banner,CRE0038,
78680,CAMP00000016,CH00000010,2021-03-25 03:56:08,IMP00078680,USR00058601,  Mobile,Sidebar,CRE0042,0.0143
78681,CAMP00000016,CH00000014,2021-05-09 03:49:47,IMP00078681,USR00129786,Mobile,Feed,CRE0037,0.0183
78682,CAMP00000016,CH00000013,2021-03-31 06:08:50,IMP00078682,USR00145024,Desktop,Sidebar,CRE0019,0.0294
78683,CAMP00000016,CH00000015,2021-03-26 00:46:37,IMP00078683,USR00050708,Desktop,Feed,CRE0024,0.0075
78684,CAMP00000016,CH00000012,2021-05-04 15:39:04,IMP00078684,USR00061217,Mobile,  Top Banner,CRE0050,0.0328
78685,CAMP00000016,CH00000001,2021-03-17 22:55:02,IMP00078685,USR00066606,Desktop,Sidebar,CRE0015,0.0367
78686,CAMP00000016,CH00000014,2021-05-05 15:23:33,IMP00078686,USR00105846,Tablet,Top Banner,CRE0047,0.0434
78687,CAMP00000016,CH00000006,2021-04-15 21:44:32,IMP00078687,USR00046102,Mobile,Sidebar,CRE0043,0.0434
78688,CAMP00000016,CH00000006,2021-04-19 07:16:08,IMP00078688,USR00026365,Desktop,FEED,CRE0044,0.0313
78689,CAMP00000016,CH00000007,2021-05-09 18:20:19,IMP00078689,USR00106364,Mobile,Sidebar,CRE0041,0.0402
78690,CAMP00000016,CH00000002,2021-03-15 00:12:53,IMP00078690,USR00095275,Mobile,  Feed,CRE0029,0.0337
78691,CAMP00000016,CH00000001,2021-03-12 05:40:20,IMP00078691,USR00143894,Mobile,Top Banner,CRE0046,0.0015
78692,CAMP00000016,CH00000012,2021-04-11 21:34:51,IMP00078692,USR00094669,Desktop,Sidebar,CRE0032,0.0054
78693,CAMP00000016,CH00000009,2021-03-26 05:19:41,IMP00078693,USR00107057,Mobile,Sidebar,CRE0043,0.0178
78694,CAMP00000016,CH00000002,2021-04-20 08:48:32,IMP00078694,USR00029907,Tablet,Top Banner,CRE0022,0.0211
78695,CAMP00000016,CH00000010,2021-04-02 04:14:48,IMP00078695,USR00040029,Mobile,Sidebar,CRE0009,0.0184
78696,CAMP00000016,CH00000005,2021-03-29 12:16:36,IMP00078696,USR00015684,Mobile,Top Banner,CRE0012,0.0498
