click_key,campaign_id,channel_id,click_timestamp,click_id,impression_id,user_id,device_type,landing_page_url,cost
1278,CAMP00000001,CH00000006,2023-01-03 01:08:41,CLK00001278,IMP00002121,USR00147021,Tablet,https://bookhoarder.com/bestsellers,2.347
1279,CAMP00000006,CH00000003,2022-05-14 03:50:00,CLK  00001279,IMP00029518,USR00139817,Mobile,https://bookhoarder.com/bestsellers,1.5538
1280,CAMP00000017,CH00000013,2022-07-30 19:32:57,CLK00001280,IMP00080870,USR00087724,Desktop,https://bookhoarder.com/deals,0.1208
1281,CAMP00000016,CH00000013,2021-04-22 02:52:22,CLK00001281,IMP00076803,USR00054788,Desktop,https://bookhoarder.com/home,1.0809
1282,CAMP00000010,CH00000004,2022-09-23 06:48:35,CLK00001282,IMP00046503,USR00099964,Desktop,https://bookhoarder.com/bestsellers,1.9933
1283,CAMP00000002,CH  00000011,2022-10-07 12:22:42,CLK00001283,IMP00007981,USR00120491,Mobile,https://bookhoarder.com/deals,1.6082
1284,CAMP00000017,CH00000010,2022-08-26 15:33:36,CLK00001284,IMP00082948,USR00038598,Desktop,https://bookhoarder.com/bestsellers,2.1692
1285,CAMP00000014,CH00000015,2021-11-30 22:32:40,CLK00001285,IMP00068468,USR00069203,Tablet,https://bookhoarder.com/deals,1.4856
1286,CAMP00000008,CH00000003,2022-12-04 00:37:35,CLK00001286,IMP00038452,USR00014153,Mobile,https://bookhoarder.com/deals,1.6045
1287,CAMP00000008,CH00000002,2023-01-07 03:32:09,CLK00001287,IMP00038848,USR00097636,Mobile,https://bookhoarder.com/deals,2.0174
1288,CAMP00000004,CH00000011,2022-07-10 06:45:23,CLK00001288,IMP00018738,USR00010883,Desktop,https://bookhoarder.com/bestsellers,2.3161
1289,camp00000004,CH00000003,2022-06-26 14:19:05,CLK00001289,IMP00019021,USR00091101,Tablet,https://bookhoarder.com/deals,0.2218
1290,CAMP00000018,CH00000003,2021-07-02 09:55:54,CLK00001290,IMP00086301,USR00000807,Mobile,https://bookhoarder.com/deals,2.3425
1291,CAMP00000012,CH00000004,2022-02-23 21:52:51,CLK00001291,IMP00059616,USR00098972,Mobile,https://bookhoarder.com/home,0.454
1292,CAMP00000015,CH00000015,2021-04-13 16:50:51,CLK00001292,IMP  00073365,USR00038437,Mobile,https://bookhoarder.com/bestsellers,0.7891
1293,CAMP00000016,CH00000004,2021-03-03 16:52:46,CLK00001293,IMP00077605,USR00030845,Mobile,https://bookhoarder.com/home,0.7923
1294,CAMP00000013,CH00000012,2021-02-27 00:57:41,CLK00001294,IMP00062370,USR00050155,Mobile,https://bookhoarder.com/home,1.6576
1295,CAMP00000004,CH00000009,2022-05-17 01:17:00,CLK00001295,IMP00016010,USR00149970,Mobile,https://bookhoarder.com/deals,1.0172
1296,CAMP00000006,CH00000011,2022-05-14 10:28:32,CLK00001296,IMP00026435,USR00072933,Desktop,https://bookhoarder.com/home,2.1469
1297,CAMP00000016,CH00000003,2021-03-27 22:04:42,CLK00001297,IMP00076106,USR00113319,Tablet,https://bookhoarder.com/deals,0.3492
1298,CAMP00000009,CH  00000007,2021-10-25 05:08:07,CLK00001298,IMP00041122,USR00026420,Mobile,https://bookhoarder.com/deals,2.3418
1299,CAMP00000001,CH  00000005,2023-01-22 20:42:30,CLK00001299,IMP00004916,USR00035866,Desktop,https://bookhoarder.com/deals,1.8093
1300,CAMP00000001,CH00000011,2023-01-30 06:12:10,CLK00001300,IMP00004280,USR00012699,Desktop,https://bookhoarder.com/bestsellers,1.5728
1301,CAMP00000006,CH00000015,2022-05-12 22:02:58,CLK00001301,IMP00025007,USR00026190,Desktop,https://bookhoarder.com/deals,2.2122
1302,CAMP00000020,CH00000005,2022-08-14 23:34:37,CLK00001302,IMP  00097345,USR00068129,Tablet,https://bookhoarder.com/home,1.1042
1303,camp00000012,CH00000007,2022-01-13 01:30:25,CLK00001303,IMP00059239,USR00054885,Desktop,https://bookhoarder.com/deals,0.8169
1304,CAMP00000006,CH00000013,2022-05-11 11:14:30,CLK00001304,IMP00025056,USR00109512,Tablet,https://bookhoarder.com/bestsellers,1.1077
1305,CAMP00000018,CH00000003,2021-07-14 18:27:02,CLK00001305,IMP00087450,USR00115698,Mobile,https://bookhoarder.com/bestsellers,2.3957
1306,CAMP00000002,CH00000011,2022-10-13 07:40:50,CLK00001306,IMP00005222,USR00077879,Desktop,https://bookhoarder.com/deals,0.4503
1307,CAMP00000013,CH00000009,2021-02-16 10:56:29,CLK00001307,IMP00060723,USR00067911,Mobile,https://bookhoarder.com/deals,0.9527
1308,CAMP00000012,CH00000008,2022-03-11 17:57:48,CLK00001308,IMP00059148,USR00146312,Tablet,https://bookhoarder.com/deals,1.2752
1309,CAMP00000014,CH00000010,2021-12-19 02:33:27,CLK00001309,IMP00069932,USR00027122,Desktop,https://bookhoarder.com/home,1.3323
1310,CAMP00000006,CH00000002,2022-05-22 23:29:58,CLK00001310,IMP00026951,USR00112607,Tablet,https://bookhoarder.com/deals,0.9079
1311,CAMP00000004,CH00000010,2022-06-05 11:59:59,CLK00001311,IMP00019035,USR00098523,Tablet,https://bookhoarder.com/deals,1.7653
1312,CAMP00000017,CH00000013,2022-08-11 20:57:36,CLK00001312,IMP00084831,USR00080081,Desktop,https://bookhoarder.com/home,0.7112
1313,CAMP00000003,CH00000010,2021-12-14 19:45:36,CLK00001313,imp00012291,USR00044443,Mobile,https://bookhoarder.com/home,1.817
1314,CAMP00000003,CH00000002,2022-01-03 00:58:35,CLK00001314,IMP00013271,USR00024926,Mobile,https://bookhoarder.com/deals,1.4797
1315,CAMP00000003,CH00000006,2022-01-26 04:59:19,CLK00001315,IMP00010356,USR00108321,Mobile,https://bookhoarder.com/deals,2.3864
1316,CAMP00000008,CH00000005,2022-12-29 15:06:01,CLK00001316,IMP00038378,USR00055954,Mobile,https://bookhoarder.com/bestsellers,0.7318
1317,CAMP00000008,CH00000006,2023-01-03 05:03:00,CLK00001317,IMP00038592,USR00042591,Mobile,https://bookhoarder.com/home,1.0103
1318,CAMP  00000007,CH00000006,2021-12-10 04:17:58,CLK00001318,IMP00034990,USR00030320,Mobile,https://bookhoarder.com/home,1.5439
1319,CAMP00000001,CH00000004,2023-01-07 12:54:46,CLK  00001319,IMP00002947,USR00103016,Mobile,https://bookhoarder.com/home,2.3138
1320,CAMP00000011,CH00000009,2021-03-23 21:03:26,CLK00001320,IMP00051792,USR00147377,Desktop,https://bookhoarder.com/deals,2.1225
1321,CAMP00000019,CH00000007,2021-04-03 03:50:59,CLK00001321,IMP00091938,USR00070580,Mobile,https://bookhoarder.com/deals,1.0947
1322,CAMP00000001,CH00000008,2022-12-31 21:02:13,CLK00001322,IMP00000896,USR00005201,Desktop,https://bookhoarder.com/bestsellers,1.6366
1323,CAMP00000013,CH00000010,2021-03-28 12:47:28,CLK00001323,IMP00064747,USR00140784,Desktop,https://bookhoarder.com/deals,1.4072
1324,CAMP00000016,CH00000005,2021-04-10 12:08:58,CLK00001324,IMP00079077,USR00092074,Desktop,https://bookhoarder.com/deals,1.875
1325,CAMP00000003,CH00000011,2021-12-17 03:00:37,CLK00001325,IMP00011901,USR00127168,Tablet,https://bookhoarder.com/deals,1.0833
1326,CAMP00000011,CH00000011,2021-02-06 08:09:54,CLK00001326,IMP00050162,USR00123372,Desktop,https://bookhoarder.com/deals,1.2643
1327,CAMP00000008,CH00000002,2022-12-12 03:05:43,clk00001327,IMP  00039935,USR00058708,Tablet,https://bookhoarder.com/bestsellers,0.8711
1328,CAMP00000004,CH00000006,2022-05-27 08:11:24,CLK00001328,IMP00015038,USR00014547,Desktop,https://bookhoarder.com/bestsellers,2.3693
1329,CAMP00000013,CH00000005,2021-03-10 11:28:10,CLK00001329,IMP00060925,USR00143722,Mobile,https://bookhoarder.com/home,1.3546
1330,CAMP00000001,CH00000009,2023-02-08 15:52:17,CLK00001330,IMP00004718,USR00074898,Mobile,https://bookhoarder.com/deals,0.9953
1331,CAMP00000010,CH  00000009,2022-11-06 12:50:12,CLK00001331,IMP00049001,USR00146138,Mobile,https://bookhoarder.com/home,1.7683
1332,CAMP00000012,CH  00000014,2022-02-16 00:29:27,CLK00001332,IMP00057157,USR00066244,Mobile,https://bookhoarder.com/bestsellers,1.7492
1333,CAMP00000013,CH00000014,2021-02-16 15:42:34,CLK00001333,IMP00060463,USR00041770,Mobile,https://bookhoarder.com/deals,1.0475
1334,CAMP00000009,CH00000015,2021-10-14 12:37:02,CLK00001334,IMP00043249,USR00100329,Mobile,https://bookhoarder.com/deals,0.9587
1335,CAMP00000019,CH00000003,2021-03-20 17:23:36,CLK00001335,IMP00094135,USR00135436,Tablet,https://bookhoarder.com/home,2.2539
1336,CAMP00000001,CH00000007,2023-01-25 17:26:06,CLK00001336,IMP00002932,USR00076928,Tablet,https://bookhoarder.com/deals,0.4631
1337,CAMP00000001,CH00000012,2022-12-23 13:12:04,CLK00001337,imp00002274,USR00091993,Desktop,https://bookhoarder.com/home,0.1213
1338,CAMP00000002,CH00000012,2022-10-27 10:56:14,CLK00001338,IMP00006988,USR00023153,Desktop,https://bookhoarder.com/bestsellers,0.6182
1339,CAMP00000004,CH00000007,2022-06-28 07:42:06,CLK00001339,IMP00017277,USR00017701,Tablet,https://bookhoarder.com/deals,0.7909
1340,CAMP00000009,CH00000012,2021-10-10 21:11:02,CLK  00001340,IMP00042598,USR00026737,Tablet,https://bookhoarder.com/home,2.2153
1341,camp00000011,CH00000015,2021-02-26 00:57:23,CLK00001341,IMP00050283,USR00061601,Mobile,https://bookhoarder.com/deals,1.6442
1342,CAMP00000003,CH00000009,2022-02-14 20:23:25,CLK00001342,IMP00010901,USR00026237,Desktop,https://bookhoarder.com/home,2.4987
1343,CAMP00000005,CH00000014,2022-08-06 21:56:00,CLK00001343,IMP00021659,USR00033541,Tablet,https://bookhoarder.com/home,1.2513
1344,CAMP00000006,CH00000005,2022-05-21 11:25:35,CLK00001344,IMP00026919,USR00015282,Mobile,https://bookhoarder.com/bestsellers,0.7025
1345,CAMP00000002,CH00000013,2022-10-27 21:31:55,CLK00001345,IMP00007743,USR00010193,Desktop,https://bookhoarder.com/bestsellers,1.7113
1346,CAMP00000020,CH00000004,2022-08-15 04:01:16,CLK00001346,IMP00098675,USR00077598,Tablet,https://bookhoarder.com/home,0.6099
1347,CAMP00000011,CH00000014,2021-01-10 04:08:24,CLK00001347,IMP00054874,USR00076737,Tablet,https://bookhoarder.com/bestsellers,1.8045
1348,CAMP00000013,CH00000014,2021-02-10 15:12:47,CLK00001348,IMP00062140,USR00135781,Mobile,https://bookhoarder.com/bestsellers,1.5155
1349,CAMP00000016,CH00000002,2021-03-27 08:27:49,CLK00001349,IMP00079853,USR00141221,Desktop,https://bookhoarder.com/deals,0.9464
1350,CAMP00000006,ch00000012,2022-05-12 16:55:30,CLK00001350,IMP00025813,USR00132871,Tablet,https://bookhoarder.com/home,1.9417
1351,CAMP00000017,CH00000002,2022-08-10 21:54:39,CLK00001351,IMP00083065,USR00059292,Mobile,https://bookhoarder.com/deals,2.1868
1352,CAMP00000014,CH00000004,2021-12-17 02:04:54,CLK00001352,IMP00067961,USR00069401,Desktop,https://bookhoarder.com/home,1.397
1353,CAMP00000017,CH00000004,2022-07-29 03:57:18,CLK00001353,IMP00080630,USR00128956,Mobile,https://bookhoarder.com/home,0.1663
1354,CAMP00000012,CH00000007,2022-02-07 21:09:51,CLK00001354,IMP00056888,USR00142422,Tablet,https://bookhoarder.com/home,1.5194
1355,CAMP00000002,CH00000006,2022-11-21 19:07:50,CLK00001355,IMP00005401,USR00001741,,https://bookhoarder.com/bestsellers,1.3109
1356,CAMP00000017,CH00000006,2022-08-27 21:30:45,CLK00001356,IMP00082517,USR00125030,Desktop,https://bookhoarder.com/home,2.0131
1357,CAMP00000006,CH00000012,2022-05-16 16:40:48,CLK00001357,IMP00027246,USR00135599,,https://bookhoarder.com/bestsellers,0.6445
1358,CAMP00000009,CH00000009,2021-10-12 08:41:27,CLK00001358,IMP00044274,USR00062697,Mobile,https://bookhoarder.com/bestsellers,2.4473
1359,CAMP00000017,CH00000001,2022-07-26 04:26:28,CLK00001359,IMP00084564,USR00117669,Desktop,https://bookhoarder.com/deals,1.0991
1360,CAMP00000007,CH00000009,2021-12-18 12:46:36,CLK00001360,IMP  00032800,USR00068408,Mobile,https://bookhoarder.com/home,1.7713
1361,CAMP00000011,CH00000015,2021-01-09 04:25:27,CLK  00001361,IMP  00054007,USR00004048,Mobile,https://bookhoarder.com/home,1.2502
1362,CAMP00000012,CH00000015,2022-03-13 23:07:47,CLK00001362,IMP00058684,USR00019814,Mobile,https://bookhoarder.com/home,1.7959
1363,CAMP00000004,CH00000013,2022-06-06 00:50:39,CLK00001363,IMP00015093,USR00077439,Desktop,https://bookhoarder.com/deals,0.7252
1364,CAMP00000011,CH00000010,2021-01-29 12:34:19,CLK00001364,IMP00051444,USR00122583,Tablet,https://bookhoarder.com/home,0.1286
1365,CAMP00000009,CH00000006,2021-10-18 00:20:19,CLK00001365,IMP00041600,USR00015377,Mobile,https://bookhoarder.com/home,0.5633
1366,CAMP00000004,CH00000013,2022-05-21 19:29:34,CLK00001366,IMP00018534,USR00042215,Desktop,https://bookhoarder.com/home,0.3655
1367,CAMP00000015,CH00000010,2021-04-26 17:17:45,CLK00001367,IMP00070869,USR00130396,Desktop,https://bookhoarder.com/bestsellers,1.5749
1368,CAMP00000015,CH00000008,2021-04-21 15:41:32,CLK00001368,IMP00071475,USR00023614,Tablet,https://bookhoarder.com/bestsellers,2.4346
1369,CAMP00000016,CH00000003,2021-03-21 11:35:14,CLK  00001369,IMP00079903,USR00045493,Desktop,https://bookhoarder.com/deals,0.7962
1370,CAMP00000020,CH00000009,2022-08-11 18:13:27,CLK00001370,IMP00099159,USR00076985,Tablet,https://bookhoarder.com/bestsellers,1.5551
1371,CAMP  00000004,CH00000001,2022-05-22 12:43:11,CLK  00001371,IMP00017440,USR00099164,Desktop,https://bookhoarder.com/home,1.5619
1372,CAMP00000012,CH00000011,2022-01-11 08:39:33,CLK00001372,IMP00056337,USR00137228,Desktop,https://bookhoarder.com/home,0.2914
1373,CAMP00000013,CH00000010,2021-03-29 21:10:08,CLK00001373,IMP00062080,USR00068398,Mobile,https://bookhoarder.com/bestsellers,1.6885
1374,CAMP  00000014,CH00000012,2021-12-04 18:53:28,CLK00001374,IMP00068222,USR00065123,Mobile,https://bookhoarder.com/deals,2.0614
1375,CAMP00000017,CH00000008,2022-07-30 09:18:03,CLK00001375,IMP00083506,USR00068134,Mobile,https://bookhoarder.com/bestsellers,1.6435
1376,CAMP00000013,CH00000013,2021-04-02 13:54:23,CLK00001376,IMP00061159,USR00123469,Tablet,https://bookhoarder.com/deals,1.4754
1377,CAMP00000004,CH00000012,2022-06-19 15:02:31,CLK00001377,IMP00019707,USR00106217,Desktop,https://bookhoarder.com/home,0.4684
1378,CAMP00000015,CH00000013,2021-04-25 05:29:04,CLK00001378,IMP00073503,USR00033397,Mobile,https://bookhoarder.com/bestsellers,2.4124
1379,CAMP00000013,CH00000012,2021-03-22 13:58:58,CLK00001379,IMP00064197,USR00108354,Tablet,https://bookhoarder.com/deals,2.0467
1380,CAMP00000001,CH00000007,2023-02-01 13:31:26,CLK00001380,IMP00000568,USR00013453,Tablet,https://bookhoarder.com/bestsellers,1.7476
1381,CAMP00000005,CH00000001,2022-07-16 13:23:53,CLK00001381,IMP00024608,USR00095089,Tablet,https://bookhoarder.com/deals,0.3388
1382,CAMP00000015,CH00000010,2021-04-14 11:25:41,CLK00001382,IMP00074949,USR00022224,Desktop,https://bookhoarder.com/bestsellers,1.8134
1383,CAMP00000017,CH00000006,2022-08-16 21:37:50,CLK00001383,IMP00084719,USR00116912,Desktop,https://bookhoarder.com/deals,1.2759
1384,CAMP00000006,CH00000001,2022-05-13 13:16:15,CLK  00001384,IMP00027448,USR00142305,Mobile,https://bookhoarder.com/deals,0.8423
1385,CAMP00000012,CH00000011,2022-02-05 08:01:37,CLK00001385,IMP00059510,USR00086964,Desktop,https://bookhoarder.com/home,0.4938
1386,CAMP00000007,ch00000005,2021-12-27 20:18:02,CLK00001386,IMP00032111,USR00107098,Mobile,https://bookhoarder.com/deals,2.0053
1387,CAMP00000011,ch00000015,2021-03-21 11:29:17,CLK00001387,IMP00051137,USR00081713,Desktop,https://bookhoarder.com/home,1.1617
1388,CAMP00000003,CH00000011,2022-02-09 23:50:28,CLK  00001388,IMP00011223,USR00096828,Desktop,https://bookhoarder.com/bestsellers,2.0369
1389,CAMP00000016,CH00000002,2021-05-05 03:31:33,CLK00001389,imp00077121,USR00010890,Mobile,https://bookhoarder.com/home,0.1763
1390,CAMP00000019,CH00000002,2021-03-06 14:02:15,CLK00001390,IMP  00092718,USR00129555,Tablet,https://bookhoarder.com/deals,2.4194
1391,CAMP00000005,CH00000004,2022-07-28 18:56:15,CLK00001391,IMP00023941,USR00120559,Tablet,https://bookhoarder.com/deals,1.1637
1392,CAMP  00000008,CH00000009,2023-01-11 01:23:09,CLK00001392,IMP00037895,USR00078583,Tablet,https://bookhoarder.com/home,1.5649
1393,CAMP00000002,CH00000008,2022-11-29 13:05:06,CLK00001393,IMP  00006534,USR00072742,Desktop,https://bookhoarder.com/bestsellers,1.053
1394,CAMP00000010,CH00000010,2022-09-27 21:13:01,CLK00001394,IMP00048257,USR00111087,Desktop,https://bookhoarder.com/deals,2.1143
1395,CAMP00000014,CH00000001,2022-01-18 13:36:58,CLK00001395,IMP00068071,USR00017756,Desktop,https://bookhoarder.com/bestsellers,1.853
1396,CAMP00000004,CH00000012,2022-05-29 03:31:32,CLK00001396,IMP00017645,USR00115128,Mobile,https://bookhoarder.com/bestsellers,1.4214
1397,CAMP00000020,CH00000012,2022-08-12 22:33:32,CLK00001397,IMP00098485,USR00098127,Mobile,https://bookhoarder.com/home,1.5256
1398,CAMP00000019,CH00000004,2021-03-08 11:20:11,CLK00001398,IMP00093939,USR00060256,Mobile,https://bookhoarder.com/deals,0.6579
1399,CAMP00000018,CH00000010,2021-07-12 15:24:55,CLK  00001399,IMP00086448,USR00023470,Mobile,https://bookhoarder.com/home,1.3679
1400,CAMP00000003,CH00000012,2022-01-01 01:49:22,CLK00001400,IMP00011181,USR00107395,Tablet,https://bookhoarder.com/deals,0.757
1401,CAMP00000006,CH00000008,2022-05-19 23:11:34,CLK00001401,IMP00025048,USR00094681,Desktop,https://bookhoarder.com/deals,2.274
1402,CAMP00000012,CH00000015,2022-03-08 23:17:10,CLK00001402,IMP00056220,USR00034725,Tablet,https://bookhoarder.com/bestsellers,2.4364
1403,CAMP00000001,CH00000004,2023-01-25 00:57:13,CLK00001403,IMP00000448,USR00040235,Desktop,https://bookhoarder.com/bestsellers,1.5615
1404,CAMP00000007,CH00000009,2021-12-03 21:23:00,CLK00001404,IMP00034476,USR00106718,Tablet,https://bookhoarder.com/deals,0.7567
1405,CAMP00000004,CH00000012,2022-07-10 11:02:05,CLK00001405,IMP00019192,USR00042992,Desktop,https://bookhoarder.com/bestsellers,0.7494
1406,CAMP00000013,CH00000015,2021-03-18 09:47:37,CLK00001406,IMP00062254,USR00007367,Desktop,https://bookhoarder.com/home,1.0404
1407,CAMP00000009,CH00000002,2021-10-17 08:40:22,CLK00001407,IMP  00043569,USR00023386,Mobile,https://bookhoarder.com/home,1.6414
1408,CAMP00000011,CH00000004,2021-03-11 15:03:45,CLK00001408,IMP00050145,USR00064640,Desktop,https://bookhoarder.com/deals,0.5804
1409,camp00000002,CH00000007,2022-10-16 05:09:00,CLK00001409,IMP00006785,USR00056841,Tablet,https://bookhoarder.com/bestsellers,0.6778
1410,CAMP00000006,CH00000014,2022-05-21 02:45:41,CLK00001410,IMP00026700,USR00094528,Desktop,https://bookhoarder.com/bestsellers,1.9224
1411,CAMP00000004,CH00000015,2022-06-23 22:42:43,CLK00001411,IMP00015229,USR00029548,Desktop,https://bookhoarder.com/deals,0.1829
1412,CAMP00000016,CH00000004,2021-04-07 00:46:54,CLK00001412,IMP00076114,USR00055503,Desktop,https://bookhoarder.com/deals,2.0632
1413,CAMP00000010,CH00000006,2022-10-08 01:35:01,CLK00001413,IMP00045407,USR00081307,Desktop,https://bookhoarder.com/bestsellers,2.0432
1414,CAMP00000010,ch00000015,2022-10-21 01:09:17,CLK00001414,IMP00046670,USR00040593,Tablet,https://bookhoarder.com/home,0.5472
1415,CAMP00000016,CH00000002,2021-03-03 05:06:35,CLK00001415,IMP  00079000,USR00075224,Mobile,https://bookhoarder.com/deals,1.7771
1416,CAMP  00000005,CH00000012,2022-08-20 03:23:00,CLK00001416,IMP00020698,USR00037318,Mobile,https://bookhoarder.com/deals,1.301
1417,CAMP  00000011,CH00000013,2021-01-08 05:35:31,CLK00001417,IMP00050543,USR00045491,Tablet,https://bookhoarder.com/home,0.5903
1418,CAMP  00000003,CH  00000006,2022-01-22 22:00:49,CLK00001418,IMP00012532,USR00052743,Tablet,https://bookhoarder.com/home,0.5063
1419,CAMP00000014,CH  00000004,2021-12-10 13:35:31,CLK00001419,IMP00065645,USR00033797,Tablet,https://bookhoarder.com/bestsellers,1.6589
1420,CAMP00000009,CH  00000010,2021-10-17 12:39:43,CLK00001420,IMP00040556,USR00082514,Mobile,https://bookhoarder.com/deals,2.0963
1421,CAMP00000001,CH00000002,2023-01-04 13:52:57,CLK00001421,IMP00002695,USR00031386,Mobile,https://bookhoarder.com/home,2.0652
1422,CAMP00000001,CH00000003,2022-12-27 06:51:48,CLK00001422,IMP00003509,USR00065101,Desktop,https://bookhoarder.com/bestsellers,1.6869
1423,CAMP00000006,CH00000010,2022-05-12 12:53:28,CLK00001423,IMP00025543,USR00002558,Mobile,https://bookhoarder.com/bestsellers,1.6343
1424,CAMP00000001,CH  00000008,2023-02-14 15:40:47,CLK00001424,IMP00004303,USR00024548,Desktop,https://bookhoarder.com/deals,2.2273
1425,CAMP00000013,CH00000004,2021-03-02 08:51:13,CLK00001425,IMP00064262,USR00017626,Tablet,https://bookhoarder.com/bestsellers,2.2229
1426,CAMP00000009,CH  00000006,2021-10-10 11:43:05,CLK00001426,IMP00044737,USR00096565,Desktop,https://bookhoarder.com/deals,2.4556
1427,CAMP00000001,CH00000009,2023-01-18 04:53:11,CLK00001427,IMP00004319,USR00056350,Desktop,https://bookhoarder.com/home,0.7104
1428,CAMP00000004,CH00000002,2022-05-16 06:23:18,CLK00001428,IMP00017077,USR00003564,Tablet,https://bookhoarder.com/deals,0.5562
1429,CAMP00000005,CH00000004,2022-09-03 14:51:20,CLK00001429,IMP00024584,USR00006100,Desktop,https://bookhoarder.com/home,0.2569
1430,CAMP00000008,CH  00000003,2023-01-01 15:11:47,CLK00001430,IMP00037058,USR00065660,Desktop,https://bookhoarder.com/deals,0.5485
1431,CAMP00000010,CH00000009,2022-09-16 06:31:44,CLK00001431,IMP00047570,USR00050460,Desktop,https://bookhoarder.com/home,2.1161
1432,CAMP00000010,CH00000012,2022-11-06 01:17:48,CLK00001432,IMP00047521,USR00086354,Mobile,https://bookhoarder.com/deals,0.5328
1433,CAMP00000001,CH00000010,2023-01-21 03:07:14,CLK00001433,IMP00001862,USR00136317,Desktop,https://bookhoarder.com/home,1.1035
1434,CAMP00000009,CH00000009,2021-10-09 10:19:50,CLK00001434,IMP00042331,USR00041432,Desktop,https://bookhoarder.com/deals,1.365
1435,CAMP00000013,CH00000004,2021-03-09 13:25:18,CLK00001435,IMP00064360,USR00064858,Desktop,https://bookhoarder.com/deals,1.8719
1436,CAMP00000003,CH00000001,2021-12-17 14:36:27,CLK00001436,IMP00011818,USR00072727,Desktop,https://bookhoarder.com/home,1.4797
1437,CAMP00000005,CH00000003,2022-07-02 14:06:54,CLK00001437,IMP00021747,USR00034903,Desktop,https://bookhoarder.com/home,2.4553
1438,CAMP00000002,CH00000005,2022-11-27 09:01:15,CLK00001438,IMP00005474,USR00013116,Desktop,https://bookhoarder.com/bestsellers,2.2488
1439,CAMP00000011,CH00000011,2021-02-02 13:05:31,CLK00001439,IMP00054202,USR00133754,Mobile,https://bookhoarder.com/bestsellers,0.1305
1440,CAMP00000013,CH00000007,2021-02-18 17:08:24,CLK00001440,IMP00062471,USR00131107,Mobile,https://bookhoarder.com/bestsellers,0.7112
1441,camp00000005,CH00000015,2022-08-26 23:13:01,CLK  00001441,IMP00022213,USR00031170,Tablet,https://bookhoarder.com/bestsellers,1.3721
1442,CAMP00000013,CH00000010,2021-03-08 22:18:07,CLK00001442,IMP00062742,USR00000597,Tablet,https://bookhoarder.com/bestsellers,1.7138
1443,camp00000008,CH00000001,2022-12-13 20:03:00,clk00001443,IMP00039702,USR00043619,Tablet,https://bookhoarder.com/bestsellers,0.7522
1444,CAMP  00000005,CH00000005,2022-07-26 21:37:04,CLK00001444,IMP00021826,USR00077978,Desktop,https://bookhoarder.com/home,2.0706
1445,CAMP00000010,CH00000005,2022-11-01 05:01:33,CLK00001445,IMP00049171,USR00021000,Mobile,https://bookhoarder.com/bestsellers,0.8738
1446,CAMP00000009,CH00000005,2021-10-09 04:53:01,CLK  00001446,IMP00041632,USR00117471,Tablet,https://bookhoarder.com/home,1.7734
1447,CAMP00000018,CH00000002,2021-07-27 16:38:32,CLK00001447,IMP00089498,USR00142594,Desktop,https://bookhoarder.com/deals,1.8489
1448,CAMP00000003,CH00000012,2021-12-10 14:29:12,CLK00001448,IMP00010437,USR00068526,Tablet,https://bookhoarder.com/home,1.9362
1449,CAMP  00000006,CH00000007,2022-05-14 00:17:10,CLK00001449,IMP00028254,USR00131279,Mobile,https://bookhoarder.com/home,0.4686
1450,CAMP00000010,CH00000005,2022-09-23 21:25:43,CLK00001450,IMP00049753,USR00005714,Mobile,https://bookhoarder.com/deals,0.3654
1451,CAMP00000012,CH00000005,2022-03-03 19:32:13,CLK00001451,IMP00059446,USR00099459,Desktop,https://bookhoarder.com/bestsellers,0.1771
1452,CAMP00000008,CH00000013,2022-12-21 14:54:30,CLK00001452,IMP00036549,USR00014761,Mobile,https://bookhoarder.com/home,2.3095
1453,CAMP00000005,CH00000003,2022-07-04 14:05:55,CLK00001453,IMP00022206,USR00042507,Desktop,https://bookhoarder.com/deals,2.036
1454,CAMP00000006,CH00000013,2022-05-13 07:39:52,clk00001454,IMP00028227,USR00110897,Desktop,https://bookhoarder.com/home,2.3601
1455,CAMP00000018,CH00000004,2021-07-11 23:05:11,CLK00001455,IMP00086111,USR00118537,Desktop,https://bookhoarder.com/bestsellers,2.2477
1456,CAMP00000014,ch00000007,2021-12-04 13:11:12,CLK00001456,IMP00066476,USR00066090,Desktop,https://bookhoarder.com/bestsellers,2.2436
1457,CAMP00000008,CH00000008,2023-01-07 13:16:40,CLK00001457,IMP00039350,USR00138688,Mobile,https://bookhoarder.com/bestsellers,1.0494
1458,CAMP00000001,CH00000002,2023-02-15 15:33:00,CLK00001458,IMP00001658,USR00000701,Desktop,https://bookhoarder.com/bestsellers,0.1487
1459,camp00000014,CH00000009,2021-12-27 02:45:34,CLK00001459,IMP00067972,USR00003602,Tablet,https://bookhoarder.com/deals,1.6098
1460,CAMP00000008,CH00000010,2022-12-30 02:59:20,CLK00001460,IMP00039477,USR00018294,Desktop,https://bookhoarder.com/home,1.3459
1461,CAMP00000018,CH00000014,2021-07-04 00:31:38,CLK00001461,IMP00088291,USR00023234,Tablet,https://bookhoarder.com/home,0.3503
1462,CAMP00000013,CH00000014,2021-04-08 16:38:58,CLK00001462,IMP00064675,USR00082553,Tablet,https://bookhoarder.com/deals,0.7324
1463,CAMP00000005,CH00000010,2022-08-29 00:56:38,CLK00001463,IMP00024818,USR00128451,Tablet,https://bookhoarder.com/deals,0.9984
1464,CAMP00000014,CH00000002,2021-11-27 01:41:25,CLK00001464,IMP00066127,USR00008627,Desktop,https://bookhoarder.com/bestsellers,2.0577
