order_key,order_id,customer_id,order_timestamp,order_status,order_channel,store_id,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_postal_code,shipping_country,promo_code,discount_percent,first_purchase_flag,gift_order_flag
1414,ORD00001414,CUST00002167,2024-03-15 01:44:18,Completed,Online,,105.1,0.0,8.97,8.41,122.47999999999999,PayPal,Express,,,,,,,0,0,0
1415,ORD00001415,CUST00022120,2024-09-15 01:51:36,completed,Online,,,0.0,9.3,6.37,95.32000000000001,Debit Card,Express,,,,,,,0,0,0
1416,ORD00001416,CUST00025814,2023-05-27 04:03:11,Completed,Online,,,0.0,9.48,10.05,145.18,Credit Card,Express,,,,,,,0,0,0
1417,ORD00001417,CUST00048765,2022-08-04 02:18:58,Completed,Online,,131.68,0.0,7.17,10.53,149.38,Credit Card,Standard,,,,,,,0,0,0
1418,ORD00001418,CUST00024959,2023-04-12 22:58:33,Completed,Online,,47.85,0.0,11.63,3.83,63.31,Credit Card,Express,,,,,,,0,0,0
1419,ORD00001419,CUST00044003,2022-06-22 03:54:11,Completed,Online,,76.51,0.0,9.54,6.12,92.17000000000002,Debit Card,  Express,,,,,,,0,0,0
1420,ORD00001420,CUST00044562,2022-11-19 09:27:08,Completed,Online,,99.02,0.0,6.62,7.92,113.56,Debit Card,Standard,,,,,,,0,0,0
1421,ORD00001421,CUST00033018,2023-10-30 05:43:54,Completed,Online,,71.57,10.74,12.32,4.87,78.02,PayPal,Express,,,,,,  SAVE15,15,0,0
1422,ORD00001422,CUST00041650,2024-12-08 21:57:05,Completed,Online,,161.51,0.0,9.62,12.92,184.04999999999998,Credit Card,STANDARD,,,,,,,0,0,0
1423,ORD00001423,CUST00019145,2024-04-03 09:28:48,Completed,Online,,113.48,0.0,3.67,9.08,126.23,PayPal,Standard,,,,,,,0,0,0
1424,ORD00001424,CUST00045511,2024-11-07 17:29:59,Completed,Online,,170.2,0.0,6.85,13.62,190.67,Credit Card  ,Express,,,,,,,0,0,0
1425,ORD00001425,CUST00023583,2022-04-05 20:35:17,Completed,Online,,42.94,0.0,3.58,3.44,49.959999999999994,Credit Card,Standard,,,,,,,0,0,0
1426,ORD00001426,CUST00006521,2024-01-19 00:14:19,Completed,Online,,135.6,0.0,10.18,10.85,156.63,Debit Card,Standard,,,,,,,0,0,0
1427,ORD00001427,CUST00011514,2024-03-21 23:59:43,Completed,Online,,154.62,0.0,10.74,12.37,177.73000000000002,PAYPAL,Standard,,,,,,,0,0,0
1428,ORD00001428,CUST00005873,2024-03-22 23:40:10,Completed,Online,,90.51,0.0,1.23,7.24,98.98,PayPal,Standard,,,,,,,0,0,0
1429,ORD00001429,CUST00002915,2024-07-22 19:08:29,Completed,Online,,168.3,0.0,14.05,13.46,195.81000000000003,PayPal,Standard,,,,,,,0,0,0
1430,ORD00001430,CUST00026369,2022-11-22 22:28:23,Completed,Online,,137.57,0.0,12.89,11.01,161.46999999999997,Debit Card,EXPRESS,,,,,,,0,0,0
1431,ORD00001431,CUST00028482,2022-11-16 18:55:47,Completed,Online,,143.79,0.0,11.61,11.5,166.89999999999998,Credit Card,Standard,,,,,,,0,0,0
1432,ORD00001432,CUST00041155,2022-08-23 12:07:10,Completed,Online,,148.37,0.0,4.69,11.87,164.93,PayPal,Express  ,,,,,,,0,0,0
1433,ORD00001433,CUST00003074,2023-09-08 22:18:52,Completed,Online,,176.03,0.0,3.91,14.08,194.02,PayPal,Express,,,,,,,0,0,0
1434,ORD00001434,CUST00010552,2024-04-05 15:55:07,Completed,Online,,69.78,0.0,1.13,5.58,76.49,Credit Card,Express,,,,,,,0,0,0
1435,ORD00001435,CUST00043615,2021-10-19 08:53:21,Completed,online,,75.83,0.0,2.7,6.07,84.6,  PayPal,Express,,,,,,,0,0,0
1436,ORD00001436,CUST00002404,2023-09-29 01:46:31,Completed,Online,,98.0,0.0,1.53,7.84,107.37,Debit Card,Standard,,,,,,,0,0,0
1437,ORD00001437,CUST00007400,2024-04-03 22:49:14,Completed,online,,138.28,0.0,1.55,11.06,150.89000000000001,Debit Card,Express,,,,,,,0,0,0
1438,ORD00001438,CUST00012043,2024-11-21 04:07:17,Completed,Online,,39.55,0.0,7.13,3.16,49.84,Debit Card,Express,,,,,,,0,0,0
1439,ORD00001439,CUST00023614,2024-04-27 06:41:37,Completed,Online,,57.69,0.0,9.97,4.62,72.28,Credit Card,Standard,,,,,,,0,0,0
1440,ORD00001440,CUST00004200,2024-12-03 23:38:29,Completed,Online,,186.95,0.0,0.98,14.96,202.89,Credit Card,STANDARD,,,,,,,0,0,0
1441,ORD00001441,CUST00042779,2024-08-31 07:22:05,Completed,Online,,86.98,0.0,6.86,6.96,100.8,PayPal  ,Express,,,,,,,0,0,0
1442,ORD00001442,CUST00022634,2022-07-29 10:11:45,Completed,Online,,82.65,0.0,8.95,6.61,98.21000000000001,Debit Card,Standard,,,,,,,0,0,0
1443,ORD00001443,CUST00013955,2022-11-19 13:54:36,completed,Online,,182.43,0.0,4.77,14.59,201.79000000000002,Credit Card,Express,,,,,,,0,0,0
1444,ORD00001444,CUST00003873,2024-09-21 00:59:29,Completed,Online,,63.27,0.0,13.35,5.06,81.68,PayPal,Standard,,,,,,,0,0,0
1445,ORD00001445,CUST00029204,2024-10-08 09:43:57,Completed,ONLINE,,25.76,0.0,12.8,2.06,40.620000000000005,PayPal,Express,,,,,,,0,0,0
1446,ORD00001446,CUST00025331,2023-09-23 14:47:29,Completed,Online,,139.57,0.0,13.86,11.17,164.6,PayPal,Express,,,,,,,0,0,0
1447,ORD00001447,CUST00003555,2025-01-06 15:03:04,Completed,Online,,29.53,0.0,13.31,2.36,45.2,PayPal,Express,,,,,,,0,0,0
1448,ORD00001448,CUST00039769,2024-10-11 21:50:15,Completed,Online,,132.45,0.0,7.89,10.6,150.93999999999997,Debit Card,Express,,,,,,,0,0,0
1449,ORD00001449,CUST00038789,2025-01-11 01:44:27,Completed,Online,,57.63,0.0,0.09,4.61,62.330000000000005,Debit Card,Express,,,,,,,0,0,0
1450,ORD00001450,CUST00036396,2023-05-06 13:30:59,Completed,Online,,25.29,0.0,13.04,2.02,40.35,Credit Card,Standard,,,,,,,0,0,0
1451,ORD00001451,CUST00025369,2024-02-06 15:25:16,Completed,Online,,77.75,0.0,2.62,6.22,86.59,PayPal,Express,,,,,,,0,0,0
1452,ORD00001452,CUST00000816,2024-06-16 18:38:44,completed,Online,,130.37,0.0,7.65,10.43,148.45000000000002,Debit Card,Standard,,,,,,,0,0,0
1453,ORD00001453,CUST00046557,2024-12-05 17:36:59,Completed,Online,,74.37,0.0,10.82,5.95,91.14,Debit Card,Standard,,,,,,,0,0,0
1454,ORD00001454,CUST00036910,2023-12-03 04:23:32,Completed,Online,,151.62,0.0,0.07,12.13,163.82,Credit Card,Standard,,,,,,,0,0,0
1455,ORD00001455,CUST00017514,2024-02-20 07:32:06,Completed,Online,,97.2,0.0,12.16,7.78,117.14,Credit Card,Standard,,,,,,,0,0,0
1456,ORD00001456,CUST00005170,2024-02-21 04:09:09,Completed,Online,,175.14,0.0,3.77,14.01,192.92,Debit Card,Standard,,,,,,,0,0,0
1457,ORD00001457,CUST00000891,2024-10-24 15:55:15,Completed,Online,,29.7,0.0,1.19,2.38,33.27,Debit Card,Express,,,,,,,0,0,0
1458,ORD00001458,CUST00015577,2024-09-03 12:40:08,Completed,Online,,199.87,0.0,9.2,15.99,225.06,Debit Card,Express,,,,,,,0,0,0
1459,ORD00001459,CUST00010904,2024-06-29 16:07:47,Completed,Online,,50.26,0.0,13.41,4.02,67.69,PayPal,standard,,,,,,,0,0,0
1460,ORD00001460,CUST00045627,2023-09-16 14:23:58,COMPLETED,Online,,193.3,0.0,7.69,15.46,216.45000000000002,PayPal,Express,,,,,,,0,0,0
1461,ORD00001461,CUST00032226,2023-03-05 05:48:21,Completed,Online,,101.04,0.0,9.52,8.08,118.64,Debit Card,Standard,,,,,,,0,0,0
1462,ORD00001462,CUST00015310,2024-11-04 22:55:43,Completed,  Online,,82.26,0.0,1.02,6.58,89.86,PayPal,Standard,,,,,,,0,0,0
1463,ORD00001463,CUST00033269,2023-02-26 09:10:31,  Completed,  Online,,23.01,0.0,5.54,1.84,30.39,Debit Card,Standard,,,,,,,0,0,0
1464,ORD00001464,CUST00001996,2024-10-05 15:29:53,COMPLETED,Online,,50.48,0.0,13.26,4.04,67.78,Credit Card,Standard,,,,,,,0,0,0
1465,ORD00001465,CUST00032597,2024-11-15 23:39:04,Completed,Online,,32.65,0.0,6.31,2.61,41.57,Credit Card,Express,,,,,,,0,0,0
1466,ORD00001466,CUST00049713,2023-08-18 17:03:00,Completed,Online,,79.58,0.0,13.03,6.37,98.98,Debit Card,Standard,,,,,,,0,0,0
1467,ORD00001467,CUST00025021,2024-02-01 02:52:39,Completed,Online,,116.44,0.0,5.02,9.32,130.78,PayPal,Express,,,,,,,0,0,0
1468,ORD00001468,CUST00038300,2021-11-26 10:10:18,Completed,Online  ,,168.31,0.0,7.37,13.46,189.14000000000001,Credit Card  ,Express,,,,,,,0,0,0
1469,ORD00001469,CUST00040991,2024-04-07 21:31:05,  Completed,ONLINE,,28.06,0.0,11.41,2.24,41.71,PayPal,Express,,,,,,,0,0,0
1470,ORD00001470,CUST00034168,2024-09-23 21:46:12,Completed,Online,,91.66,0.0,12.58,7.33,111.57,Paypal  ,Standard,,,,,,,0,0,0
1471,ORD00001471,CUST00011512,2022-12-04 20:36:03,Completed,Online,,,0.0,7.19,4.27,64.78,PayPal,Standard,,,,,,,0,0,0
1472,ORD00001472,CUST00024113,2022-08-29 02:44:58,Completed,Online,,141.11,0.0,8.15,11.29,160.55,Credit Card,standard,,,,,,,0,0,0
1473,ORD00001473,CUST00020442,2023-09-08 21:32:13,Completed,Online,,27.52,0.0,12.8,2.2,42.52,Credit Card,Standard,,,,,,,0,0,0
1474,ORD00001474,CUST00014865,2024-11-05 14:16:45,Completed,Online,,176.29,0.0,8.58,14.1,198.97,Credit Card,EXPRESS,,,,,,,0,0,0
1475,ORD00001475,CUST00034860,2023-03-21 12:17:08,Completed,Online,,79.82,0.0,7.82,6.39,94.02999999999999,Debit Card,Express,,,,,,,0,0,0
1476,ORD00001476,CUST00008961,2024-06-06 00:27:55,Completed,Online,,60.46,0.0,10.37,4.84,75.67,Credit Card,Standard,,,,,,,0,0,0
1477,ORD00001477,CUST00002079,2022-10-01 20:38:24,Completed,Online,,144.92,0.0,3.99,11.59,160.5,PAYPAL,  Standard,,,,,,,0,0,0
1478,ORD00001478,CUST00010049,2023-07-03 22:34:00,Completed,Online,,196.42,0.0,7.72,15.71,219.85,Debit Card,Express,,,,,,,0,0,0
1479,ORD00001479,CUST00040715,2025-01-09 19:44:06,Completed,Online,,192.66,0.0,9.75,15.41,217.82,Credit Card,Standard,,,,,,,0,0,0
1480,ORD00001480,CUST00007226,2024-03-23 03:01:32,  Completed,Online,,140.3,0.0,11.12,11.22,162.64000000000001,debit card,Standard,,,,,,,0,0,0
1481,ORD00001481,CUST00042756,2022-10-13 23:59:47,Completed,Online,,167.42,0.0,8.11,13.39,188.91999999999996,Debit Card,Standard,,,,,,,0,0,0
1482,ORD00001482,CUST00002927,2023-11-06 15:41:52,Completed,online,,27.31,0.0,8.01,2.18,37.5,Debit Card,Standard,,,,,,,0,0,0
1483,ORD00001483,CUST00019979,2024-12-23 15:28:58,Completed,Online,,,0.0,9.58,13.87,196.84,PayPal  ,Express,,,,,,,0,0,0
1484,ORD00001484,CUST00024695,2024-09-23 03:25:34,Completed,Online,,35.26,0.0,7.09,2.82,45.169999999999995,PayPal,Express  ,,,,,,,0,0,0
1485,ORD00001485,CUST00043042,2024-03-12 09:03:16,Completed,Online,,161.21,0.0,11.64,12.9,185.75000000000003,Debit Card,Standard,,,,,,,0,0,0
1486,ORD00001486,CUST00008179,2024-06-06 22:57:01,Completed,Online,,98.47,0.0,4.28,7.88,110.63,Credit Card,Express,,,,,,,0,0,0
1487,ORD00001487,CUST00036660,2024-11-16 21:57:39,Completed,Online,,124.65,0.0,2.8,9.97,137.42000000000002,Debit Card,Standard,,,,,,,0,0,0
1488,ORD00001488,CUST00032902,2022-11-10 19:55:34,  Completed,Online  ,,118.23,0.0,6.84,9.46,134.53,Debit Card,  Express,,,,,,,0,0,0
1489,ORD00001489,CUST00000864,2023-10-03 04:18:47,completed,Online,,20.36,0.0,12.96,1.63,34.95,Credit Card,Standard,,,,,,,0,0,1
1490,ORD00001490,CUST00031457,2022-11-22 15:26:22,Completed,Online,,63.1,0.0,14.12,5.05,82.27,Debit Card,Standard,,,,,,,0,0,0
1491,ORD00001491,CUST00000383,2024-09-15 19:21:00,Completed,Online,,53.91,0.0,13.63,4.31,71.85,Debit Card,Standard,,,,,,,0,0,0
1492,ORD00001492,CUST00012505,2024-10-06 06:11:16,Completed,Online,,148.34,0.0,8.35,11.87,168.56,Credit Card,Express  ,,,,,,,0,0,0
1493,ORD00001493,CUST00033351,2024-07-28 00:54:49,Completed,Online,,141.57,0.0,3.01,11.33,155.91,Credit Card,EXPRESS,,,,,,,0,0,1
1494,ORD00001494,CUST00021958,2023-08-05 00:29:23,Completed,Online,,90.66,0.0,10.05,7.25,107.96,Credit Card,Standard,,,,,,,0,0,0
1495,ORD00001495,CUST00029188,2022-08-11 12:16:06,Completed,Online,,140.46,0.0,3.87,11.24,155.57000000000002,PayPal,Standard,,,,,,,0,0,0
1496,ORD00001496,CUST00048206,2023-12-08 04:59:28,Completed,online,,192.56,0.0,5.49,15.4,213.45000000000002,Debit Card,Express,,,,,,,0,0,0
1497,ORD00001497,CUST00028224,2022-07-17 05:20:09,Completed,Online,,103.41,0.0,8.74,8.27,120.41999999999999,PayPal,Standard,,,,,,,0,0,0
1498,ORD00001498,CUST00036484,2024-02-04 16:53:12,Completed,Online,,166.75,0.0,12.84,13.34,192.93,PayPal,Express,,,,,,,0,0,0
1499,ORD00001499,CUST00024101,2024-05-13 03:37:52,Completed  ,Online,,71.51,0.0,0.79,5.72,78.02000000000001,Credit Card,Express,,,,,,,0,0,0
1500,ORD00001500,CUST00039727,2023-04-06 01:24:13,Completed,Online,,71.28,0.0,9.16,5.7,86.14,Credit Card,Express,,,,,,,0,0,0
1501,ORD00001501,CUST00041575,2024-07-23 18:07:55,Completed,Online,,,0.0,2.22,7.53,103.86,  PayPal,Express,,,,,,,0,0,1
1502,ORD00001502,CUST00041409,2022-10-24 23:03:58,Completed,Online,,58.6,0.0,0.03,4.69,63.32,paypal,Express  ,,,,,,,0,0,0
1503,ORD00001503,CUST00046514,2023-03-06 20:40:59,Completed,Online,,150.18,0.0,7.66,12.01,169.85,PayPal,Standard,,,,,,,0,0,0
1504,ORD00001504,CUST00018354,2024-08-03 00:59:13,  Completed,  Online,,57.89,0.0,6.57,4.63,69.09,Debit Card,Standard,,,,,,,0,0,0
1505,ORD00001505,CUST00003057,2024-06-17 10:40:47,Completed,Online,,170.41,0.0,10.73,13.63,194.76999999999998,Debit Card,Express,,,,,,,0,0,0
1506,ORD00001506,CUST00046344,2024-06-05 20:59:52,Completed,Online,,69.38,0.0,6.12,5.55,81.05,PayPal,Standard,,,,,,,0,0,0
1507,ORD00001507,CUST00038040,2023-12-23 19:35:47,COMPLETED,  Online,,198.54,0.0,4.92,15.88,219.33999999999997,Credit Card,standard,,,,,,,0,0,0
1508,ORD00001508,CUST00038923,2024-02-18 09:02:36,Completed,Online,,32.66,0.0,12.23,2.61,47.5,Credit Card,Express,,,,,,,0,0,0
1509,ORD00001509,CUST00006914,2024-04-04 04:36:29,Completed,Online,,58.64,0.0,12.34,4.69,75.67,PayPal,Express,,,,,,,0,0,1
1510,ORD00001510,CUST00032095,2024-08-06 18:57:59,Completed,Online,,41.09,0.0,9.43,3.29,53.81,Credit Card,  Standard,,,,,,,0,0,0
1511,ORD00001511,CUST00036579,2023-12-24 01:21:20,Completed,Online,,20.92,0.0,8.44,1.67,31.03,Credit Card,Standard,,,,,,,0,0,0
1512,ORD00001512,CUST00048934,2025-01-14 09:10:46,Completed,Online,,199.0,0.0,14.85,15.92,229.76999999999998,Credit Card,Express,,,,,,,0,0,0
1513,ORD00001513,CUST00031293,2024-05-15 10:36:36,Completed,Online,,45.66,0.0,10.66,3.65,59.96999999999999,Credit Card,Standard,,,,,,,0,0,0
1514,ORD00001514,CUST00039407,2023-07-22 23:28:40,Completed,Online,,105.99,0.0,12.87,8.48,127.34,PayPal,Standard,,,,,,,0,0,0
1515,ORD00001515,CUST00015718,2023-01-25 19:12:16,Completed,Online,,65.69,0.0,12.44,5.26,83.39,Credit Card,Express,,,,,,,0,0,1
1516,ORD00001516,CUST00015746,2024-09-01 00:47:31,Completed,Online,,155.63,0.0,1.62,12.45,169.7,Credit Card,Standard,,,,,,,0,0,0
1517,ORD00001517,CUST00044347,2022-03-02 12:14:45,Completed  ,Online,,133.22,0.0,11.13,10.66,155.01,Credit Card,Express,,,,,,,0,0,1
1518,ORD00001518,CUST00002795,2024-01-21 02:51:07,Completed,Online,,167.11,0.0,11.95,13.37,192.43,Credit Card,Express,,,,,,,0,0,0
1519,ORD00001519,CUST00028306,2024-12-23 01:40:01,Completed,Online,,178.76,0.0,1.37,14.3,194.43,Credit Card,Standard,,,,,,,0,0,0
1520,ORD00001520,CUST00007502,2024-05-23 20:53:10,Completed,Online,,156.27,0.0,3.19,12.5,171.96,Credit Card,Express,,,,,,,0,0,0
1521,ORD00001521,CUST00009997,2024-08-27 04:34:16,Completed,Online,,134.0,0.0,14.44,10.72,159.16,PayPal,Standard,,,,,,,0,0,0
1522,ORD00001522,CUST00039846,2024-10-25 06:17:45,Completed,Online,,53.0,0.0,3.95,4.24,61.190000000000005,Credit Card,Standard,,,,,,,0,0,0
1523,ORD00001523,CUST00038145,2025-01-14 23:34:00,Completed,Online,,139.67,0.0,0.78,11.17,151.61999999999998,Credit Card,Express,,,,,,,0,0,0
1524,ORD00001524,CUST00044702,2022-08-16 22:04:32,Completed,Online,,80.05,0.0,5.13,6.4,91.58,Debit Card,Express,,,,,,,0,0,1
1525,ORD00001525,CUST00036609,2024-05-22 14:54:20,Completed,Online,,43.21,0.0,0.6,3.46,47.27,PayPal,Express,,,,,,,0,0,0
1526,ORD00001526,CUST00039754,2024-10-10 10:57:56,completed,Online,,80.8,0.0,0.54,6.46,87.8,  PayPal,Express,,,,,,,0,0,0
1527,ORD00001527,CUST00049229,2024-03-01 13:06:42,Completed,Online,,180.78,0.0,11.96,14.46,207.20000000000002,PayPal,Standard,,,,,,,0,0,0
1528,ORD00001528,CUST00023578,2023-05-01 11:53:31,Completed,Online,,25.14,0.0,14.53,2.01,41.68,Debit Card,Standard,,,,,,,0,0,0
1529,ORD00001529,CUST00007131,2024-08-20 05:37:46,Completed,Online,,43.79,0.0,4.0,3.5,51.29,Debit Card,Express,,,,,,,0,0,0
1530,ORD00001530,CUST00013186,2025-01-06 22:24:08,Completed,ONLINE,,137.01,0.0,2.73,10.96,150.7,Debit Card,Express,,,,,,,0,0,1
1531,ORD00001531,CUST00028599,2024-02-11 19:47:45,Completed,Online,,192.04,0.0,8.55,15.36,215.95,PayPal,Standard,,,,,,,0,0,1
1532,ORD00001532,CUST00046645,2024-04-27 13:34:15,Completed,Online,,102.36,0.0,11.08,8.19,121.63,Debit Card,Express,,,,,,,0,0,0
1533,ORD00001533,CUST00028707,2025-01-01 11:01:42,Completed,Online,,20.93,0.0,0.99,1.67,23.589999999999996,Credit Card,Standard,,,,,,,0,0,1
1534,ORD00001534,CUST00040955,2024-01-29 11:36:41,COMPLETED,Online,,184.36,0.0,13.88,14.75,212.99,Credit Card,Standard,,,,,,,0,0,0
1535,ORD00001535,CUST00013971,2022-12-13 21:06:44,Completed,Online,,115.61,0.0,3.07,9.25,127.92999999999999,Debit Card,Standard  ,,,,,,,0,0,0
1536,ORD00001536,CUST00015442,2024-06-12 21:20:50,Completed,online,,60.76,0.0,4.25,4.86,69.86999999999999,PayPal,Express,,,,,,,0,0,0
1537,ORD00001537,CUST00037631,2024-12-04 01:54:32,Completed,Online,,107.52,0.0,3.56,8.6,119.67999999999999,Credit Card,Express,,,,,,,0,0,0
1538,ORD00001538,CUST00023482,2023-07-29 06:35:01,Completed,Online,,34.97,0.0,10.49,2.8,48.26,Debit Card,Standard,,,,,,,0,0,0
1539,ORD00001539,CUST00027492,2023-11-12 14:12:19,Completed,Online,,46.12,0.0,7.27,3.69,57.08,Credit Card,Standard,,,,,,,0,0,1
1540,ORD00001540,CUST00020599,2024-12-28 11:48:51,Completed,Online,,35.69,0.0,5.02,2.86,43.56999999999999,Debit Card,Express,,,,,,,0,0,0
1541,ORD00001541,CUST00014557,2022-02-01 17:43:06,Completed,Online,,57.81,0.0,14.07,4.62,76.5,PayPal,Express,,,,,,,0,0,0
1542,ORD00001542,CUST00026882,2023-05-12 07:34:09,Completed,Online,,83.12,0.0,2.94,6.65,92.71000000000001,Debit Card,Standard,,,,,,,0,0,0
1543,ORD00001543,CUST00028985,2023-01-22 10:44:43,Completed,Online,,196.32,0.0,12.13,15.71,224.16,PayPal,Standard,,,,,,,0,0,0
1544,ORD00001544,CUST00023284,2024-01-06 21:31:40,Completed,Online,,199.18,0.0,13.67,15.93,228.78,Credit Card,Express,,,,,,,0,0,0
1545,ORD00001545,CUST00033559,2024-07-03 23:37:57,Completed,Online,,109.99,0.0,1.45,8.8,120.24,PayPal,Standard,,,,,,,0,0,0
1546,ORD00001546,CUST00048090,2022-08-06 04:01:49,Completed,Online,,116.54,0.0,14.86,9.32,140.72,Debit Card,  Standard,,,,,,,0,0,0
1547,ORD00001547,CUST00049826,2024-09-11 21:49:07,Completed,Online,,192.45,0.0,2.39,15.4,210.23999999999998,PayPal,Standard,,,,,,,0,0,0
1548,ORD00001548,CUST00039405,2023-09-04 15:18:51,Completed,  Online,,194.75,0.0,3.84,15.58,214.17000000000002,PayPal,Standard,,,,,,,0,0,0
1549,ORD00001549,CUST00044909,2024-03-14 07:17:41,Completed,ONLINE,,25.3,0.0,8.96,2.02,36.28000000000001,PayPal,standard,,,,,,,0,0,0
1550,ORD00001550,CUST00039389,2023-12-10 02:01:43,Completed,Online,,129.29,0.0,2.9,10.34,142.53,Credit Card,Express,,,,,,,0,0,0
1551,ORD00001551,CUST00039982,2021-12-20 07:28:27,Completed,Online,,130.77,0.0,5.12,10.46,146.35000000000002,Credit Card,Standard,,,,,,,0,0,0
1552,ORD00001552,CUST00016097,2023-08-30 09:04:09,Completed,  Online,,98.56,0.0,0.7,7.88,107.14,Credit Card,Express,,,,,,,0,0,0
1553,ORD00001553,CUST00020735,2024-03-03 19:05:23,Completed,Online,,28.02,0.0,14.41,2.24,44.67,PAYPAL,Standard,,,,,,,0,0,0
1554,ORD00001554,CUST00000905,2022-11-08 02:52:58,Completed,Online,,145.54,0.0,13.29,11.64,170.46999999999997,Credit Card,Express,,,,,,,0,0,0
1555,ORD00001555,CUST00022498,2024-06-06 11:14:05,Completed,Online,,152.62,0.0,5.37,12.21,170.20000000000002,PayPal,Standard,,,,,,,0,0,0
1556,ORD00001556,CUST00005422,2024-06-15 12:27:26,Completed,Online,,178.27,0.0,7.31,14.26,199.84,Credit Card,Express,,,,,,,0,0,0
1557,ORD00001557,CUST00038669,2024-02-04 11:22:15,Completed,Online,,120.2,0.0,14.18,9.62,144.0,Credit Card,Express,,,,,,,0,0,0
1558,ORD00001558,CUST00036723,2022-09-24 21:10:56,Completed,Online,,36.47,0.0,10.64,2.92,50.03,PayPal,Express,,,,,,,0,0,0
1559,ORD00001559,CUST00043036,2024-10-19 21:25:41,Completed,Online,,61.97,0.0,10.46,4.96,77.39,PayPal,Express,,,,,,,0,0,0
1560,ORD00001560,CUST00018302,2024-04-06 13:01:23,Completed,Online,,94.36,0.0,6.03,7.55,107.94,PayPal,Standard,,,,,,,0,0,0
1561,ORD00001561,CUST00008145,2024-05-09 09:15:11,Completed,  Online,,175.21,0.0,12.68,14.02,201.91000000000003,Debit Card,Express,,,,,,,0,0,0
1562,ORD00001562,CUST00012696,2024-06-26 17:51:22,Completed,Online,,100.25,0.0,3.19,8.02,111.46,Debit Card,Standard,,,,,,,0,0,0
1563,ORD00001563,CUST00046176,2024-09-20 08:55:00,Completed,Online,,53.75,0.0,7.27,4.3,65.32,Credit Card,Standard,,,,,,,0,0,0
1564,ORD00001564,CUST00006616,2024-11-02 21:55:48,Completed  ,Online,,188.07,0.0,5.81,15.05,208.93,Debit Card  ,Standard,,,,,,,0,0,0
1565,ORD00001565,CUST00026909,2024-03-21 09:23:17,Completed,Online,,169.15,0.0,4.84,13.53,187.52,Debit Card,Express,,,,,,,0,0,0
1566,ORD00001566,CUST00003506,2024-07-09 01:43:37,Completed,Online,,26.1,0.0,14.64,2.09,42.83,debit card,Standard,,,,,,,0,0,0
1567,ORD00001567,CUST00030077,2025-01-11 13:02:29,completed,Online,,195.73,0.0,12.02,15.66,223.41,Credit Card,Standard,,,,,,,0,0,0
1568,ORD00001568,CUST00042719,2024-05-15 13:08:38,Completed,Online,,124.22,0.0,2.14,9.94,136.3,Credit Card,Standard,,,,,,,0,0,0
1569,ORD00001569,CUST00038542,2024-10-04 15:00:58,Completed,Online,,,0.0,5.04,11.06,154.39,Credit Card,Standard  ,,,,,,,0,0,0
1570,ORD00001570,CUST00043025,2023-06-06 00:44:49,Completed,Online,,174.86,0.0,2.71,13.99,191.56000000000003,Credit Card,Express,,,,,,,0,0,0
1571,ORD00001571,CUST00021507,2023-03-13 08:34:46,Completed,Online,,160.97,0.0,4.18,12.88,178.03,Credit Card,Express,,,,,,,0,0,0
1572,ORD00001572,CUST00034418,2022-08-21 19:26:02,Completed,Online,,162.92,0.0,3.72,13.03,179.67,PayPal,Express,,,,,,,0,0,0
1573,ORD00001573,CUST00038818,2024-12-12 23:57:25,Completed,Online,,60.5,0.0,4.98,4.84,70.32000000000001,Debit Card,Express,,,,,,,0,0,0
1574,ORD00001574,CUST00010372,2023-03-03 11:51:56,COMPLETED,Online,,186.57,0.0,5.77,14.93,207.27,Credit Card,Standard,,,,,,,0,0,0
1575,ORD00001575,CUST00033795,2023-08-08 09:10:33,Completed,Online,,172.82,0.0,5.07,13.83,191.72,Debit Card,Express,,,,,,,0,0,0
1576,ORD00001576,CUST00026134,2024-03-16 17:25:48,Completed  ,Online,,54.0,0.0,4.2,4.32,62.52,Credit Card,Express,,,,,,,0,0,0
1577,ORD00001577,CUST00048654,2022-09-11 14:20:05,Completed,Online,,97.75,0.0,7.54,7.82,113.11000000000001,Debit Card,Standard,,,,,,,0,0,0
1578,ORD00001578,CUST00011412,2024-06-22 06:26:40,Completed,Online,,,0.0,3.07,2.83,41.309999999999995,  PayPal,standard,,,,,,,0,0,0
1579,ORD00001579,CUST00021929,2024-04-06 18:10:14,Completed,Online,,118.84,0.0,7.79,9.51,136.14000000000001,Credit Card,Express,,,,,,,0,0,0
1580,ORD00001580,CUST00005297,2023-04-29 15:44:50,Completed,Online,,50.93,0.0,9.27,4.07,64.27000000000001,Debit Card,Standard,,,,,,,0,0,0
1581,ORD00001581,CUST00041968,2022-11-08 13:59:09,Completed,Online  ,,92.57,9.26,6.36,6.66,96.32999999999998,Credit Card,Standard,,,,,,AUTUMN10,10,0,0
1582,ORD00001582,CUST00028636,2024-11-25 12:39:28,Completed,Online,,116.45,0.0,5.43,9.32,131.2,PayPal,Express,,,,,,,0,0,1
1583,ORD00001583,CUST00011140,2024-02-02 04:16:46,Completed,Online,,48.92,0.0,10.78,3.91,63.61,debit card,Express,,,,,,,0,0,0
1584,ORD00001584,CUST00046492,2024-11-02 23:44:25,Completed,Online,,154.75,0.0,14.1,12.38,181.23,DEBIT CARD,Express,,,,,,,0,0,0
