product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
4428,PROD00003582,2940016344638,Wreck Me,J.L. Mac,HarperCollins,2013-03-13,Audiobook,Romance,Contemporary Romance,spanish,,301,20.55,11.06,1,378,0,0,2013-10-27,
4429,PROD00003583,,Heat,Penny Reid,Penguin Random House,2015-07-27,Audiobook,Romance,Historical Romance,French  ,,491,21.71,13.54,1,276,0,0,2016-04-27,
4430,PROD00003584,9780345533241,Highlander Most Wanted,Maya Banks,HarperCollins,2013-03-19,Audiobook,History,Military History,French,,586,13.77,5.5,1,4,0,0,2016-02-22,
4431,PROD00003585,9780307377340,Sum: Forty Tales from the Afterlives,David Eagleman,  Macmillan,2009-08-25,physical,Fiction,Contemporary Fiction,Spanish,110,,35.08,7.16,1,471,0,0,2011-07-02,
4432,PROD00003586,,Beneath This Mask,  Meghan March,HarperCollins,2014-04-14,  Physical,Romance,Historical Romance,English,290,,26.18,3.49,1,168,0,0,2015-11-28,
4433,PROD00003587,9780373836086  ,Sylvester or The Wicked Uncle,Georgette Heyer,HarperCollins,1957-05-19,Physical,Romance,Paranormal Romance,Spanish,410,,32.86,9.65,1,302,0,0,1958-10-10,
4434,PROD00003588,9780316126045,Lair of Dreams,Libba Bray,Penguin Random House  ,2015-09-12,physical,  Fiction,Historical Fiction,English,613  ,,39.0,14.0,1,1,0,0,2016-10-22,
4435,PROD00003589,9780785122586,Iron Man: Extremis,  Warren Ellis,simon & schuster,2004-12-21,Audiobook,Fiction,Literary Fiction  ,English,,266,28.38,10.0,1,478,0,0,2005-10-03,
4436,PROD00003590,9781451623499  ,Wildflower Hill  ,Kimberley Freeman,HarperCollins,2010-04-13,Physical,Fiction,  Historical Fiction,French,524,,22.37,10.13,1,474,0,0,2010-08-15,
4437,PROD00003591,9781101621240,Beauty and the Billionaire,Jessica Clare,Simon & Schuster,2013-04-16,Audiobook,Romance,Contemporary Romance,German,,435,31.46,10.65,1,90,0,0,2013-12-15,
4438,PROD00003592,  9781419951077,The Man Within,Lora Leigh,Simon & Schuster,,E-book,Fantasy,EPIC FANTASY,English,,,24.76,16.0,1,81,0,0,2008-10-19,2007-12-12
4439,PROD00003592,9781419951077,The Man Within,Lora Leigh,,,E-book,Fantasy,Epic Fantasy,English,236,,22.58,14.59,1,211,0,0,2008-05-18,2007-12-07
4440,PROD00003592,9781419951077,The Man Within,Lora Leigh,Simon & Schuster,2004-02-13,  E-book,fantasy,Epic Fantasy,English,236,,20.75,13.41,1,52,0,0,2008-05-15,2007-10-18
4441,PROD00003592,9781419951077,The Man Within,Lora Leigh,Simon & Schuster,2004-02-13,E-book,Fantasy,Epic Fantasy,English,236,,19.19,12.4,1,489,0,0,2008-01-17,
4442,PROD00003593,9780373777433,Beauty Awakened,Gena Showalter,PENGUIN RANDOM HOUSE,2013-05-21,E-book,Fantasy,Urban Fantasy,German,447,,29.43,7.85,1,436,0,0,2015-03-20,
4443,PROD00003594,,dearest clementine,Lex Martin  ,Macmillan,2014-12-11,Physical,Romance,Contemporary Romance,  Spanish,370,,18.13,14.51,1,112,0,0,2018-01-05,
4444,PROD00003595,9780375833656,Cybele's Secret,Juliet Marillier,Penguin Random House,2007-10-07,Physical,Fantasy,Urban Fantasy,English,432,,22.82,5.74,1,23,0,0,2010-10-10,
4445,PROD00003596,9780152055363,The Forgotten Beasts of Eld,Patricia A. McKillip,Simon & Schuster  ,1974-09-09,Physical,Fantasy,Epic Fantasy,French,343,,37.55,8.49,1,45,0,0,1977-01-17,
4446,PROD00003597,,Revealing Us,Lisa Renee Jones,HarperCollins,2013-06-10,E-book,Romance,Paranormal Romance,Spanish,320,,33.2,7.23,1,435,0,0,2013-08-01,
4447,PROD00003598,9781426890260,Fatal Affair,Marie Force,Macmillan,2010-04-13,E-book,Romance,Historical Romance,German,294,,16.13,14.12,1,326,0,0,2012-08-13,
4448,PROD00003599,9781632151933,Sex Criminals Volume Two: Two Worlds One Cop,Matt Fraction,Penguin Random House,2015-02-19,E-book,Fiction,Contemporary Fiction  ,Spanish,128,,25.19,5.67,1,173,0,0,2019-01-14,
4449,PROD00003600,9781476712840  ,After I Do,Taylor Jenkins Reid,HarperCollins,2014-12-01,E-book,Romance,Contemporary Romance,english,,,16.31,14.88,1,159,0,0,2016-06-17,2015-05-28
4450,PROD00003600,9781476712840,After I Do,Taylor Jenkins Reid,HarperCollins,2014-12-01,E-book,Romance,  Contemporary Romance,English,352,,13.86,12.65,1,419,0,0,2016-01-01,
4451,PROD00003601,,The Fire Between High & Lo,Brittainy C. Cherry,Macmillan,2016-12-18,Physical,Romance,Contemporary Romance,Spanish,324,,36.11,10.96,1,277,0,0,2018-10-11,2017-11-05
4452,PROD00003601,,the fire between high & lo,Brittainy C. Cherry,Macmillan,2016-12-18,Physical,Romance,Contemporary Romance,Spanish  ,324,,30.69,9.32,1,393,0,0,2018-04-16,
4453,PROD00003602,9781476727257,Working Stiff: Two Years 262 Bodies and the Making of a Medical Examiner,Judy Melinek,Hachette,2014-07-23,Physical,Fiction,Literary Fiction,Spanish,258,,16.95,11.0,1,104,0,0,2018-02-19,
4454,PROD00003603,  9781616956936,History Is All You Left Me  ,  Adam Silvera,Macmillan,2017-04-26,E-book,Fiction,Contemporary Fiction,English,320  ,,21.62,9.35,1,91,0,0,2020-01-27,
4455,PROD00003604,9781492626015,A Promise of Fire,amanda bouchet,Macmillan,2016-05-03,E-book,Fantasy,EPIC FANTASY,English,441,,10.05,9.21,1,213,0,0,2016-07-17,
4456,PROD00003605,9780785197027,The Unbeatable Squirrel Girl Volume 1: Squirrel Power,Ryan North,Hachette,2015-09-10,E-book,Fiction,HISTORICAL FICTION,German,128,,10.1,8.34,1,15,0,0,2016-01-02,
4457,PROD00003606,9780764205149,The Centurion's Wife,Davis Bunn,Hachette,2009-11-22,E-book,Fiction,Contemporary Fiction  ,Spanish,378,,13.47,10.36,1,134,0,0,2013-08-17,
4458,PROD00003607,,Rock Hard,Nalini Singh,Simon & Schuster,2015-02-19,E-BOOK,Romance  ,Contemporary Romance,French  ,387,,35.82,4.47,1,69,0,0,2015-05-11,
4459,PROD00003608,9780061869761,Hide and Seek,Sara Shepard,Macmillan,2012-07-25,Physical,Mystery,Cozy Mystery,French,288,,32.47,5.29,1,327,0,0,2016-03-21,
4460,PROD00003609,9781497518094,To Professor with Love,Linda Kage,HarperCollins,2014-08-16,Physical,Romance,Historical Romance,French,157,,26.43,7.36,1,238,0,0,2016-06-22,
4461,PROD00003610,  9781848663794,Traitor's Blade,Sebastien de Castell,Simon & Schuster,2014-11-23,Physical,Fantasy,Dark Fantasy,French  ,370,,37.28,12.87,1,493,0,0,2018-11-07,
4462,PROD00003611,9781476759005,Loving Cara,Kristen Proby,Simon & Schuster,2014-07-08,Physical,Romance,Contemporary Romance,German,384,,20.48,5.78,1,355,0,0,2018-07-28,
4463,PROD00003612,,The Empire Strikes Back,Donald F. Glut,Hachette,1980-01-03,Audiobook,Fiction,Literary Fiction,Spanish,,356,16.18,6.57,1,45,0,0,1983-03-22,
4464,PROD00003613,9780989269810,Promise Me Darkness,Paige Weaver,Hachette,2013-06-16,Audiobook,Romance,Historical Romance,English,,613,25.84,14.67,1,39,0,0,2014-05-11,
4465,PROD00003614,,Devil in Spring,Lisa Kleypas,Hachette,2017-03-27,AUDIOBOOK,History,Military History,Spanish  ,,480,16.16,6.5,1,104,0,0,2018-04-03,
4466,PROD00003615,9781559212878,Pavilion Of Women,Pearl S. Buck,,1946-02-21,Audiobook,Fiction,Literary Fiction,,,526,43.03,4.75,1,238,0,0,1946-11-29,1946-05-01
4467,PROD00003615,9781559212878,Pavilion of Women,Pearl S. Buck,Simon & Schuster,,Audiobook,Fiction,Literary Fiction,  Spanish,,526,39.24,4.33,1,300,0,0,1946-10-22,1946-08-02
4468,PROD00003615,9781559212878,Pavilion of Women,  Pearl S. Buck,Simon & Schuster,1946-02-21,Audiobook,Fiction,Literary Fiction,Spanish,,526,36.05,3.98,1,15,0,0,1946-09-26,1945-11-13
4469,PROD00003615,9781559212878,Pavilion of Women,Pearl S. Buck,Simon & Schuster  ,1946-02-21,Audiobook,Fiction,Literary Fiction,Spanish,,526,33.35,3.68,,339,0,0,1946-09-21,
4470,PROD00003616,  9781937007720,Taken,Benedict Jacka,Simon & Schuster,2012-05-21,Physical,Fantasy,Urban Fantasy,English,313,,37.27,14.74,1,348,0,0,2012-08-24,
4471,PROD00003617,9781593079635,No Future for You,Brian K. Vaughan,Macmillan,2008-06-26,Audiobook,Fiction,Literary Fiction,English,,200,22.57,10.77,1,309,0,0,2010-07-17,
4472,PROD00003618,,SHADOW STUDY,Maria V. Snyder,Penguin Random House,2015-05-28,Physical,Fantasy,Dark Fantasy,German,384,,24.83,6.59,1,52,0,0,2016-01-14,
4473,PROD00003619,9780684852560,O teleutaios peirasmos,Nikos Kazantzakis,Macmillan,1952-07-07,Physical,Fiction,Literary Fiction,Spanish,506,,32.22,6.42,1,23,0,0,1956-03-12,
4474,PROD00003620,9781612187020,  The Scourge of Muirwood,Jeff Wheeler,Simon & Schuster,2011-01-23,Physical,Fantasy,Epic Fantasy,German,368,,18.45,4.51,1,138,0,0,2014-06-13,
4475,PROD00003621,9780006482703,The Gate to Women's Country,Sheri S. Tepper,Penguin Random House,1987-11-20,E-book,Fiction,Literary Fiction,German,315,,14.94,12.87,1,279,0,0,1991-05-04,
4476,PROD00003622,9781615813797,Promises,Marie Sexton,Simon & Schuster,2010-06-21,E-Book,Romance,Historical Romance,English,228,,27.62,11.58,1,391,0,0,2011-06-18,
4477,PROD00003623,9780425244005,Animal Attraction,Jill Shalvis,HarperCollins,2011-12-19,Physical,Romance,Paranormal Romance,French,293,,39.97,4.49,1,7,0,0,2014-09-10,
4478,PROD00003624,,Wild and Free,Kristen Ashley,Penguin Random House,2014-01-12,E-book,Fantasy  ,Dark Fantasy,English,615,,29.39,5.24,1,418,0,0,2016-01-29,
4479,PROD00003625,9780380756254,Once a Princess,Johanna Lindsey,Simon & Schuster,1991-05-11,Audiobook,Romance,Paranormal Romance,  English,,720,20.08,5.0,1,429,0,0,1991-09-20,
4480,PROD00003626,,Dirty Pleasures,Meghan March,HarperCollins,2015-08-03,E-book,Romance,Historical Romance  ,German,177,,29.29,7.27,1,233,0,0,2018-01-07,
4481,PROD00003627,9780785190134,Captain Marvel Volume 1: Higher Further Faster More,Kelly Sue DeConnick  ,Macmillan,2014-06-21,E-book,Fiction,Contemporary Fiction,French,136  ,,24.1,8.63,1,39,0,0,2015-04-04,
4482,PROD00003628,,Moonshot,Alessandra Torre,Penguin Random House,2016-08-08,Physical,Romance,Contemporary Romance,german,413,,22.97,5.18,1,483,0,0,2020-02-17,
4483,PROD00003629,9781401341794,Heaven Is Here: An Incredible Story of Hope Triumph and Everyday Joy,Stephanie Nielson,Penguin Random House,2012-03-19,Physical,Fiction,  Historical Fiction,English,320,,24.21,7.72,1,17,0,0,2015-07-23,
4484,PROD00003630,9781482768954,Playing Patience,Tabatha Vargo,Hachette,2013-01-05,Audiobook,Romance,  Paranormal Romance,English,,700,14.09,5.18,1,46,0,0,2014-02-06,
4485,PROD00003631,,Facade,Nyrae Dawn,Penguin Random House,2013-01-10,E-book,Romance,Contemporary Romance,French,291,,21.41,7.94,1,142,0,0,2014-10-06,
4486,PROD00003632,  9780006511250,Flashman,George MacDonald Fraser,Simon & Schuster,1969-02-08,E-book,Fiction,Literary Fiction  ,German,299,,45.18,16.66,1,168,0,0,1969-11-18,1969-02-20
4487,PROD00003632,9780006511250,Flashman,George MacDonald Fraser,Simon & Schuster,1969-02-08,E-Book,Fiction,Literary Fiction,German,299,,38.4,14.16,1,239,0,0,1969-08-31,
4488,PROD00003633,9780590459549,  Song of the Wanderer,Bruce Coville,Hachette,1999-03-14,E-book,Fantasy,Urban Fantasy,Spanish  ,336,,28.99,7.72,1,255,0,0,2002-02-25,
4489,PROD00003634,9780434018420,THE GONE-AWAY WORLD,Nick Harkaway,Macmillan,2008-01-06,Audiobook,Fiction  ,Literary Fiction,Spanish,,885,39.35,10.2,1,123,0,0,2011-10-31,
4490,PROD00003635,9780758281494,Mythos Academy 5: Midnight Frost,Jennifer Estep,Penguin Random House,2013-02-10,Physical,Fiction,LITERARY FICTION,Spanish,372,,31.91,10.3,1,138,0,0,2014-05-16,
4491,PROD00003636,9780764207099,The Maid of Fairbourne Hall,Julie Klassen,Hachette,2012-12-06,Physical,fiction,Literary Fiction,English,414,,25.76,11.68,1,238,0,0,2014-06-23,
4492,PROD00003637,9780515147018,The Gray Man,Mark Greaney,Hachette,2009-07-04,  Audiobook,Mystery,Cozy Mystery,English,,760,20.16,12.45,1,216,0,0,2011-02-04,
4493,PROD00003638,9780373210220,Unraveled,gena showalter,Penguin Random House,2010-03-10,Physical,Fiction,Historical Fiction,English,572,,26.57,5.26,1,172,0,0,2011-08-12,
4494,PROD00003639,9781416983101,The Search for WondLa,Tony DiTerlizzi,Penguin Random House,2009-03-09,Physical,Fantasy,Dark Fantasy,Spanish,484,,34.87,8.57,1,333,0,0,2013-01-06,
4495,PROD00003640,9780373776016,Only His,Susan Mallery,Penguin Random House,2025-07-23,Audiobook,Romance,Contemporary Romance,French,,573,15.9,11.06,1,12,0,0,2014-09-11,
4496,PROD00003641,,The Diabolic,S.J. Kincaid,Penguin Random House,2016-07-11,AUDIOBOOK,Fiction,historical fiction,French,,693,31.88,14.63,1,237,0,0,2020-04-12,
4497,PROD00003642,9783785569573,  Erebos,Ursula Poznanski,Simon & Schuster,2010-06-26,Physical,Fiction,Literary Fiction,ENGLISH,  486,,37.1,12.8,1,68,0,0,2012-04-14,
4498,PROD00003643,9780446618960,Don't Tell,Karen Rose,Simon & Schuster,2003-08-09,Audiobook,Romance,Paranormal Romance,Spanish,,835,29.32,11.46,1,393,0,0,2005-10-14,
4499,PROD00003644,,Dirty Together,Meghan March  ,SIMON & SCHUSTER,2016-05-12,  E-book,Romance,Paranormal Romance,Spanish,683,,18.87,12.59,1,299,0,0,2018-05-17,
4500,PROD00003645,9780061885686,what i did for a duke  ,Julie Anne Long,Macmillan,2011-10-01,Physical,History,Military History,  English,371,,33.73,6.76,1,388,0,0,2014-03-02,
4501,PROD00003646,9781101886724,  Waking Gods,Sylvain Neuvel,Macmillan,2025-05-11,Physical,Fiction,Historical Fiction,Spanish,325,,12.31,9.41,1,61,0,0,2018-10-06,
4502,PROD00003647,9780545552707,A Snicker of Magic,Natalie Lloyd  ,Penguin Random House,2014-12-22,Audiobook,Fantasy,Dark Fantasy,French,,518,25.09,10.05,1,97,0,0,2015-08-12,
4503,PROD00003648,,If You Leave,Courtney Cole,Penguin Random House,2013-12-02,Audiobook,Romance,Contemporary Romance,German,,560,28.29,8.61,1,146,0,0,2017-05-26,
4504,PROD00003649,9780553589931,Shadow Man,Cody McFadyen,Simon & Schuster,,Audiobook,Mystery,,,,311,19.55,15.23,1,202,0,0,2009-05-31,2008-09-08
4505,PROD00003649,9780553589931,Shadow Man,Cody Mcfadyen,Simon & Schuster,2006-05-04,Audiobook,Mystery,,French,,311,17.82,13.88,1,247,0,0,2009-04-20,2010-06-12
4506,PROD00003649,9780553589931,Shadow Man,Cody McFadyen,Simon & Schuster,2006-05-04,Audiobook,Mystery,Police Procedural  ,French,,311,16.38,12.76,1,68,0,0,2010-06-12,2010-02-21
4507,PROD00003649,  9780553589931,  Shadow Man,cody mcfadyen,Simon & Schuster,2006-05-04,  Audiobook,Mystery,Police Procedural,French,,311,15.15,11.8,1,181,0,0,2010-06-06,
4508,PROD00003650,9780425240786,Primal Bonds,JENNIFER ASHLEY,Macmillan,2011-09-05,E-book,fantasy,Dark Fantasy,Spanish,298,,23.24,8.67,1,444,0,0,2015-07-30,
4509,PROD00003651,9780316187480,The Dark,Lemony Snicket,Penguin Random House,2013-11-07,  E-book,Fiction,literary fiction,German,,,35.84,11.89,1,28,0,0,2016-07-28,2017-12-09
4510,PROD00003651,9780316187480,The Dark,Lemony Snicket,Penguin Random House,,E-Book,FICTION,Literary Fiction,German,40,,31.86,10.57,1,269,0,0,2017-12-09,2017-01-09
4511,PROD00003651,9780316187480,The Dark,Lemony Snicket,Penguin Random House,2013-11-07,E-BOOK,Fiction,Literary Fiction,German,40,,28.67,9.51,1,29,0,0,2017-07-14,
4512,PROD00003652,,Bitter Sweet Love,Jennifer L. Armentrout,Macmillan,2013-05-22,Audiobook,Fantasy,Dark Fantasy,French,,175,38.25,6.28,1,211,0,0,2013-10-26,
4513,PROD00003653,9780373802449,Cast in Courtlight,Michelle Sagara,Simon & Schuster,2006-12-16,Audiobook,Fantasy,Urban Fantasy,German,,813,32.63,10.56,1,21,0,0,2009-07-18,
4514,PROD00003654,9780575093614,Naamah's Curse,  Jacqueline Carey,Simon & Schuster,2010-02-02,Physical  ,Fantasy,Dark Fantasy,German,576  ,,29.0,6.5,,58,0,0,2013-04-12,
4515,PROD00003655,9780345515582,Unholy Magic,Stacia Kane,Hachette,2010-03-15,E-book,Fantasy,Epic Fantasy,French,343,,18.62,11.35,1,317,0,0,2013-06-11,
4516,PROD00003656,9780990490425,THE DUET  ,R.S. Grey,Penguin Random House,2014-03-18,Audiobook,Romance,Paranormal Romance  ,German,,585,28.74,10.67,1,260,0,0,2015-09-04,
4517,PROD00003657,  9780345421456,Heroes Die,matthew woodring stover,HarperCollins,1998-06-23,Audiobook,Fantasy,Epic Fantasy,English,,908,42.36,6.32,1,86,0,0,2002-04-21,2001-09-14
4518,PROD00003657,9780345421456,HEROES DIE,Matthew Woodring Stover,HarperCollins,1998-06-23,Audiobook,Fantasy,Epic Fantasy,ENGLISH,,908,37.66,5.62,1,37,0,0,2002-02-11,2001-09-04
4519,PROD00003657,9780345421456,Heroes Die,Matthew Woodring Stover,HarperCollins  ,1998-06-23,Audiobook,  FANTASY,Epic Fantasy,English,,908,33.89,5.06,1,269,0,0,2002-02-06,
4520,PROD00003658,,The Way I Used to Be,Amber Smith,  Simon & Schuster,2016-03-06,  Audiobook,Fiction,Literary Fiction,English,,641,34.89,5.97,1,249,0,0,2017-04-03,
4521,PROD00003659,9780152051259,Heir Apparent,Vivian Vande Velde,Simon & Schuster,2025-08-29,E-book,Fantasy,Epic Fantasy,English,352,,28.06,3.14,1,190,0,0,2005-12-20,
4522,PROD00003660,9781401235536,The Flash Volume 1: Move Forward,Francis Manapul,Macmillan,2012-02-23,E-book,fiction,Contemporary Fiction,Spanish,192,,18.4,13.37,1,65,0,0,2013-07-28,
4523,PROD00003661,9780380844005,A Rose in Winter,Kathleen E. Woodiwiss,penguin random house,1982-09-20,Audiobook,Romance,Contemporary Romance,German,,  945,39.96,8.94,1,248,0,0,1982-11-23,
4524,PROD00003662,9780439918480,Song of the Sparrow,lisa ann sandell,simon & schuster,2007-01-01,Physical,Fiction,Contemporary Fiction,French,394,,19.63,10.83,1,370,0,0,2010-01-11,
4525,PROD00003663,9780805081084,The Hollow Kingdom,Clare B. Dunkle,Penguin Random House,,physical,Fantasy,Urban Fantasy,,315,,18.36,8.45,,201,0,0,2004-10-24,2004-03-28
4526,PROD00003663,9780805081084,The Hollow Kingdom,Clare B. Dunkle,Penguin Random House,2003-09-07,Physical,  Fantasy,Urban Fantasy,German,315  ,,15.61,7.18,1,214,0,0,2004-07-22,
4527,PROD00003664,9780989492553  ,Forever Jack,Natasha Boyd,Macmillan,2013-03-23,Audiobook,Romance,Paranormal Romance,Spanish,,620,18.31,5.14,1,253,0,0,2015-12-13,
4528,PROD00003665,9780253203632,Freckles,Gene Stratton-Porter,Penguin Random House,1904-01-10,Physical,Fiction,Contemporary Fiction,German,368,,39.41,6.14,1,262,0,0,1905-07-28,
4529,PROD00003666,9780764204074,A Bride in the Bargain,DEEANNE GIST,HarperCollins,2009-08-12,Audiobook,Fiction,Contemporary Fiction,English,,608,13.98,4.53,1,332,0,0,2011-10-23,
4530,PROD00003667,9780230758452  ,Malice,John Gwynne,Macmillan,2012-11-16,Physical,Fantasy,Urban Fantasy,English,672,,17.17,5.76,1,408,0,0,2014-01-07,
4531,PROD00003668,9781441271167,Submerged,Dani Pettrey,simon & schuster,2012-02-19,E-book,Fiction,Literary Fiction,Spanish,320,,15.9,6.5,1,423,0,0,2016-01-10,
4532,PROD00003669,9780451459244,The Firebrand,Marion Zimmer Bradley,Hachette,1987-02-02,Physical,Fiction,Historical Fiction  ,English,357,,44.88,16.76,1,291,0,0,1986-04-27,1987-08-21
4533,PROD00003669,9780451459244,  The Firebrand,Marion Zimmer Bradley,Hachette,1987-02-02,Physical,Fiction,Historical Fiction,English,357,,38.15,14.25,1,352,0,0,1987-08-21,
4534,PROD00003670,9781416918769,Confessions,Kate Brian,Simon & Schuster,2007-01-03,AUDIOBOOK,Fiction,Literary Fiction  ,English,,338,21.74,8.25,1,402,0,0,2008-09-30,
4535,PROD00003671,9781419934568,His Purrfect Mate,Laurann Dohner,  MACMILLAN,2011-12-09,Physical,Fantasy  ,Epic Fantasy,  Spanish,150,,35.58,13.61,1,82,0,0,2013-08-01,
4536,PROD00003672,9780671568849,All The Queen'S Men,Linda Howard,HarperCollins,1999-05-10,Physical,  Romance,Historical Romance,Spanish,376,,36.36,10.18,1,462,0,0,2002-08-05,
4537,PROD00003673,9781101623930,One Sweet Ride,Jaci Burton,Simon & Schuster,2013-06-10,  Physical,romance,Contemporary Romance,GERMAN,263,,29.65,7.8,1,225,0,0,2016-08-19,
4538,PROD00003674,,Perfect State,Brandon Sanderson,HarperCollins,2015-11-08,Audiobook,  Fantasy,Epic Fantasy  ,English,,145,13.21,9.34,0,0,0,0,2016-11-02,
4539,PROD00003675,9780553577259,Traitor's Moon,Lynn Flewelling,Simon & Schuster,1999-06-13,audiobook,Fantasy,Urban Fantasy,Spanish,,900,29.16,9.1,1,260,0,0,2000-04-22,
4540,PROD00003676,9780373776870,Summer Nights,Susan Mallery,HarperCollins,2012-08-16,Audiobook,Romance,Contemporary Romance,French,,630,10.07,4.15,1,160,0,0,2015-10-23,
4541,PROD00003677,9781455508327,Thief of Shadows,Elizabeth Hoyt,Simon & Schuster,2012-02-08,E-book,History,  Ancient History,French,360,,37.29,9.86,1,97,0,0,2014-11-02,
4542,PROD00003678,9780811204811,Ren Jian Shi Ge,Osamu Dazai,Hachette,1948-06-01,Audiobook,FICTION,HISTORICAL FICTION,French,,293,26.79,13.73,1,79,0,0,1948-10-19,
4543,PROD00003679,9780373776832,Summer Days,Susan Mallery  ,Simon & Schuster,2012-06-01,Physical,Romance,Paranormal Romance,English,378,,13.15,9.97,1,378,0,0,2016-05-24,
4544,PROD00003680,9781401301040,the wild rose,Jennifer Donnelly,MACMILLAN,2011-07-08,  Audiobook,Fiction,Contemporary Fiction,German,,1038,25.64,12.33,1,306,0,0,2014-03-12,
4545,PROD00003681,9781419160226,Son smeshnogo cheloveka,Fyodor Dostoyevsky,HarperCollins,1877-06-15,Physical,Fiction,Literary Fiction,German,32,,31.01,9.23,1,484,0,0,1879-06-03,
4546,PROD00003682,9780062381637,The Bone Labyrinth,James Rollins,Penguin Random House,2015-07-09,Audiobook,Fiction,Contemporary Fiction,French,,1146,23.22,14.07,1,328,0,0,2018-03-15,
4547,PROD00003683,9780060513658,Yours Until Dawn  ,Teresa Medeiros,HarperCollins,2004-11-24,Physical,history,Military History,German,373,,33.36,4.84,1,50,0,0,2007-07-27,
4548,PROD00003684,9781466820753,The Witch of Duva: A Ravkan Folk Tale,Leigh Bardugo,Penguin Random House,2012-06-14,  E-book,Fantasy,Dark Fantasy,English,15,,16.65,7.68,1,227,0,0,2012-12-07,
4549,PROD00003685,9780061626838,A Duke of Her Own,Eloisa James,Simon & Schuster,2009-10-25,E-book,History,Ancient History,French,386,,22.46,5.43,1,265,0,0,2011-10-01,
4550,PROD00003686,9780441013036,Mystic and Rider,Sharon Shinn,Hachette,2005-09-03,Audiobook,Fantasy,Epic Fantasy,German,,720,20.09,13.36,1,290,0,0,2008-05-02,
4551,PROD00003687,,Savage Delight,Sara Wolf,Hachette,2016-12-05,Audiobook,Fiction,Contemporary Fiction,French,,270,39.76,11.11,1,491,0,0,2019-07-29,
4552,PROD00003688,9780062199744,Betrayed,sara shepard,Hachette,2013-03-26,Audiobook,Fiction,HISTORICAL FICTION,German,,508,34.41,14.16,1,113,0,0,2014-01-18,
4553,PROD00003689,9781402267161,In Rides Trouble,Julie Ann Walker,Simon & Schuster,2012-05-03,Audiobook,Romance,Contemporary Romance,English,,  518,29.1,4.77,1,200,0,0,2016-01-18,
4554,PROD00003690,,Immune #2,Shannon Mayer,Penguin Random House,,Audiobook,Fantasy,Urban Fantasy,Spanish,,403,23.44,8.36,1,107,0,0,2017-03-31,2016-04-22
4555,PROD00003690,,Immune #2,Shannon Mayer,penguin random house,2013-08-22,Audiobook,Fantasy,Urban Fantasy,Spanish,,403,20.83,7.43,1,101,0,0,2016-10-14,2016-04-21
4556,PROD00003690,,Immune #2,Shannon Mayer,Penguin Random House,2013-08-22,Audiobook,Fantasy,Urban Fantasy,Spanish,,403,18.75,6.69,1,288,0,0,2016-08-19,
4557,PROD00003691,9780439925938,The Roar  ,Emma Clayton,macmillan,2008-08-09,Physical  ,Fiction,Historical Fiction,German,496,,20.73,9.12,1,314,0,0,2010-07-14,
4558,PROD00003692,9780439925532,Alcatraz Versus the Scrivener's Bones,Brandon Sanderson,Hachette,2008-08-22,Audiobook,Fantasy,Urban Fantasy,spanish,,536,21.75,6.86,1,490,0,0,2010-09-11,
4559,PROD00003693,9780099282990,Chun No Xue,Yukio Mishima,Simon & Schuster,1968-12-27,Physical,Fiction,Historical Fiction,German,  389,,16.53,9.18,1,487,0,0,1970-11-19,
4560,PROD00003694,9781632154262,Descender Volume One: Tin Stars,jeff lemire,Penguin Random House,2015-04-28,Physical,Fiction,Historical Fiction,English  ,160  ,,20.57,5.74,1,286,0,0,2018-05-24,
4561,PROD00003695,9781416503606,  IF YOU DESIRE,Kresley Cole,Penguin Random House,2007-09-07,Physical,History,Modern History,Spanish,356,,26.22,7.33,1,391,0,0,2011-04-19,
4562,PROD00003696,9780785119203,Captain America: Winter Soldier Volume 1,Ed Brubaker,PENGUIN RANDOM HOUSE,2006-01-11,E-book,Fiction,Contemporary Fiction,French,168,,26.67,9.61,1,255,0,0,2006-11-23,
4563,PROD00003697,,The Strongest Steel,Scarlett Cole,Simon & Schuster,2015-08-03,Physical,Romance,Contemporary Romance,Spanish,297,,14.48,11.87,1,393,0,0,2019-01-21,
4564,PROD00003698,9780373211333,Lies We Tell Ourselves,Robin Talley,macmillan,2014-07-23,Physical,Fiction,Contemporary Fiction,German,368,,19.56,9.65,1,22,0,0,2015-09-16,
4565,PROD00003699,  9780312658571,Her Last Breath,linda castillo,Hachette,2013-01-01,e-book,mystery  ,Cozy Mystery,Spanish,320,,11.21,12.74,1,248,0,0,2014-02-05,
4566,PROD00003700,9780764210693,The Tutor's Daughter,Julie Klassen,Penguin Random House,2013-12-01,physical,Fiction,Contemporary Fiction,Spanish,412,,22.65,10.12,1,2,0,0,2016-03-30,
4567,PROD00003701,9781478925354,Erased,Jennifer Rush,Hachette,2014-03-12,Physical,Fiction,HISTORICAL FICTION,English,288,,16.33,4.97,1,157,0,0,2016-02-22,
4568,PROD00003702,9781405914956,POP GOES THE WEASEL,M.J. Arlidge,Penguin Random House,2014-02-04,E-book,Mystery,Cozy Mystery,German,426,,30.53,3.16,1,327,0,0,2015-04-29,
4569,PROD00003703,9781939193933,A Touch of Midnight,Lara Adrian,Macmillan,2013-12-19,Physical,Fantasy,Epic Fantasy,Spanish  ,182,,32.36,13.17,1,375,0,0,2016-05-04,
